t_s,batch,n_prefill,prefill_tokens,prefill_ms,decode_ms,gather_ms,iteration_ms,padding_waste,context_max,waiting,preempted,kv_blocks_used,kv_slot_utilization,wasted_decode_tokens
0.08069,1,1,711,43.440442997962236,37.17499000049429,12.776198997016763,80.67971299897181,0.0,711,0,0,45,0.9888888888888889,0
0.10525,1,0,0,0.0,24.524694999854546,0.6637740007136017,24.55174100032309,0.0,712,0,0,45,0.9902777777777778,0
0.12959,1,0,0,0.0,24.317237999639474,0.667764001264004,24.338519000593806,0.0,713,0,0,45,0.9916666666666667,0
0.15388,1,0,0,0.0,24.264517000119668,0.6182500001159497,24.285138002596796,0.0,714,0,0,45,0.9930555555555556,0
0.17805,1,0,0,0.0,24.139649998687673,0.637871002254542,24.159423999662977,0.0,715,0,0,45,0.9944444444444445,0
0.20216,1,0,0,0.0,24.086890000035055,0.6485039994004183,24.105044001771603,0.0,716,0,0,45,0.9958333333333333,0
0.22623,1,0,0,0.0,24.04977699916344,0.6775879992346745,24.0672159998212,0.0,717,0,0,45,0.9972222222222222,0
0.25017,1,0,0,0.0,23.923631000798196,0.6074989978515077,23.94157299931976,0.0,718,0,0,45,0.9986111111111111,0
0.27437,1,0,0,0.0,24.177139002858894,0.6347029993776232,24.196074999053963,0.0,719,0,0,45,1.0,0
0.29832,1,0,0,0.0,23.912453001685208,0.6284390001383144,23.94357199955266,0.0,720,0,0,46,0.9796195652173914,0
0.3225,1,0,0,0.0,24.15902899883804,0.5944370022916701,24.17643599983421,0.0,721,0,0,46,0.9809782608695652,0
0.34709,1,0,0,0.0,24.572841000917833,0.6363030006468762,24.591348999820184,0.0,722,0,0,46,0.9823369565217391,0
0.37113,1,0,0,0.0,24.01820000159205,0.6200419993547257,24.0381299990986,0.0,723,0,0,46,0.9836956521739131,0
0.39512,1,0,0,0.0,23.962588002177654,0.63379499988514,23.981759000889724,0.0,724,0,0,46,0.9850543478260869,0
0.4191,1,0,0,0.0,23.96187399790506,0.6232480009202845,23.97896099864738,0.0,725,0,0,46,0.9864130434782609,0
0.44309,1,0,0,0.0,23.966066000866704,0.6256019987631589,23.983990999113303,0.0,726,0,0,46,0.9877717391304348,0
0.46712,1,0,0,0.0,24.0069110004697,0.6233980020624585,24.024949998420198,0.0,727,0,0,46,0.9891304347826086,0
0.49106,1,0,0,0.0,23.917061000247486,0.620300997979939,23.93457799917087,0.0,728,0,0,46,0.9904891304347826,0
0.51505,1,0,0,0.0,23.974505998921813,0.6180900018080138,23.990829999092966,0.0,729,0,0,46,0.9918478260869565,0
0.60919,2,1,140,26.563012001133757,67.52112400135957,0.7122470015019644,94.12756199890282,0.40410958904109584,730,0,0,55,0.990909090909091,0
0.66927,4,2,273,29.11417799987248,30.909228000382427,1.3348220018087886,60.08133600334986,0.6084131326949385,731,0,0,74,0.9704391891891891,0
0.69932,4,0,0,0.0,30.018348999874434,1.021152002067538,30.042377999052405,0.6075819672131147,732,0,0,74,0.9738175675675675,0
0.72928,4,0,0,0.0,29.936303002614295,0.9987310004362371,29.956479000247782,0.6067530695770804,733,0,0,74,0.9771959459459459,0
0.75926,4,0,0,0.0,29.949533000035444,0.9983480013033841,29.97510899876943,0.6059264305177112,734,0,0,75,0.9675,0
0.78852,4,0,0,0.0,29.237704002298415,0.9972270017897245,29.2605979993823,0.6051020408163266,735,0,0,75,0.9708333333333333,0
0.81856,4,0,0,0.0,30.0057749991538,1.0212599991064053,30.04327199960244,0.6042798913043479,736,0,0,76,0.9613486842105263,0
0.8764,5,1,293,26.83203400010825,30.958570998336654,1.4838080023764633,57.829754001431866,0.6032564450474898,737,0,0,95,0.9651315789473685,0
0.90642,5,0,0,0.0,29.992103998665698,1.205436998134246,30.01506500004325,0.6024390243902439,738,0,0,95,0.968421052631579,0
0.93645,5,0,0,0.0,30.0018199995975,1.1962220014538616,30.026193999219686,0.6016238159675237,739,0,0,95,0.9717105263157895,0
0.96655,5,0,0,0.0,30.070526998315472,1.2069730000803247,30.093759000010323,0.6008108108108108,740,0,0,95,0.975,0
0.99665,5,0,0,0.0,30.060503999266075,1.2072460012859665,30.085722002695547,0.6,741,0,0,95,0.9782894736842105,0
1.02685,5,0,0,0.0,30.162938001012662,1.180201998067787,30.18592100124806,0.5991913746630728,742,0,0,95,0.9815789473684211,0
1.05626,5,0,0,0.0,29.391627002041787,1.196171000628965,29.414702999929432,0.5983849259757739,743,0,0,95,0.9848684210526316,0
1.08627,5,0,0,0.0,29.9803529997007,1.1966889978793915,30.003224997926736,0.5975806451612904,744,0,0,95,0.9881578947368421,0
1.11689,5,0,0,0.0,30.596831002185354,1.5248399977281224,30.61810900180717,0.5967785234899329,745,0,0,95,0.9914473684210526,0
1.14711,5,0,0,0.0,30.190828001650516,1.2239539973961655,30.221462999179494,0.5959785522788204,746,0,0,96,0.984375,0
1.18039,5,0,0,0.0,33.2419629994547,1.2288140023883898,33.27225699831615,0.5951807228915662,747,0,0,97,0.9774484536082474,0
1.21218,5,0,0,0.0,31.756418000441045,1.2418969999998808,31.78367500004242,0.5943850267379679,748,0,0,98,0.9706632653061225,0
1.24352,5,0,0,0.0,31.302121002227068,1.2591009981406387,31.329329001891892,0.5935914552736983,749,0,0,98,0.9738520408163265,0
1.27399,5,0,0,0.0,30.44094099823269,1.2330949975876138,30.470942001556978,0.5928,750,0,0,99,0.9671717171717171,0
1.30361,5,0,0,0.0,29.588257002615137,1.2409739974827971,29.614339997351635,0.5920106524633821,751,0,0,99,0.9703282828282829,0
1.33421,5,0,0,0.0,30.564755001250887,1.1923240017495118,30.598299999837764,0.5912234042553192,752,0,0,100,0.96375,0
1.36434,5,0,0,0.0,30.100353997113416,1.207387998874765,30.123618002107833,0.5904382470119522,753,0,0,100,0.966875,0
1.3943,5,0,0,0.0,29.93110899842577,1.2077710016455967,29.953052999189822,0.5896551724137931,754,0,0,100,0.97,0
1.42426,5,0,0,0.0,29.934520996903302,1.218856999912532,29.955000998597825,0.5888741721854305,755,0,0,100,0.973125,0
1.45438,5,0,0,0.0,30.096155998762697,1.1928729982173536,30.119937000563368,0.5880952380952381,756,0,0,100,0.97625,0
1.48444,5,0,0,0.0,30.030029000045033,1.208071997098159,30.052402998990146,0.5873183619550859,757,0,0,100,0.979375,0
1.51469,5,0,0,0.0,30.226592996768886,1.2341789988568053,30.248306997236796,0.5865435356200528,758,0,0,100,0.9825,0
1.54415,5,0,0,0.0,29.43323799991049,1.2035440013278276,29.455784999299794,0.5857707509881422,759,0,0,100,0.985625,0
1.57427,5,0,0,0.0,30.094732999714324,1.226445998327108,30.117908001557225,0.585,760,0,0,100,0.98875,0
1.60431,5,0,0,0.0,30.007802000909578,1.2279959992156364,30.02948900029878,0.5842312746386333,761,0,0,100,0.991875,0
1.63459,5,0,0,0.0,30.260269002610585,1.2357630002952646,30.285165001259884,0.5834645669291338,762,0,0,101,0.9851485148514851,0
1.69158,6,1,201,25.829948997852625,31.094812002265826,1.705285998468753,56.987386000400875,0.608344255133246,763,0,0,115,0.9777173913043479,0
1.72204,6,0,0,0.0,30.42149300017627,1.4123869987088256,30.447026001638733,0.6075479930191972,764,0,0,116,0.9725215517241379,0
1.7524,6,0,0,0.0,30.335516999912215,1.401425997755723,30.359525997482706,0.6067538126361656,765,0,0,116,0.9757543103448276,0
