t_s,batch,n_prefill,prefill_tokens,prefill_ms,decode_ms,gather_ms,iteration_ms,padding_waste,context_max,waiting,preempted,kv_blocks_used,kv_slot_utilization,wasted_decode_tokens
0.05539,1,1,711,30.147684999974445,25.20281699980842,0.6628170012845658,55.385977000696585,0.0,711,0,0,45,0.9888888888888889,0
0.08154,1,0,0,0.0,26.13068700156873,0.6515550012409221,26.152387999900384,0.0,712,0,0,45,0.9902777777777778,0
0.1074,1,0,0,0.0,25.833271000010427,0.6836440006736666,25.85537699997076,0.0,713,0,0,45,0.9916666666666667,0
0.1341,1,0,0,0.0,26.67356500023743,0.6972210030653514,26.696764001826523,0.0,714,0,0,45,0.9930555555555556,0
0.19443,4,3,413,29.979974999150727,30.2906159995473,0.9229919996869285,60.32315699849278,0.6055944055944056,715,0,0,73,0.9691780821917808,0
0.22467,4,0,0,0.0,30.207107000023825,0.9577259988873266,30.23214899803861,0.6047486033519553,716,0,0,73,0.9726027397260274,0
0.2817,5,1,293,26.119370999367675,30.84931600096752,1.1092989989265334,57.02187700080685,0.6013947001394699,717,0,0,92,0.9741847826086957,0
0.31191,5,0,0,0.0,30.181422000168823,1.1110769992228597,30.20533399831038,0.6005571030640668,718,0,0,92,0.9775815217391305,0
0.34141,5,0,0,0.0,29.47009700073977,1.1162009977851994,29.496489001758164,0.5997218358831711,719,0,0,93,0.9704301075268817,0
0.37168,5,0,0,0.0,30.244014000345487,1.1354570015100762,30.267702000855934,0.5988888888888889,720,0,0,94,0.9634308510638298,0
0.4016,5,0,0,0.0,29.891557001974434,1.1063199999625795,29.91314600149053,0.5980582524271845,721,0,0,94,0.9667553191489362,0
0.43161,5,0,0,0.0,29.98529099932057,1.116484996600775,30.00843300105771,0.5972299168975069,722,0,0,94,0.9700797872340425,0
0.48753,6,1,201,25.648520000686403,30.225982998672407,1.2913130012748297,55.915591001394205,0.6173351775011526,723,0,0,107,0.9731308411214953,0
0.54372,7,1,215,25.160975001199404,30.984132001321996,1.430743999662809,56.186596997577,0.6288476716653513,724,0,0,121,0.9752066115702479,0
0.57425,7,0,0,0.0,30.499939999572234,1.4593359992431942,30.522545999701833,0.6279802955665025,725,0,0,121,0.9788223140495868,0
0.60463,7,0,0,0.0,30.352839999977732,1.4322740025818348,30.375677000847645,0.6271153089334908,726,0,0,121,0.9824380165289256,0
0.66121,8,1,190,26.189481999608688,30.345374001626624,1.6176659992197528,56.578748000902124,0.640302613480055,727,0,0,133,0.9868421052631579,0
0.6922,8,0,0,0.0,30.958895997173386,1.6340980000677519,30.989951999799814,0.6394230769230769,728,0,0,134,0.9832089552238806,0
0.72313,8,0,0,0.0,30.890156998793827,1.6283820004900917,30.921604000468506,0.6385459533607682,729,0,0,135,0.9796296296296296,0
0.75418,8,0,0,0.0,31.014535001304466,1.6186689972528256,31.04273999997531,0.6376712328767123,730,0,0,137,0.968978102189781,0
0.78484,8,0,0,0.0,30.61728900138405,1.6213439994317014,30.657824001536937,0.6367989056087551,731,0,0,138,0.9655797101449275,0
0.81552,8,0,0,0.0,30.653560999780893,1.6288480001094285,30.681034000735963,0.6359289617486339,732,0,0,138,0.9692028985507246,0
0.84633,8,0,0,0.0,30.77506999761681,1.6271759996016044,30.802875000517815,0.6350613915416099,733,0,0,139,0.9658273381294964,0
0.87736,8,0,0,0.0,30.997357996966457,1.6259459989669267,31.024078001792077,0.6341961852861036,734,0,0,139,0.9694244604316546,0
0.90757,8,0,0,0.0,30.17389200249454,1.6370760022255126,30.204188002244337,0.6333333333333333,735,0,0,140,0.9660714285714286,0
0.93833,8,0,0,0.0,30.73045799828833,1.644994001253508,30.759879999095574,0.6324728260869565,736,0,0,141,0.9627659574468085,0
0.99995,9,1,209,25.84160799960955,35.72655899915844,6.630052001128206,61.61340299877338,0.6410372380521634,737,0,0,155,0.9637096774193549,0
1.03076,9,0,0,0.0,30.783366000832757,1.7831619989010505,30.81098799884785,0.6401686239084613,738,0,0,155,0.9673387096774193,0
1.06196,9,0,0,0.0,31.16664600020158,1.8090080011461396,31.191231002594577,0.6393023605472861,739,0,0,155,0.9709677419354839,0
1.0928,9,0,0,0.0,30.81629000007524,1.7873809993034229,30.84080799817457,0.6384384384384385,740,0,0,155,0.9745967741935484,0
1.1235,9,0,0,0.0,30.654225000034785,1.7941760015673935,30.693034001160413,0.6375768481031638,741,0,0,155,0.978225806451613,0
1.1545,9,0,0,0.0,30.96656600246206,1.7799660017772112,30.990737999673,0.6367175801138065,742,0,0,155,0.9818548387096774,0
1.18484,9,0,0,0.0,30.29909999895608,1.7951390000234824,30.33916400090675,0.6358606250934649,743,0,0,155,0.9854838709677419,0
1.21599,9,0,0,0.0,31.123607001063647,1.8177340025431477,31.153536998317577,0.6350059737156512,744,0,0,156,0.9827724358974359,0
1.2468,9,0,0,0.0,30.77347699945676,1.8196160017396323,30.802804001723416,0.6341536167039523,745,0,0,157,0.9800955414012739,0
1.27777,9,0,0,0.0,30.921853001927957,1.7964059989026282,30.96309299871791,0.633303544831695,746,0,0,159,0.9713050314465409,0
1.30861,9,0,0,0.0,30.811001000984106,1.826453000830952,30.839527000352973,0.6324557489216124,747,0,0,160,0.96875,0
1.33952,9,0,0,0.0,30.87737999885576,1.813303999369964,30.90300799885881,0.631610219845514,748,0,0,160,0.972265625,0
1.37044,9,0,0,0.0,30.89167600046494,1.8137430015485734,30.918101001589093,0.6307669485239579,749,0,0,161,0.96972049689441,0
1.40116,9,0,0,0.0,30.689096998685272,1.8092480022460222,30.714022999745794,0.629925925925926,750,0,0,161,0.9732142857142857,0
1.43136,9,0,0,0.0,30.17041900238837,1.8278030001965817,30.19918900099583,0.6290871430685012,751,0,0,162,0.970679012345679,0
1.4623,9,0,0,0.0,30.907078999007354,1.8261810000694823,30.933789003029233,0.6282505910165485,752,0,0,164,0.9622713414634146,0
1.49309,9,0,0,0.0,30.763498001761036,1.8231829999422189,30.787294999754522,0.6274162608823963,753,0,0,164,0.9657012195121951,0
1.52378,9,0,0,0.0,30.662728000606876,1.8236719988635741,30.6895159992564,0.6265841438255231,754,0,0,164,0.9691310975609756,0
1.55475,9,0,0,0.0,30.933884998376016,1.845683997089509,30.958227001974592,0.6257542310522444,755,0,0,164,0.9725609756097561,0
1.58544,9,0,0,0.0,30.66975299952901,1.8516139971325174,30.693355001858436,0.6249265138154028,756,0,0,164,0.9759908536585366,0
1.61623,9,0,0,0.0,30.753791997994995,1.8235159986943472,30.786642997554736,0.6241009834140614,757,0,0,154,0.9797077922077922,0
1.64723,8,0,0,0.0,30.97022600195487,1.7005059999064542,30.993612002930604,0.6019129287598944,758,0,0,154,0.9829545454545454,0
1.67728,8,0,0,0.0,30.02188400205341,1.7171660001622513,30.044882998481626,0.6011198945981555,759,0,0,154,0.9862012987012987,0
1.708,8,0,0,0.0,30.695944999024505,1.7316020021098666,30.723504001798574,0.600328947368421,760,0,0,155,0.9830645161290322,0
1.76419,9,1,476,25.07045599850244,31.059742999786977,1.9261870002083015,56.177211001340766,0.5745364286757191,761,0,0,186,0.9821908602150538,0
