rid,prompt_tokens,output_tokens,arrival_s,queue_ms,ttft_ms,e2e_ms,tpot_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,preemptions
0,235,51,0.0,0.013238000065030064,38.56033300007766,1527.5871810003991,29.78053696000643,29.51875700000528,32.278293949939325,32.61313299981339,0
1,201,111,0.2549,1272.874056633913,1304.887920633877,4558.356357633687,29.57698579090737,29.399524499922336,32.89345456013961,33.11633300018002,0
2,239,60,0.2599,4553.6017989864995,4584.791309986365,6325.692627986307,29.506801999999016,29.324091999569646,31.490628900091906,31.600304000221513,0
3,115,68,0.2604,6325.3109633160975,6356.152387316398,8303.297541316224,29.061867970146658,28.898108000248612,31.59989484018297,31.919483999899967,0
4,98,90,0.398,8165.884668156641,8197.550150156521,10800.195319156492,29.243204146067082,29.025752000052307,32.277626279883414,33.39005099996939,0
5,146,122,0.8055,10392.902473491813,10425.239360491742,14017.012373491707,29.68407448760302,29.635049999797047,32.062988999859954,32.29985600000873,0
6,207,63,0.9739,13848.835689324798,13880.6677153251,15707.419594324958,29.46373998386867,29.21989800006486,33.41529470006208,34.300118000373914,0
7,228,113,1.1627,15518.773425868738,15549.971690868795,18834.883551868523,29.32957018749757,29.212760000291382,33.16814213972066,33.337789999677625,0
8,174,74,1.8669,18130.890019099592,18165.023161099565,20304.84451309969,29.312621260275705,29.13439499980086,32.17640700013362,33.121623000170075,0
9,98,89,3.3813,18790.58582998887,18822.125491989213,21390.064106989215,29.18112062500003,29.10016999999243,33.12298071974055,33.2632630002081,0
10,173,38,4.203,20568.63971751568,20600.069760515682,21696.573718515767,29.6352421081104,29.518026999994618,31.578430519875837,31.724002999908407,0
11,135,68,4.2033,21696.434064932015,21728.13555993212,23722.472307932145,29.766220119403332,29.50995099990905,35.508134540177714,36.79234999981418,0
12,82,127,4.7705,23155.40388186543,23187.473160865073,26891.396245865115,29.396214960317796,29.336327000009987,31.53185099995426,31.614756000180932,0
13,253,33,4.7887,26873.512760635094,26905.55926263505,27848.82395763543,29.477021718761875,29.382490999978472,30.942203599893222,31.38064899985693,0
14,225,108,5.056,27581.65900409355,27613.83951909326,30761.903293093354,29.42115676635601,29.324673999781226,31.728579399923547,31.788539999979548,0
15,251,45,5.2683,30549.882951707456,30582.59154770725,31887.0830227071,29.647533522723858,29.529587999832074,31.345561970210838,31.59024100023089,0
16,198,71,6.0557,31099.801668522636,31132.018002522804,33227.42352252279,29.934364571428368,29.809628499833707,32.7309617901301,33.94081400028881,0
17,182,77,6.1442,33139.10304997429,33170.70851397452,35461.62431597426,30.143628973680805,30.05386149993683,33.968364749966895,34.56180299963307,0
18,211,90,6.221,35385.054060067094,35417.38810006712,38092.55027606707,30.058001977527578,29.860045000077662,33.64286591984637,34.20038200010822,0
19,135,42,6.5941,37719.69565578578,37751.96065478561,38970.16511678597,29.712303951228243,29.620845000408735,31.169365399819075,31.72811099966566,0
20,174,85,6.6033,38961.11008908928,38992.850592089315,41491.47062408928,29.745476571428124,29.703829499794665,32.208250129801854,32.41026299974692,0
21,223,66,6.6372,41457.82694103508,41489.956480035005,43422.34036503504,29.728982846154338,29.72077399999762,30.910317320085596,31.703284999821335,0
22,207,77,6.8947,43164.98627537193,43196.47231837179,45468.73518837209,29.89819565789874,29.74715400000605,31.8760822499371,31.908428999940952,0
