t_s,batch,n_prefill,padding_waste,wasted_decode_tokens
0.500189237000086,1,1,0.0,0
2.0054500250003002,4,4,0.3169456066945606,115
5.857623337000405,3,3,0.15058479532163738,68
9.899704432000362,1,1,0.0,0
14.025554551000369,1,1,0.0,0
17.311929088000397,2,2,0.10982658959537572,30
19.582283177000136,2,2,0.3379446640316206,94
23.7931847130003,2,2,0.05179282868525892,63
27.358164235999993,6,6,0.16068759342301941,109
30.48484428000029,3,3,0.1807228915662651,87
34.05674129800036,3,3,0.2592592592592593,99
37.32355783699995,5,5,0.3903930131004367,218
41.12969702500004,3,3,0.09696969696969693,12
43.38995936600031,2,2,0.15873015873015872,4
45.45999131100007,1,1,0.0,0
48.00475074800033,2,2,0.0699300699300699,8
52.229176033000385,7,7,0.3861607142857143,180
56.07027057100004,2,2,0.058080808080808066,8
59.7659006140002,5,5,0.2876595744680851,187
64.024737319,6,6,0.3137254901960784,277
67.88971501000015,3,3,0.38888888888888884,131
