t_s,batch,n_prefill,padding_waste,wasted_decode_tokens
1.0888999895541929e-05,1,1,0.0,0
1.520897562999835,1,1,0.0,0
5.684030472999893,1,1,0.0,0
6.770831049999742,1,1,0.0,0
10.385827880999841,1,1,0.0,0
13.637434707000011,1,1,0.0,0
16.17558507199965,1,1,0.0,0
19.588412414999766,1,1,0.0,0
21.630949352999778,1,1,0.0,0
23.26248296299991,1,1,0.0,0
24.278094654999677,1,1,0.0,0
26.89956019600004,1,1,0.0,0
28.94879520099994,1,1,0.0,0
30.887723167999866,1,1,0.0,0
33.05417202599983,1,1,0.0,0
36.57020107700009,1,1,0.0,0
39.783241051000005,1,1,0.0,0
41.134661610999956,1,1,0.0,0
43.5247173849998,1,1,0.0,0
44.87073822699995,1,1,0.0,0
46.50671450799973,1,1,0.0,0
49.23046062699996,1,1,0.0,0
52.75967942199986,1,1,0.0,0
53.93383475900009,1,1,0.0,0
56.69193527499965,1,1,0.0,0
57.723776286999964,1,1,0.0,0
61.271229004999896,1,1,0.0,0
63.57344508599999,1,1,0.0,0
64.52070495199996,1,1,0.0,0
67.67079176900006,1,1,0.0,0
71.3322890569998,1,1,0.0,0
74.846749886,1,1,0.0,0
76.6544637689999,1,1,0.0,0
79.07763156500005,1,1,0.0,0
80.9186780289997,1,1,0.0,0
83.74114646499993,1,1,0.0,0
85.36392214099988,1,1,0.0,0
86.81561421199967,1,1,0.0,0
88.0004129429999,1,1,0.0,0
91.37915616500004,1,1,0.0,0
93.47579737699971,1,1,0.0,0
95.58053987799985,1,1,0.0,0
97.83441688099992,1,1,0.0,0
100.27807000299981,1,1,0.0,0
102.1503739750001,1,1,0.0,0
104.13753921399984,1,1,0.0,0
107.88044914600005,1,1,0.0,0
110.22840545300005,1,1,0.0,0
112.08972703900008,1,1,0.0,0
114.06877270199993,1,1,0.0,0
116.70821473699971,1,1,0.0,0
119.78235447299994,1,1,0.0,0
123.49585603600008,1,1,0.0,0
127.19047105399977,1,1,0.0,0
130.4738478129998,1,1,0.0,0
132.425046114,1,1,0.0,0
134.9610255849998,1,1,0.0,0
138.3842171189999,1,1,0.0,0
141.7447626129997,1,1,0.0,0
143.7255376109997,1,1,0.0,0
146.61033529299993,1,1,0.0,0
148.54903621899985,1,1,0.0,0
151.51374897200003,1,1,0.0,0
152.90566447699985,1,1,0.0,0
