rid,prompt_tokens,output_tokens,arrival_s,queue_ms,ttft_ms,e2e_ms,tpot_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,preemptions
0,82,33,0.0,0.028293000013945857,34.41319300009127,1257.2571170003357,38.21387262500764,36.65341249984522,72.1110793199523,72.35989399987375,0
1,119,37,0.2188,13.878402482275536,46.2340064820794,1444.8188914822979,38.84958013889496,36.96391150015188,71.27499905013792,71.55726600012713,0
2,201,41,0.7323,10.210783097900467,42.359287097806565,1552.5939420975558,37.75586637499373,36.85238000002755,58.78583197013084,70.75078900015797,0
3,148,95,1.4397,5.614634106094529,37.65023310630444,3618.708891105924,38.09636870212361,36.64942299997165,72.03335046999199,73.89820600019448,0
4,223,84,2.6529,22.78856729640344,54.88258129639823,3310.076933296615,39.21920906024358,37.190777999967395,72.25392478001594,73.89820600019448,0
5,118,63,3.9927,33.43353863408049,65.3723886342683,2539.3228096339676,39.90242614515644,37.63606749998871,72.57608529028857,73.89820600019448,0
6,104,55,4.2403,5.18962677521273,38.62381277500759,2177.963121775214,39.61739461111493,37.63606749998871,71.38119269010531,71.73079500034873,0
7,149,110,4.4148,17.49354037829587,49.325368378418055,4304.087539378002,39.03451533027141,37.470145000042976,70.8800452801006,71.07116799988944,0
8,247,64,4.9204,30.46733778501043,62.1966697849512,2498.3207327850305,38.66863592063618,37.53824999967037,70.81562011998358,71.07116799988944,0
9,164,94,5.4956,18.065700800135254,50.15322480009754,3629.152350800424,38.48386156989598,37.35722100009298,70.66776816005586,70.76867100022355,0
10,184,91,7.3436,5.562309580813718,37.395750580703435,3517.4233465808306,38.666973288890304,37.09710399994037,70.0664458698293,70.76867100022355,0
11,242,98,7.7002,12.895044840913528,44.931058840827376,3750.8380328406724,38.20522653608088,37.0788220002396,69.83440023965159,69.97965399978057,0
12,92,54,8.6273,22.880130017929545,54.38973701779126,2085.3892960178564,38.32074639622764,37.003837999691314,69.9009748797107,69.97965399978057,0
13,213,57,9.6957,13.343068643326461,45.113887643356776,2155.0506846434027,37.67744280357225,36.98813149981106,54.78145669994782,69.97965399978057,0
14,131,84,10.1379,10.272124643785574,41.55534364400104,3022.8982106439676,35.91979357831285,36.336680999738746,47.115530480077524,68.84080400004677,0
15,184,101,12.9273,20.879609822303635,52.33397482247604,3589.6957798222948,35.373618049998186,35.88307699988036,39.678279789982454,70.43231199986622,0
16,238,122,14.5799,2.987162496541629,35.29978449660476,4557.890671496356,37.376784190080585,36.7868919997818,69.69143239994082,72.22187699971983,0
17,125,54,17.4094,25.613610145732935,56.89845014563133,2179.191451145975,40.04326416981781,37.675843999750214,70.97165971983485,72.22187699971983,0
18,74,72,17.4838,19.996810030338708,51.024609030069,2849.0440020303004,39.40872384507368,37.52337500009162,72.52063769979031,73.21774599995479,0
19,92,87,17.6375,6.576316142769656,38.068858143020634,3368.616979143013,38.727303732558056,37.52674200018191,72.37125734975507,73.21774599995479,0
20,75,117,17.7252,25.61216291790913,56.61748691794344,4485.358658918116,38.17880320689804,37.35568300021441,71.73213089977251,73.21774599995479,0
21,98,84,18.348,1.3333440759843995,33.46057207624753,3173.5188970759473,37.832028012044574,37.40193699968586,46.460989379993165,73.21774599995479,0
22,223,80,20.1894,33.75612501627856,65.85937101641193,3051.138817016689,37.78834741772503,36.8215099997542,69.10452696008178,69.62792100011939,0
