t_s,batch,n_prefill,padding_waste,wasted_decode_tokens
2.0429999949556077e-05,1,1,0.0,0
1.5134958779999579,1,1,0.0,0
4.776883659000305,1,1,0.0,0
6.572956689999955,1,1,0.0,0
8.567280049000146,1,1,0.0,0
11.179314526000326,1,1,0.0,0
14.754237955999997,1,1,0.0,0
16.61734309800022,1,1,0.0,0
19.94670263900025,1,1,0.0,0
22.130225985999914,1,1,0.0,0
24.7074176670003,1,1,0.0,0
25.81696822899994,1,1,0.0,0
27.81167520500003,1,1,0.0,0
31.51619381799992,1,1,0.0,0
32.48899508500017,1,1,0.0,0
35.677177434999976,1,1,0.0,0
37.00331172599999,1,1,0.0,0
39.0774718800003,1,1,0.0,0
41.35494127400034,1,1,0.0,0
44.01459352300026,1,1,0.0,0
45.249651688000085,1,1,0.0,0
47.757706894999956,1,1,0.0,0
49.7198361640003,1,1,0.0,0
51.986033444999975,1,1,0.0,0
53.41386983500024,1,1,0.0,0
56.55691713000033,1,1,0.0,0
58.41340555400029,1,1,0.0,0
61.32386907599994,1,1,0.0,0
62.3682332620001,1,1,0.0,0
65.67531442400013,1,1,0.0,0
67.2483989870002,1,1,0.0,0
68.4158455730003,1,1,0.0,0
70.68956654800013,1,1,0.0,0
72.46958346400015,1,1,0.0,0
74.07101334700019,1,1,0.0,0
75.39351441899998,1,1,0.0,0
77.05087636500002,1,1,0.0,0
78.92432039100004,1,1,0.0,0
80.64247501799991,1,1,0.0,0
83.09553658999994,1,1,0.0,0
86.836563931,1,1,0.0,0
90.36524285299993,1,1,0.0,0
92.52169630700018,1,1,0.0,0
94.40952483499996,1,1,0.0,0
97.36334914600002,1,1,0.0,0
99.15028228100027,1,1,0.0,0
102.09388155800025,1,1,0.0,0
104.66762862199994,1,1,0.0,0
107.9333214860003,1,1,0.0,0
111.17154686499998,1,1,0.0,0
114.18236346699996,1,1,0.0,0
115.17537714500031,1,1,0.0,0
116.23581958600016,1,1,0.0,0
119.87785443800021,1,1,0.0,0
123.51743289200022,1,1,0.0,0
126.91052025699992,1,1,0.0,0
128.04733755799998,1,1,0.0,0
131.27139500800013,1,1,0.0,0
132.3348713979999,1,1,0.0,0
133.33039133600005,1,1,0.0,0
136.61330945400005,1,1,0.0,0
138.50661573700017,1,1,0.0,0
141.9585009120001,1,1,0.0,0
143.19470762400033,1,1,0.0,0
