rid,prompt_tokens,output_tokens,arrival_s,queue_ms,ttft_ms,e2e_ms,tpot_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,preemptions
0,154,52,0.0,500.1455410001654,546.7169710000235,2250.664250000227,33.41073096078831,33.415993999369675,34.73995650028883,35.19298600076581,0
1,240,81,0.0771,423.0322549688443,469.6036849687024,3126.716411968615,33.213909087498905,33.10806700028479,34.47719939001217,35.19298600076581,0
2,215,37,1.421,1783.0688968164602,1929.6264238168285,3155.2684468164653,34.04561174998991,34.10687149971636,35.221110450129345,35.24369000024308,0
3,132,124,1.5126,1691.4621185915025,1838.0196455918708,6013.359829591522,33.94585515446871,33.768002999750024,35.61006631987766,35.992719999740075,0
4,90,113,1.5414,1662.6216088148017,1809.17913581517,5614.924036814514,33.97986518749414,33.81128549972345,35.616066159755064,35.992719999740075,0
5,67,88,1.9914,1212.6723374008545,1359.2298644012228,4323.015622400399,34.06650296550777,34.002375999989454,35.62704972060601,35.992719999740075,0
6,100,116,2.116,1088.0125629372426,1234.5700899376109,5141.67550193712,33.974829669560954,33.81352499945933,35.6144298397885,35.992719999740075,0
7,141,69,2.2539,950.1572187313157,1096.714745731684,3410.5636577309137,34.02718988234162,33.826207999481994,35.7078373404147,35.992719999740075,0
8,121,56,2.2613,942.7288582407467,1089.2863852411149,2957.524847240796,33.96797203635784,33.768002999750024,35.7631130802838,35.992719999740075,0
9,249,35,2.4523,751.7122257603344,898.2697527607027,2056.335594760517,34.06076005881806,34.11164299996017,35.222400710135844,35.24369000024308,0
10,204,89,2.7127,4813.6958961729815,4961.617257173026,7938.880640173744,33.832538443189975,33.94139449983413,34.948218700092184,35.122731999763346,0
11,248,70,2.7703,4756.045398335673,4903.966759335717,7248.785025336119,33.98287342029568,34.00487099952443,34.98633080002037,35.122731999763346,0
12,109,66,3.1896,4336.741733206678,4484.663094206722,6694.806253207558,34.002202446166706,34.030171999802405,34.99435440000525,35.122731999763346,0
13,224,73,3.2418,4284.58758878329,4432.508949783334,6876.726164783542,33.947461319447335,33.9885320004214,34.98031310003171,35.122731999763346,0
14,209,119,3.4384,4088.0237090241644,4235.945070024209,8219.292735024319,33.75718360169585,33.85532750007769,34.91342814014388,35.122731999763346,0
15,170,109,3.4706,4055.8335045610906,4203.7548655611345,7849.764345561564,33.75934703704102,33.872409499963396,34.918553940142374,35.122731999763346,0
16,150,46,3.7013,3825.107567129249,3973.0289281292935,5505.42439612998,34.05323262223747,34.070613000039884,35.034472399929655,35.122731999763346,0
17,173,80,3.8169,3709.5165664283422,3857.4379274283865,6533.84115642863,33.87852188607903,33.96367999994254,34.966271800058166,35.122731999763346,0
18,255,45,3.9891,7668.916218450546,7823.587823450294,9332.812565450082,34.300562318176986,34.219252499951835,37.893249119833854,39.726689999952214,0
19,202,55,4.6513,7006.660136843742,7161.331741843491,9011.24801284393,34.25770872223034,34.15382449975368,37.46686751980632,39.726689999952214,0
20,189,93,4.9299,6728.031549183798,6882.703154183547,10023.813516183838,34.14250393478578,34.10600349980086,35.846617439701745,39.726689999952214,0
21,72,121,5.1546,6503.335543520108,6658.007148519857,10748.708840519896,34.08918076666699,34.08972499983065,35.39939613963725,39.726689999952214,0
22,121,40,5.8646,5793.343654043211,5948.01525904296,7286.890138043246,34.33012510257145,34.2809590001707,38.1064399198476,39.726689999952214,0
23,142,93,6.3723,5285.630356605871,5440.30196160562,8581.41232360591,34.14250393478576,34.10600349980086,35.846617439701745,39.726689999952214,0
24,121,35,6.6638,4994.170856440789,5148.842461440538,6315.319341440656,34.30814352941525,34.19679599983283,38.31963071986139,39.726689999952214,0
25,83,120,6.746,4912.018543277384,5066.690148277133,9123.661926277066,34.09219981512548,34.08977999970375,35.40273707963934,39.726689999952214,0
26,172,78,7.1046,8799.038249260597,8953.37215626096,11581.860821261038,34.13621642857243,34.11273399979109,35.8268729199699,36.04619599991565,0
27,255,32,7.1441,8759.599504353322,8913.933411353686,9970.133657353803,34.07097567742312,34.06117400027142,35.42093680007383,35.75761299998703,0
28,151,107,9.2498,6653.867114824525,6808.201021824889,10434.581072824503,34.211132556600134,34.14263749982638,36.03445964995444,36.08868299943424,0
29,225,123,9.3088,6594.881725108131,6749.215632108495,10924.913372108527,34.22703065573797,34.14632999965761,36.01749026000107,36.08868299943424,0
30,99,120,9.9283,5975.350183891054,6129.684090891418,10204.445793891568,34.241694983194535,34.1749549997985,36.021591079988866,36.08868299943424,0
31,71,62,10.4039,5499.7873201637085,5654.1212271640725,7732.276503164034,34.06811927868789,34.040458999697876,35.87304619995848,36.04619599991565,0
32,128,82,10.4839,5419.808005314655,5574.141912315019,8339.207021314825,34.136606283948225,34.11477999998169,35.815329599972756,36.04619599991565,0
33,81,63,10.9342,4969.496772679957,5123.830679680321,7237.008167679885,34.08350787096072,34.04200849990957,35.870160369959194,36.04619599991565,0
34,222,95,10.9461,9287.865824395114,9433.53389939489,12570.030308394736,33.366983074466454,33.36369350017776,34.12647622948497,35.25065000030736,0
35,118,55,11.285,8948.947058242666,9094.615133242442,10895.257229242488,33.34522400000087,33.31792300014058,34.60999182983869,35.25065000030736,0
36,114,49,11.5842,8649.796188668317,8795.464263668093,10396.523315668075,33.3553969166663,33.31625550026729,34.68251916989175,35.25065000030736,0
37,225,40,11.599,8634.989485777898,8780.657560777674,10082.139148777334,33.37132276922206,33.31529800016142,34.79131017997133,35.25065000030736,0
38,106,115,11.8749,8359.067339859788,8504.735414859564,12311.738949859713,33.3947678508785,33.401677499568905,34.1826487500839,35.25065000030736,0
39,244,71,12.8139,7420.044102257219,7565.712177256994,9902.760699257253,33.38640745714655,33.35398749959495,34.416585589697206,35.25065000030736,0
40,169,71,13.0143,7219.722398595009,7365.390473594784,9702.438995595043,33.38640745714655,33.35398749959495,34.416585589697206,35.25065000030736,0
41,67,77,13.1557,7078.330239165122,7223.998314164898,9760.813754165181,33.37915052631951,33.359108999775344,34.34405824964415,35.25065000030736,0
