t_s,batch,n_prefill,padding_waste,wasted_decode_tokens
1.2171999969723402e-05,1,1,0.0,0
0.9843217920001734,1,1,0.0,0
2.0871552799999336,1,1,0.0,0
3.292435951999778,1,1,0.0,0
6.085559552000177,1,1,0.0,0
8.601385169999958,1,1,0.0,0
10.46858066599998,1,1,0.0,0
12.105426049000016,1,1,0.0,0
15.357657120000113,1,1,0.0,0
17.22686613399992,1,1,0.0,0
20.00890136399994,1,1,0.0,0
22.708411408999837,1,1,0.0,0
25.607469794999815,1,1,0.0,0
27.182448552000096,1,1,0.0,0
28.86482884799989,1,1,0.0,0
31.34561186200017,1,1,0.0,0
34.332378769000115,1,1,0.0,0
37.94535403300006,1,1,0.0,0
39.534677227999964,1,1,0.0,0
41.66573095400008,1,1,0.0,0
44.265336897,1,1,0.0,0
47.72239863000004,1,1,0.0,0
50.24035493600013,1,1,0.0,0
52.653193054999974,1,1,0.0,0
54.22891156100013,1,1,0.0,0
56.99483143999987,1,1,0.0,0
58.743753134000144,1,1,0.0,0
60.3743491780001,1,1,0.0,0
63.95960205199981,1,1,0.0,0
67.06306101600012,1,1,0.0,0
68.40990710699998,1,1,0.0,0
71.66027467899994,1,1,0.0,0
72.95649638900022,1,1,0.0,0
76.40353671399998,1,1,0.0,0
78.05653551900014,1,1,0.0,0
79.0163746459998,1,1,0.0,0
79.94442354600005,1,1,0.0,0
82.92326027199988,1,1,0.0,0
84.9446722749999,1,1,0.0,0
86.3038923590002,1,1,0.0,0
89.57314532600003,1,1,0.0,0
91.71347838200018,1,1,0.0,0
93.67897860499988,1,1,0.0,0
96.1262688060001,1,1,0.0,0
99.02584374400021,1,1,0.0,0
101.61727164600006,1,1,0.0,0
103.20117922000009,1,1,0.0,0
105.70310161199995,1,1,0.0,0
109.24660335099998,1,1,0.0,0
110.35381218700013,1,1,0.0,0
112.01501283100015,1,1,0.0,0
113.94693023399986,1,1,0.0,0
117.18471747800004,1,1,0.0,0
118.1822237450001,1,1,0.0,0
120.56005485600008,1,1,0.0,0
123.51951579300021,1,1,0.0,0
125.22896381700002,1,1,0.0,0
127.31005075499979,1,1,0.0,0
130.56234771299978,1,1,0.0,0
133.2373913790002,1,1,0.0,0
136.01432520400022,1,1,0.0,0
137.04669449199992,1,1,0.0,0
140.43002595999997,1,1,0.0,0
144.2072481099999,1,1,0.0,0
