policy,arrival_rate_rps,n_requests,throughput_out_tok_s,throughput_req_s,goodput_req_s,ttft_ms_p50,ttft_ms_p99,tpot_ms_p50,tpot_ms_p99,e2e_ms_p50,e2e_ms_p99,queue_ms_p50,queue_ms_p99,itl_p99_ms_p50,itl_p99_ms_p99,mean_batch,max_batch_seen,mean_padding_waste,wasted_decode_tokens,preemptions,slowdown_median,slowdown_max,energy_j,energy_j_per_out_token,avg_power_w,active_energy_j_per_out_token,rep,seed,kv_blocks_peak,kv_blocks_total,gather_ms_total,gather_share_of_decode,slo
serialized,1.0,64.0,33.783776799573666,0.42870204098199444,0.022197255005311042,37397.53735185037,82522.72528304589,29.459903237631735,30.005548126603085,39358.334038571236,84818.98333458259,37365.60781401712,82490.79543679264,31.19609215835074,33.107201581413484,1.0,1.0,0.0,0.0,0.0,17.89869816815303,68.49987217965315,25762.311,5.103621989267538,172.40994151348536,2.9324791132716457,1.0,1.0,,,,,TTFT<=2000ms & TPOT<=100ms
static,1.0,64.0,73.25358036826889,0.9297667613025782,0.5734427901112537,1577.4293430244513,3965.7294888170745,33.634678828894515,34.32780613679617,4297.861221443716,7247.6502939799875,1498.268689316483,3860.3486347970716,35.581390211741564,39.39353737008767,3.3238652186020605,6.666666666666667,0.2104716449937075,1780.6666666666667,0.0,1.7751373812909996,4.0360552854879534,11664.385666666667,2.3113784852341674,168.73907764020169,1.305387663916057,1.0,1.0,,,,,TTFT<=2000ms & TPOT<=100ms
continuous,1.0,64.0,75.82250051824035,0.9624286393944312,0.9624286393944312,50.13292104070688,81.98510629439473,37.81095325138404,39.72765571434697,2909.7099181117974,4795.479409825632,18.859127461276753,45.371472457525726,69.28080368498134,82.24985435185825,2.992172582450879,7.333333333333333,0.1683144427164207,0.0,0.0,1.2583102324722595,1.3282772175499684,10794.188333333334,2.139007137262155,161.78695790977682,1.1676083034290745,1.0,1.0,101.0,45275.0,1413.6406126673744,0.02366171358419908,TTFT<=2000ms & TPOT<=100ms
serialized,4.0,64.0,33.781989153861105,0.4286114201181468,0.015662017736041884,63211.321660232235,129728.49476031563,29.565917544143232,30.124696516089816,65356.448091732105,132014.03710723884,63179.71371239887,129696.81011339529,30.90910546336242,33.90262079284818,1.0,1.0,0.0,0.0,0.0,28.920696868015963,108.71313943691034,25998.698,5.1510892290255095,174.01028394001727,2.9798898522888604,1.0,1.0,,,,,TTFT<=2000ms & TPOT<=100ms
static,4.0,64.0,137.1596546689191,1.7388405123594441,0.1991429611120429,8124.660979112191,17521.96105443522,34.09000118983969,34.6120168107306,10352.470113110237,20870.22437003905,7978.719148112269,17453.346621435,35.21668567010465,37.06856274684679,7.111111111111111,8.0,0.3061300887432825,2454.3333333333335,0.0,4.669293399209755,15.236483143187824,6890.956333333333,1.3661381731886497,187.18993628417365,0.8307250581298767,1.0,1.0,,,,,TTFT<=2000ms & TPOT<=100ms
continuous,4.0,64.0,251.19522631984879,3.1870529835733303,3.1870529835733303,54.841398570895166,100.40682848438719,43.584186601895986,47.71681071556262,3414.785066915807,5528.300548573444,21.665374166094008,65.4087555639136,73.13827512342111,81.75484518586383,10.533686514081005,19.666666666666668,0.2950141906249349,0.0,0.0,1.4520150567443402,1.5849806274417897,4085.718333333333,0.809555397436696,203.03617567422316,0.5169040135228604,1.0,1.0,258.3333333333333,45275.0,984.4553336635423,0.05446387938491615,TTFT<=2000ms & TPOT<=100ms
