rid,prompt_tokens,output_tokens,arrival_s,queue_ms,ttft_ms,e2e_ms,tpot_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,preemptions
0,154,52,0.0,500.125288000163,547.6207140000042,2252.952972000003,33.43788741176468,33.24211599965565,36.81763500003399,37.711285000114,0
1,240,81,0.3085,191.67214387487874,239.16756987472,2914.173521874712,33.4375743999999,33.25320700014345,36.97974894994331,37.711285000114,0
2,215,37,5.6839,500.09661426674154,570.0995522667575,1765.6164352667397,33.208802305555054,33.24411649987269,34.50714034968314,34.52920399968207,0
3,132,124,6.0503,133.66950136691003,203.67243936692603,4309.304627366544,33.37912347967169,33.39876300015021,35.192816159960785,35.74901199999658,0
4,90,113,6.1657,18.30746226010671,88.31040026012272,3828.430316260035,33.39392782142779,33.403720999785946,35.22463607990176,35.74901199999658,0
5,67,88,7.9655,2394.3915686042246,2485.6661016039297,5434.418777604297,33.89370891954445,33.836897000128374,36.16153778021726,36.560945000019274,0
6,100,116,8.4641,1895.7524707497769,1987.027003749482,5892.137149749452,33.95747953043452,33.85575699985566,36.39558065994606,36.560945000019274,0
7,141,69,9.0155,1344.3310939260691,1435.6056269257742,3743.809742925844,33.94417817647162,33.857521000072666,36.24977891017352,36.560945000019274,0
8,121,56,9.0453,1314.6176519637934,1405.8921849634985,3273.8625059635283,33.96309674545509,33.86011799966582,36.14023207986065,36.560945000019274,0
9,249,35,9.8093,550.551122042144,641.8256550418491,1799.8410960421652,34.05927767647989,33.96444850022817,36.30384265992234,36.560945000019274,0
10,204,89,10.8508,3505.7429606947358,3622.753200694408,6613.804717694368,33.98922178409046,33.97466149999673,36.31902729004195,37.49085900017235,0
11,248,70,11.0814,3275.140969345504,3392.151209345176,5750.120251345325,34.17346437681376,34.06528999994407,36.57494456007043,37.49085900017235,0
12,109,66,12.7586,1597.9263088295213,1714.9365488291935,3937.7305208292837,34.19683033846293,34.09949500019138,36.62882188007643,37.49085900017235,0
13,224,73,12.9672,1389.3097311359704,1506.3199711356426,3963.8194231359626,34.13193683333778,34.04137099983018,36.534536570065946,37.49085900017235,0
14,209,119,13.7535,603.0542120994688,720.064452099141,4713.180815099495,33.8399691779691,33.70164500029205,36.07823086001645,37.49085900017235,0
15,170,109,13.8822,474.29339424717296,591.3036342468451,4252.053443247053,33.895831564816746,33.76538099996651,36.11687506001999,37.49085900017235,0
16,150,46,14.8051,3661.776849519633,3725.084640519803,5215.952251519689,33.13039135555301,33.12411900014922,34.54213107992473,35.05743400000938,0
17,173,80,15.2675,3199.4128467160044,3262.7206377161747,5881.200475716159,33.1453144050631,33.12411900014922,34.530050259954805,35.05743400000938,0
18,255,45,15.9562,2510.672702802189,2573.9804938023594,4031.9895628020317,33.13656974999255,33.13511800001834,34.55384250992665,35.05743400000938,0
19,202,55,18.6053,2543.6691243749897,2596.9830333748155,4382.967951374756,33.073794777776676,33.02889649989993,35.289863280308964,35.602523000306974,0
20,189,93,19.7198,1429.1547737352132,1482.468682735039,4502.553744735401,32.82701154348219,32.835761500109584,35.06569216031039,35.602523000306974,0
21,72,121,20.6186,530.3707510804508,583.6846600802766,4510.048500080526,32.71969866666874,32.61013049996109,34.88855636026983,35.602523000306974,0
22,121,40,23.4585,1670.326238172713,1701.263648172919,2829.273883172611,28.923339358966466,28.755709000051866,30.92936323999311,31.017124999834778,0
23,142,93,25.4894,798.6454744235232,830.1478004235321,3526.2923964235997,29.305919521739863,29.131790499832277,32.281673679749474,32.92145100022026,0
24,121,35,26.6552,2360.6738617633596,2441.8837537629656,3585.6865097632067,33.64125752941885,33.6320144997444,36.123002620111045,37.14019000017288,0
25,83,120,26.9838,2032.0646091097424,2113.2745011093484,6159.992048109647,34.006029806725195,33.89114600031462,37.20589578000727,37.74976900012916,0
26,172,78,28.4185,597.3563570443936,678.5662490439996,3288.115530043999,33.890250402597395,33.788334999826475,37.15942096012441,37.220318999970914,0
27,255,32,28.5763,439.60137741528627,520.8112694148923,1564.0744104152445,33.653649709688786,33.629759999712405,36.21547420011666,37.14019000017288,0
28,151,107,36.9992,500.1353863000446,553.1963152999566,4102.625648299764,33.48518238679064,33.38931550001689,36.28865645021051,36.77184499974828,0
29,225,123,37.2352,264.1938274344682,317.25475643438017,4400.756640434196,33.471326918031274,33.387375499842165,36.19828349017097,36.77184499974828,0
30,99,120,39.7133,1922.8861935659509,1958.8962425661477,5924.733417565853,33.32636281512358,33.25952499972118,35.657393539859186,35.84339500002898,0
31,71,62,41.6155,20.634738656568175,56.64478765676506,2095.810799656661,33.428951016391736,33.42430299971966,35.76260079989879,35.84339500002898,0
32,128,82,41.9355,3702.8869122601905,3769.780169260365,6538.519345260418,34.181965135803125,34.179933999894274,36.24591359985061,36.69835199980298,0
33,81,63,43.7367,1901.6419817213973,1968.5352387215717,4091.355332721534,34.23903377419294,34.22192799985169,36.3533677198393,36.69835199980298,0
34,222,95,43.7845,1853.8268565798787,1920.720113580053,5130.5332565803,34.14694832978986,34.15279600017129,36.17239235985834,36.69835199980298,0
35,118,55,45.1402,498.15179197008774,565.0450489702621,2413.401385970303,34.22882105555632,34.1807224999684,36.398611559834535,36.69835199980298,0
36,114,49,46.3368,2578.4770336730317,2637.4201156730733,4236.285369673048,33.309692791666144,33.084529500001736,36.0775523802522,36.370901000282174,0
37,225,40,46.396,2519.25022211136,2578.1933041114016,3872.659154111453,33.19143205128337,32.99530899994352,35.61790478019247,36.370901000282174,0
38,106,115,47.4997,1415.5616384389164,1474.504720438958,5286.651720438598,33.439885964909124,33.31703200001357,36.26160795010492,36.370901000282174,0
39,244,71,51.2558,1530.8370310287246,1591.1706700286886,3881.3797460285714,32.71727251428404,32.566231499913556,35.19212321994928,36.22150799992596,0
40,169,71,52.0571,729.5502163798844,789.8838553798485,3080.092931379731,32.71727251428404,32.566231499913556,35.19212321994928,36.22150799992596,0
41,67,77,52.6227,163.9815786603407,224.3152176603047,2708.649056659951,32.688603144732184,32.55006399990634,35.10261149995131,36.22150799992596,0
42,189,83,53.2289,2102.6587811159843,2169.6007061157943,4890.844068116017,33.185894658539304,33.13583549993382,36.397662099761874,36.888028000248596,0
43,194,63,54.3954,936.1975770968911,1003.1395020967011,3060.632849096919,33.18537656451964,33.13583549993382,36.309586960082925,36.888028000248596,0
44,214,67,54.9243,407.2367995231403,474.1787245229503,2666.208812523088,33.212577090911175,33.125485000027766,36.49452449985802,36.888028000248596,0
45,106,126,55.1927,138.857014030755,205.798939030565,4368.850691030339,33.30441401599819,33.20740499975727,36.74273440010438,37.169074000303226,0
46,190,79,56.2194,3342.345363121325,3395.1293341211513,5980.3778481210375,33.14421171794726,33.113760499873024,35.74835624982825,35.811476999697334,0
47,135,63,57.6616,1900.1294251774893,1952.9133961773155,4013.910751177242,33.241892822579466,33.23081000007733,35.761472249801045,35.811476999697334,0
48,115,67,58.472,1089.8026789971595,1142.5866499969857,3333.756673997243,33.19954581818572,33.187202499902924,35.758193249807846,35.811476999697334,0
49,196,89,60.7131,1486.9056974429498,1604.1808604431083,4585.934748443293,33.88356690909301,33.733233499788184,36.813657900124774,37.85803200025839,0
50,65,104,60.862,1337.988322278065,1455.2634852782235,4946.741581278033,33.89784559223116,33.745663999980025,37.834023400255326,38.10729300039384,0
51,190,126,61.2067,993.3376590086809,1110.6128220088394,5348.428355008615,33.9025242639982,33.781943999656505,37.56992880022154,38.10729300039384,0
52,253,125,61.3318,868.2491233884732,985.5242863886317,5188.955168388425,33.89863614515962,33.78108049992079,37.58193310022306,38.10729300039384,0
53,198,110,61.3582,841.7829244850736,959.0580874852321,4652.9370214854,33.88879755963457,33.75580000010814,37.761997600246104,38.10729300039384,0
54,111,66,61.9755,224.4714649404358,341.7466279405943,2542.702301940537,33.86085652307604,33.67470399962258,37.0897568001601,37.85803200025839,0
55,166,86,62.8489,3706.466283994814,3798.8936399951854,6652.505891995133,33.57190884705821,33.56710700018084,35.583506360126194,36.32110700027624,0
56,70,118,64.9476,1607.7830683677944,1700.2104243681656,5628.655631367807,33.57645476068069,33.54604300011488,36.270795480249944,36.36431499990067,0
57,124,114,65.6502,905.129408229314,997.5567642296852,4789.4068792294465,33.55619570796249,33.54604300011488,36.2157354802548,36.36431499990067,0
58,113,67,65.8662,689.1447838408453,781.5721398412165,2999.304154841127,33.60200022727137,33.579095000050074,35.750344600160126,36.32110700027624,0
59,209,97,65.8733,682.0293711636793,774.4567271640506,3997.6292401640594,33.57471367708342,33.55985849998433,36.323267400257464,36.36431499990067,0
60,85,66,66.1416,413.7231894452498,506.150545445621,2690.302782445201,33.60234210768585,33.57841199976974,35.75912556016192,36.32110700027624,0
61,125,101,66.6613,3915.2195693210106,3968.3396283208767,7298.126037320884,33.297864090000076,33.24682549987301,35.932683089799866,36.05159100015953,0
62,197,47,67.9054,2671.092262363416,2724.212321363282,4260.401026363141,33.39540663043171,33.382312499952604,35.083985749952255,35.93148199979623,0
63,137,96,68.1822,2394.297522896238,2447.4175818961044,5612.084767895965,33.31228616841959,33.24786899975152,35.93868853981803,36.05159100015953,0
