t_rel_s,power_w,gpu_util_pct,mem_util_pct,mem_used_mb
18.92419533899988,60.058,33,29,2994.1875
19.131195112999876,62.906,36,31,2994.1875
19.33932730599986,62.339,36,32,2994.1875
19.544285680999792,55.61,36,30,2994.1875
19.752196525999807,54.594,32,28,2994.1875
19.961298446,61.077,35,31,2994.1875
20.16528249399994,60.966,36,31,2994.1875
20.376379054999916,54.201,37,32,2994.1875
20.580361251999875,56.784,39,33,2994.1875
20.786201548999998,52.594,38,32,2994.1875
20.993200873999967,54.102,30,25,2994.1875
21.20132957199985,54.594,33,28,2994.1875
21.40586684499999,47.717,30,25,2994.1875
21.61002581599996,56.657,47,39,2994.1875
21.815200360999825,66.653,47,41,2994.1875
22.021233349999875,64.928,43,37,2994.1875
22.226225878999912,67.313,46,40,2994.1875
22.430344849999983,66.972,47,41,2994.1875
22.634513599,68.375,48,41,2994.1875
22.838818462999825,68.082,49,42,2994.1875
23.05094605299996,67.577,45,39,2994.1875
23.25520312799995,64.339,48,42,2994.1875
23.46214688499981,66.694,49,42,2994.1875
23.666468441999996,66.612,49,42,2994.1875
23.870894021999902,67.256,49,42,2994.1875
24.080488638999896,64.123,44,38,2994.1875
24.286156437999807,62.158,51,42,2994.1875
24.490274738999915,64.692,47,41,2994.1875
24.694583845999887,68.025,47,41,2994.1875
24.89911026499999,67.313,48,42,2994.1875
25.103226450999955,68.082,45,39,2994.1875
25.308537485999977,59.086,47,41,2994.1875
25.512496336999902,64.614,45,39,2994.1875
25.71723631499981,65.32,52,43,2994.1875
25.921809345999918,67.648,48,41,2994.1875
26.126164603999996,67.69,44,38,2994.1875
26.330256428999974,63.652,46,40,2994.1875
26.53462397699991,67.437,47,41,2994.1875
26.73916830799999,68.46,47,41,2994.1875
26.9435099719999,67.158,47,41,2994.1875
27.14827762799996,66.734,46,40,2994.1875
27.35292863399991,63.809,43,37,2994.1875
27.557241045999945,66.399,47,41,2994.1875
27.76159455999982,68.712,47,41,2994.1875
27.965845400999797,68.823,48,42,2994.1875
28.170268884999814,62.377,48,42,2994.1875
28.37512883699992,62.692,49,41,2994.1875
28.57957006699985,67.004,46,40,2994.1875
28.784449798999958,68.894,47,41,2994.1875
28.988598582999884,68.963,48,42,2994.1875
29.19334455399985,67.55,44,38,2994.1875
29.397721238999793,66.906,47,41,2994.1875
29.60264501499978,68.95,47,41,2994.1875
29.806969879999997,68.278,49,42,2994.1875
30.02890662799996,68.993,48,42,2994.1875
30.233329513999934,65.868,44,38,2994.1875
30.437706176999882,68.263,47,41,2994.1875
30.64206134899996,69.27,48,41,2994.1875
30.846914005999906,68.04,48,41,2994.1875
31.05112027899986,69.79,47,41,2994.1875
31.25558005599987,67.494,43,37,2994.1875
31.460012032999884,69.398,46,40,2994.1875
31.66922327899988,59.433,30,26,2994.1875
31.87922076199993,62.377,37,32,2994.1875
32.08735723299992,63.789,36,31,2994.1875
32.30538443299997,59.63,34,30,2994.1875
32.51832608199993,96.708,37,31,2994.1875
32.73020378499996,60.684,38,31,2994.1875
32.939911852999785,57.379,31,27,2994.1875
33.1462872799998,62.846,29,26,2994.1875
33.35623210999984,51.574,35,30,2994.1875
33.564347019999786,54.331,32,27,2994.1875
33.77320251099991,56.063,37,31,2994.1875
33.985195990999955,58.425,44,36,2994.1875
34.19133636399988,57.836,35,30,2994.1875
34.39823016299988,56.789,32,28,2994.1875
34.603323492999834,52.889,30,25,2994.1875
34.814231961999894,63.298,48,41,2994.1875
35.02284677999978,68.165,48,42,2994.1875
35.23155665699983,66.047,47,40,2994.1875
35.43722117199991,60.414,45,39,2994.1875
35.64341874999991,69.9,42,36,2994.1875
35.848147128999926,66.26,48,42,2994.1875
36.05270091899979,69.943,46,40,2994.1875
36.256799124999816,67.633,47,41,2994.1875
36.461159928999905,69.159,47,41,2994.1875
36.67145698899981,69.998,45,39,2994.1875
36.87564628899986,69.117,48,42,2994.1875
37.081411177999826,69.955,47,41,2994.1875
37.2857130819998,64.064,44,38,2994.1875
37.49123649699982,70.139,47,41,2994.1875
37.702430994999986,70.041,44,38,2994.1875
37.906713744999934,67.998,47,41,2994.1875
38.11089548599989,69.986,48,41,2994.1875
38.31498609099981,50.952,52,43,2994.1875
38.51922826799978,68.011,48,41,2994.1875
38.7250745419999,68.333,44,38,2994.1875
38.92919243099982,67.69,48,42,2994.1875
39.13347113399982,67.731,46,40,2994.1875
39.33758888499983,68.908,47,41,2994.1875
39.54159925299996,61.531,47,41,2994.1875
39.7463888719999,67.019,49,39,2994.1875
39.95258236599989,66.612,47,40,2994.1875
40.15667105499983,66.203,46,40,2994.1875
40.3608254039998,67.004,42,37,2994.1875
40.5647080199999,69.974,46,40,2994.1875
40.76884814999994,68.879,44,39,2994.1875
40.97496103699996,67.69,46,41,2994.1875
41.18024490999983,69.215,45,39,2994.1875
41.384548879999784,70.151,46,40,2994.1875
41.588724288999856,68.389,47,40,2994.1875
41.79318955099984,67.029,46,40,2994.1875
42.00119757499988,47.352,46,40,2994.1875
42.219199955999784,48.056,17,15,2994.1875
42.43528560899995,48.253,10,9,2994.1875
42.65321474699999,48.491,15,13,2994.1875
42.867357873999936,97.937,40,33,2994.1875
43.07189850099985,65.28,47,40,2994.1875
43.279216765,48.126,23,20,2994.1875
43.491327172999945,45.735,11,10,2994.1875
43.70820275799997,46.747,10,9,2994.1875
43.92619504999993,51.874,17,15,2994.1875
44.13745982099999,67.984,30,26,2994.1875
44.34155570799999,65.102,45,39,2994.1875
44.54592480999986,69.649,47,41,2994.1875
44.752220495999836,56.328,45,39,2994.1875
44.96131869099986,62.377,28,25,2994.1875
45.168438631999834,60.574,36,31,2994.1875
45.3762783799998,62.18,35,30,2994.1875
45.586314885999855,64.829,36,32,2994.1875
45.795571422999956,58.586,34,29,2994.1875
46.00234051199982,59.542,29,25,2994.1875
46.21019860399997,62.393,32,28,2994.1875
46.421198317999824,62.867,34,30,2994.1875
46.62933038699998,56.003,36,31,2994.1875
46.83619484799988,57.246,37,31,2994.1875
47.0442961079998,55.021,39,33,2994.1875
47.251301538999996,52.791,36,30,2994.1875
47.4603502089999,50.922,33,27,2994.1875
47.67246868899997,51.02,31,26,2994.1875
47.880104791999884,58.299,42,34,2994.1875
48.086466487999814,59.899,46,39,2994.1875
48.290644579999935,67.102,46,39,2994.1875
48.49498631399979,59.309,45,39,2994.1875
48.69982427199989,65.32,55,45,2994.1875
48.90413307599988,64.143,47,41,2994.1875
49.108934243999784,66.416,44,38,2994.1875
49.31316306399981,68.669,46,40,2994.1875
49.51749402899986,58.746,51,42,2994.1875
49.72171577599988,67.045,47,41,2994.1875
49.92614321499991,69.325,47,41,2994.1875
50.13016017099994,57.373,44,38,2994.1875
50.33555929399995,67.004,46,40,2994.1875
50.53978640299988,68.445,47,41,2994.1875
50.7441477079999,68.18,49,42,2994.1875
50.94919827699982,69.943,49,42,2994.1875
51.15606733899995,69.508,45,39,2994.1875
51.36018857399995,68.725,44,38,2994.1875
51.56436909099989,68.614,47,41,2994.1875
51.76875637399985,67.38,48,42,2994.1875
51.97299743199983,66.71,48,42,2994.1875
52.17731489399989,66.595,48,41,2994.1875
52.38219002699998,67.844,45,38,2994.1875
52.587012235999964,67.354,48,42,2994.1875
52.79136253799993,70.041,49,42,2994.1875
52.995591963999914,66.432,49,42,2994.1875
53.199900468999886,62.317,47,41,2994.1875
53.404234936999956,68.558,45,39,2994.1875
53.60856060299989,61.494,52,43,2994.1875
53.813266857999906,68.473,49,42,2994.1875
54.01737737399981,67.731,48,42,2994.1875
54.22149549399978,61.629,46,41,2994.1875
54.42556850699998,67.984,45,39,2994.1875
54.62970604199995,68.754,48,41,2994.1875
54.8339002849998,68.18,48,42,2994.1875
55.03841767799986,65.32,52,43,2994.1875
55.24637453699984,68.052,46,40,2994.1875
55.450689356999874,68.46,44,38,2994.1875
55.65497692599979,67.998,46,41,2994.1875
55.85923314499996,59.924,47,41,2994.1875
56.063483044999884,69.876,44,38,2994.1875
56.27020232199993,67.282,45,40,2994.1875
56.474196469999924,69.606,44,39,2994.1875
56.678598803999876,69.355,47,41,2994.1875
56.8830168999998,66.064,49,42,2994.1875
57.08753813499993,69.27,47,40,2994.1875
57.29286871299996,67.592,45,39,2994.1875
57.50635968499978,100.18,44,38,2994.1875
57.71146118499996,68.319,50,43,2994.1875
57.919949294999924,59.113,32,28,2994.1875
58.12724285799982,60.157,33,29,2994.1875
58.33934626999985,61.176,36,31,2994.1875
58.5542000009998,63.848,34,29,2994.1875
58.772202924999874,63.946,39,34,2994.1875
58.98420063499998,62.279,37,32,2994.1875
59.194198083999936,61.47,32,27,2994.1875
59.40122061899979,61.984,34,30,2994.1875
59.60919717999991,63.495,34,30,2994.1875
59.817283508999935,55.25,37,32,2994.1875
60.02729660299997,57.379,37,31,2994.1875
60.23433289299987,58.46,38,32,2994.1875
60.443202749999955,57.246,37,31,2994.1875
60.64820740999994,50.952,33,28,2994.1875
60.85437124299983,51.444,31,26,2994.1875
61.062368433999836,57.871,31,26,2994.1875
61.2667996749999,66.751,46,38,2994.1875
61.47585597299985,68.754,46,40,2994.1875
61.68058701199993,69.551,47,41,2994.1875
61.88477356599992,68.375,46,39,2994.1875
62.08915331999992,67.478,49,42,2994.1875
62.293399694999835,67.675,47,41,2994.1875
62.498943994,68.138,49,42,2994.1875
62.70778783999981,64.025,53,43,2994.1875
62.91232035599978,70.226,45,39,2994.1875
63.11661216099992,55.116,47,41,2994.1875
63.32075809599996,69.3,38,34,2994.1875
63.525254844999836,52.004,46,40,2994.1875
63.732321260999925,57.639,52,43,2994.1875
63.93656318199987,68.46,44,38,2994.1875
64.140854666,69.704,45,39,2994.1875
64.34543460399982,66.473,47,41,2994.1875
64.55135040699997,69.355,46,40,2994.1875
64.75563259399996,69.747,44,38,2994.1875
64.95983041699992,67.422,47,41,2994.1875
65.16393732699999,66.906,46,40,2994.1875
65.36798660599993,66.301,46,40,2994.1875
65.57237376699982,68.725,47,41,2994.1875
65.7834025159998,67.369,44,38,2994.1875
65.98745721099999,66.947,48,42,2994.1875
66.19630842799984,68.389,44,38,2994.1875
66.401505606,68.445,48,41,2994.1875
66.6058139769998,68.221,47,41,2994.1875
66.81004229599989,62.731,45,39,2994.1875
67.01419319599995,66.71,48,41,2994.1875
67.21852464499989,66.22,47,40,2994.1875
67.42331108199983,68.18,48,42,2994.1875
67.6303204039998,106.271,49,41,2994.1875
67.83661280499996,59.407,50,42,2994.1875
68.0408948119998,67.773,47,41,2994.1875
68.24507489099983,70.869,45,40,2994.1875
68.44936175599992,68.025,46,40,2994.1875
68.6551464539998,67.927,46,40,2994.1875
68.85946211299984,67.577,47,41,2994.1875
69.06362483499993,74.6,43,36,2994.1875
69.2682700429998,68.082,52,43,2994.1875
69.47352605399988,68.585,46,40,2994.1875
69.67774844399992,68.683,47,41,2994.1875
69.88297309099994,67.886,48,42,2994.1875
70.0873141579998,68.627,44,38,2994.1875
70.29149766,66.514,45,40,2994.1875
70.4957466159999,65.574,44,38,2994.1875
70.70010925499992,69.257,42,37,2994.1875
70.90439081699992,59.924,48,41,2994.1875
71.10873441399985,59.666,40,35,2994.1875
71.31419420599991,65.811,31,27,2994.1875
71.52232272299989,63.417,36,31,2994.1875
71.72919820099992,66.514,35,31,2994.1875
71.93622142999993,88.437,37,32,2994.1875
72.14334046599993,58.46,38,31,2994.1875
72.35045903299988,59.851,32,28,2994.1875
72.56020190699996,62.218,33,29,2994.1875
72.76834841499999,63.319,34,30,2994.1875
72.97620049199986,58.55,36,32,2994.1875
73.18438747799996,58.334,37,31,2994.1875
73.39821336099999,57.836,38,32,2994.1875
73.6063990419998,55.742,32,27,2994.1875
73.81436791799979,52.035,33,27,2994.1875
74.01910079499999,51.278,31,26,2994.1875
74.22784390699985,58.621,34,29,2994.1875
74.43244091399993,58.327,48,40,2994.1875
74.63683409199984,63.731,45,39,2994.1875
74.8418799619999,67.019,43,37,2994.1875
75.049036462,68.04,48,41,2994.1875
75.25411410299989,69.104,44,38,2994.1875
75.45859424199989,65.494,50,43,2994.1875
75.66314515499994,69.888,49,42,2994.1875
75.86777253699984,68.278,48,42,2994.1875
76.07238501099982,69.355,48,41,2994.1875
76.28244589099995,69.313,40,35,2994.1875
76.48665960199992,68.627,47,40,2994.1875
76.69103164499984,67.298,47,40,2994.1875
76.89571040199985,59.64,53,43,2994.1875
77.10013252599992,69.3,47,41,2994.1875
77.3051121269998,70.151,43,37,2994.1875
77.50951167799985,66.751,48,42,2994.1875
77.71372769799996,52.759,52,43,2994.1875
77.91823114299996,69.343,46,40,2994.1875
78.12222303699991,67.324,47,41,2994.1875
78.326338932,66.432,42,37,2994.1875
78.53078434999998,67.914,47,41,2994.1875
78.73503084699996,67.9,47,41,2994.1875
78.93914386099982,68.921,48,42,2994.1875
79.14347751499986,69.287,47,41,2994.1875
79.3479348589999,67.256,44,38,2994.1875
79.55240542899992,69.032,48,42,2994.1875
79.75662344899979,68.627,47,41,2994.1875
79.96109577699985,67.592,48,42,2994.1875
80.16722317099993,69.931,47,41,2994.1875
80.37150240999995,68.571,46,40,2994.1875
80.57579964599995,67.648,46,39,2994.1875
80.78322017599999,68.502,49,42,2994.1875
80.98776344299995,69.943,49,42,2994.1875
81.1950462169998,69.3,48,41,2994.1875
81.40050285699999,68.319,47,41,2994.1875
81.60466428199993,67.927,46,39,2994.1875
81.80920773099979,53.642,49,42,2994.1875
82.01338718299985,68.263,54,44,2994.1875
82.21757962999982,68.725,47,41,2994.1875
82.42579353699989,67.396,45,39,2994.1875
82.62997259299982,70.072,44,38,2994.1875
82.83438168099997,67.844,48,41,2994.1875
83.03862796999988,68.221,47,41,2994.1875
83.24300367299998,57.899,46,40,2994.1875
83.4471976289999,59.113,49,41,2994.1875
83.6515183749998,69.802,42,37,2994.1875
83.86170362499979,69.9,48,42,2994.1875
84.06655771199985,68.473,47,41,2994.1875
84.27119890699987,62.082,32,28,2994.1875
84.4750029339998,63.77,33,29,2994.1875
84.67922182799998,64.75,36,32,2994.1875
84.88930787199979,65.949,37,32,2994.1875
85.09623788199997,63.75,37,32,2994.1875
85.30155188699996,60.353,34,30,2994.1875
85.51337015599984,61.335,31,27,2994.1875
85.72635902499997,62.633,33,28,2994.1875
85.93219811599988,64.28,36,31,2994.1875
86.14170856299984,58.782,37,31,2994.1875
