t_s,batch,n_prefill,prefilling,prefill_tokens,prefill_ms,decode_ms,gather_ms,iteration_ms,padding_waste,context_max,waiting,preempted,kv_blocks_used,kv_slot_utilization,wasted_decode_tokens
0.02842,0,1,1,256,28.33838000015021,0.0,0.0,28.402086999903986,0.0,0,0,0,90,0.17777777777777778,0
0.05824,0,0,1,256,29.78265299998384,0.0,0.0,29.813174000082654,0.0,0,0,0,90,0.35555555555555557,0
0.08891,0,0,1,256,30.63530899999023,0.0,0.0,30.665596000289952,0.0,0,0,0,90,0.5333333333333333,0
0.11916,0,0,1,256,30.209381000076974,0.0,0.0,30.240803999731725,0.0,0,0,0,90,0.7111111111111111,0
0.15038,0,0,1,256,31.176106000202708,0.0,0.0,31.204536999666743,0.0,0,0,0,90,0.8888888888888888,0
0.21095,1,0,0,144,34.9031539999487,25.634954999986803,1.6342330000043148,60.56767599966406,0.0,1424,0,0,90,0.9895833333333334,0
0.23596,1,0,0,0,0.00033100013752118684,24.978258999908576,1.039903999753733,25.006738000229234,0.0,1425,0,0,90,0.9902777777777778,0
0.26106,1,0,0,0,0.0005619999683403876,25.058142000034422,1.047010000092996,25.085340999794425,0.0,1426,0,0,90,0.9909722222222223,0
0.29036,1,0,0,0,0.00028100021154386923,29.268768000292766,1.020914999571687,29.297586000211595,0.0,1427,0,0,90,0.9916666666666667,0
0.31532,1,0,0,0,0.00030799992600805126,24.920760999975755,1.0418090000712255,24.957438000001275,0.0,1428,0,0,90,0.9923611111111111,0
0.3407,1,0,0,0,0.0002860001586668659,25.341798000226845,1.0398090003036486,25.368662999881053,0.0,1429,0,0,90,0.9930555555555556,0
0.36953,1,0,0,0,0.0003469999683147762,28.79341600009866,1.0252379997837124,28.81885000033435,0.0,1430,0,0,90,0.99375,0
0.39497,1,0,0,0,0.000285999703919515,25.41013700010808,1.0623289999784902,25.438578999910533,0.0,1431,0,0,90,0.9944444444444445,0
0.41996,1,0,0,0,0.000256000021181535,24.954547999641363,1.0356110001339403,24.98386399975061,0.0,1432,0,0,90,0.9951388888888889,0
0.44502,1,0,0,0,0.0006099999154685065,25.01905299959617,1.0475660001247888,25.046767000276304,0.0,1433,0,0,90,0.9958333333333333,0
0.47041,1,0,0,0,0.0006390000635292381,25.359532000038598,1.0403179999229906,25.386180999703356,0.0,1434,0,0,90,0.9965277777777778,0
0.49674,1,0,0,0,0.0002680003490240779,26.289994999842747,1.0456499999236257,26.318901000195183,0.0,1435,0,0,90,0.9972222222222222,0
0.52228,1,0,0,0,0.0002920000952144619,25.509589000193955,1.065169999947102,25.538598999901296,0.0,1436,0,0,90,0.9979166666666667,0
0.57424,1,1,1,256,26.228580999941187,25.665622999895277,1.0568709999461134,51.94667499972638,0.0,1437,2,0,144,0.7352430555555556,0
0.63012,1,2,3,256,29.74783599984221,26.067254000281537,1.0336870000173803,55.87536099983481,0.0,1438,0,0,257,0.47446498054474706,0
0.68485,1,0,3,256,28.84767199975613,25.838237999778357,1.0170610003115144,54.71936599997207,0.0,1439,0,0,257,0.5369649805447471,0
