t_s,batch,n_prefill,prefilling,prefill_tokens,prefill_ms,decode_ms,gather_ms,iteration_ms,padding_waste,context_max,waiting,preempted,kv_blocks_used,kv_slot_utilization,wasted_decode_tokens
0.02815,0,1,1,256,28.057945000000473,0.0,0.0,28.135867999935726,0.0,0,0,0,90,0.17777777777777778,0
0.05877,0,0,1,256,30.58141900010014,0.0,0.0,30.610741000145936,0.0,0,0,0,90,0.35555555555555557,0
0.08962,0,0,1,256,30.820865999885427,0.0,0.0,30.851789999815082,0.0,0,0,0,90,0.5333333333333333,0
0.12002,0,0,1,256,30.35508699986167,0.0,0.0,30.381640000086918,0.0,0,0,0,90,0.7111111111111111,0
0.15116,0,0,1,256,31.111352000152692,0.0,0.0,31.140187999881164,0.0,0,0,0,90,0.8888888888888888,0
0.20881,1,0,0,144,31.05162800011385,26.55235400015954,1.646677999815438,57.64248800005589,0.0,1424,0,0,90,0.9895833333333334,0
0.23486,1,0,0,0,0.00047399998948094435,26.011503000063385,1.1529459998200764,26.05514700007916,0.0,1425,0,0,90,0.9902777777777778,0
0.26021,1,0,0,0,0.00029900002118665725,25.301350000063394,1.0738539999692875,25.32829000028869,0.0,1426,0,0,90,0.9909722222222223,0
0.31189,1,1,1,256,26.259576000029483,25.362466999922617,1.0799009996844688,51.67810800003281,0.0,1427,1,0,144,0.7309027777777778,0
0.36619,1,2,3,256,28.90142799969908,25.3219410001293,1.0357940000176313,54.28364599993074,0.0,1428,0,0,257,0.4720330739299611,0
0.42069,1,0,3,256,28.986357000121643,25.475330000062968,1.0303849999218073,54.491959999722894,0.0,1429,0,0,257,0.5345330739299611,0
0.50749,2,1,3,256,55.35396999994191,31.38274699995236,1.8932020002466743,86.79137399985848,0.20209790209790213,1430,0,0,315,0.4873015873015873,0
0.56722,2,0,3,256,29.785939000248618,29.90746300019964,1.410881999618141,59.729599000093,0.20195667365478687,1431,0,0,315,0.5384920634920635,0
0.6281,2,0,3,256,30.028351999590086,30.806911000127002,1.4296679996732564,60.86648600012268,0.20181564245810057,1432,0,0,315,0.5896825396825397,0
0.6888,2,0,3,256,29.86655199993038,30.793666000136,1.4400529998965794,60.69553699990138,0.2016748080949058,1433,0,0,315,0.6408730158730159,0
0.75017,2,0,3,256,30.334315999880346,30.99026900008539,1.4384090000021388,61.358139000276424,0.201534170153417,1434,0,0,315,0.692063492063492,0
0.83318,3,0,2,256,50.99102000031053,31.97939999972732,2.4065339998742274,83.00403900011588,0.18954703832752617,1435,0,0,315,0.743452380952381,0
0.89437,3,1,3,256,29.74048100031723,31.384331999561255,1.9740319999073108,61.180993000107264,0.18941504178272983,1436,0,0,371,0.6748652291105122,0
0.98265,4,0,2,256,55.98536499974216,32.24818399985452,2.6412969996272295,88.26928999997108,0.28775226165622825,1437,0,0,371,0.7186657681940701,0
1.04356,4,1,3,256,28.949105000265263,31.894663000002765,2.293807999649289,60.902436999640486,0.2875521557719054,1438,0,0,408,0.6933210784313726,0
1.10431,4,0,3,256,29.726850999850285,30.983316999936505,2.3956090003594,60.75789199985593,0.28735232800555943,1439,0,0,408,0.7331495098039216,0
1.1918,5,0,2,256,54.89361200034182,32.53217100018446,3.114396000000852,87.46705800012933,0.3026388888888889,1440,0,0,409,0.7712408312958435,0
1.25501,5,1,3,256,29.501656999855186,33.64408200013713,2.8354410001156793,63.20611899991491,0.30242886884108255,1441,0,0,477,0.6954926624737946,0
1.31757,5,0,3,256,30.44339600000967,32.06214800002272,2.756168999894726,62.54871999999523,0.3022191400832177,1442,0,0,478,0.7281642259414226,0
1.38014,5,0,3,256,30.418819999795232,32.10282600002756,2.78728700004649,62.56070200015529,0.302009702009702,1443,0,0,478,0.7622907949790795,0
1.46933,6,0,2,256,55.88157699958174,33.25820499958354,3.54487100003098,89.18320199973095,0.31532779316712833,1444,0,0,478,0.7965481171548117,0
1.53172,6,0,2,256,29.6066470000369,32.737600000018574,3.2011339999371557,62.37963400008084,0.31510957324106115,1445,0,0,478,0.830805439330544,0
1.62135,7,0,1,256,56.09424099975513,33.49391800020385,3.939747999993415,89.62872099982633,0.35704406243825326,1446,0,0,479,0.8633872651356994,0
1.68357,7,0,1,256,29.799560999890673,32.37632599984863,3.5705079999388545,62.21527999969112,0.3567973146411294,1447,0,0,479,0.8977035490605428,0
1.74777,7,0,1,256,29.91736600006334,34.237106000091444,3.6501220001809997,64.19330999960948,0.35655090765588004,1448,0,0,479,0.9320198329853863,0
1.81073,7,0,1,256,30.097125999873242,32.81134999997448,3.5416320001786517,62.950906999958534,0.3563048407768905,1449,0,0,480,0.9643229166666667,0
1.87471,8,0,0,215,30.212901000140846,33.72200400008296,4.408922000038729,63.97240400019655,0.34301724137931033,1450,0,0,480,0.993359375,0
1.93335,8,1,1,256,25.19581200022003,33.37562600017918,4.016090000277472,58.62938100017345,0.3427808407994487,1451,0,0,540,0.9135416666666667,0
1.99606,8,0,1,256,28.985265999835974,33.67925499969715,4.043103000185511,62.70682100011982,0.3425447658402204,1452,0,0,540,0.9440972222222223,0
2.05935,8,0,1,256,29.31812099996023,33.911570999862306,4.096172999652481,63.27564299999722,0.3423090158293186,1453,0,0,542,0.9710562730627307,0
2.12294,9,0,0,187,30.06944000026124,33.47644800032867,4.771110000092449,63.585613000213925,0.34219776860767237,1454,0,0,543,0.9918278084714549,0
2.15526,9,0,0,0,0.00046499962991219945,32.289333999869996,4.435637000369752,32.32005700010632,0.34196258113783884,1455,0,0,543,0.9928637200736649,0
2.18806,9,0,0,0,0.0003039999683096539,32.75701000029585,4.405244999816205,32.78760000011971,0.34172771672771673,1456,0,0,544,0.9920726102941176,0
2.22096,9,0,0,0,0.0002980000317620579,32.86768799989659,4.451847999916936,32.897171000058734,0.3414931747121177,1457,0,0,544,0.9931066176470589,0
2.25386,9,0,0,0,0.00031700028557679616,32.85960999983217,4.598944000008487,32.904594000228826,0.34125895442767873,1458,0,0,546,0.9904990842490843,0
2.28745,9,0,0,0,0.0003010000000358559,33.53375899996536,4.773094000029232,33.570822999990924,0.3410250552128551,1459,0,0,547,0.9897166361974405,0
2.32081,9,0,0,0,0.0003559998731361702,33.32170800013046,4.484668000259262,33.35511299974314,0.34079147640791474,1460,0,0,547,0.9907449725776966,0
2.35458,9,0,0,0,0.0003639997885329649,33.72212300018873,4.685464999965916,33.76292299981287,0.34055821735493197,1461,0,0,547,0.9917733089579525,0
2.38832,9,0,0,0,0.0006219997885636985,33.69608499997412,4.5687470001212205,33.735082000021066,0.34032527739778085,1462,0,0,548,0.9909899635036497,0
2.42104,9,0,0,0,0.000464000095234951,32.680832000096416,4.536829000244325,32.7128310000262,0.34009265588212956,1463,0,0,548,0.9920164233576643,0
2.45454,9,0,0,0,0.00032800016924738884,33.462332999988575,4.511821000050986,33.49396400017213,0.3398603521554341,1464,0,0,548,0.9930428832116789,0
2.48838,9,0,0,0,0.00028999966161791235,33.791456000017206,4.513291999955982,33.833325000159675,0.3396283655669321,1465,0,0,549,0.9922586520947176,0
2.52201,9,0,0,0,0.0007029998414509464,33.589380999728746,4.507275999912963,33.62379400005011,0.33939669546763684,1466,0,0,549,0.993283242258652,0
2.55611,9,0,0,0,0.0002689998837013263,34.056689999943046,4.72062399967399,34.08962000003157,0.33916534121033104,1467,0,0,549,0.9943078324225865,0
2.59081,9,0,0,0,0.00034599997889017686,34.65685199989821,4.582395999932487,34.69436000023052,0.338934302149561,1468,0,0,549,0.995332422586521,0
2.62603,9,0,0,0,0.0009610002962290309,35.1687529996525,5.021142000259715,35.20594700012225,0.3387035776416307,1469,0,0,551,0.9927404718693285,0
2.66036,9,0,0,0,0.00027900023269467056,34.289688999706414,4.5416110001497145,34.32894400020814,0.3384731670445956,1470,0,0,552,0.9919610507246377,0
2.69409,9,0,0,0,0.00031699983082944527,33.680866999930004,4.55532400019365,33.71625999989192,0.3382430697182567,1471,0,0,552,0.9929800724637681,0
2.72836,9,0,0,0,0.0002980000317620579,34.2264470000373,4.572996999741008,34.26212399972428,0.3380132850241546,1472,0,0,553,0.9922016274864376,0
2.7627,9,0,0,0,0.0004200001058052294,34.29939099987678,4.59613300017736,34.33303199972215,0.33778381232556387,1473,0,0,553,0.9932188065099458,0
2.79689,9,0,0,0,0.0003149998519802466,34.132922000026156,4.556466000394721,34.18662000012773,0.3375546509874868,1474,0,0,555,0.9906531531531532,0
2.83061,9,0,0,0,0.00032300022212439217,33.67773699983445,4.54584099998101,33.70965800013437,0.33732580037664783,1475,0,0,556,0.9898830935251799,0
