t_s,batch,n_prefill,prefilling,prefill_tokens,prefill_ms,decode_ms,gather_ms,iteration_ms,padding_waste,context_max,waiting,preempted,kv_blocks_used,kv_slot_utilization,wasted_decode_tokens
0.02832,0,1,1,256,28.25556299967502,0.0,0.0,28.31203400000959,0.0,0,0,0,39,0.41025641025641024,0
0.0593,0,0,1,256,30.937515000005078,0.0,0.0,30.979958999978408,0.0,0,0,0,39,0.8205128205128205,0
0.11548,1,0,0,97,29.95883700032209,26.176935999956186,1.6861130002325808,56.16490900001736,0.0,609,0,0,39,0.9775641025641025,0
0.16602,1,1,1,256,25.151929999992717,25.320206999822403,0.7837400003154471,50.52476199989542,0.0,610,0,0,88,0.6157670454545454,0
0.22092,1,0,1,256,29.102810000040336,25.761287000023003,0.7862120000936557,54.89453700010927,0.0,611,0,0,88,0.7982954545454546,0
0.27667,1,0,1,256,30.347579000135738,25.360724000165646,0.7806809999237885,55.74197800024194,0.0,612,0,0,88,0.9808238636363636,0
0.34038,2,0,0,5,30.96745400034706,32.701700999950845,1.5837139999348437,63.70390599977327,0.10349288486416564,773,0,0,88,0.9857954545454546,0
0.37062,2,0,0,0,0.0003089999154326506,30.206922000161285,1.086292999843863,30.238156000450545,0.10335917312661502,774,0,0,88,0.9872159090909091,0
0.42628,2,1,1,256,25.293557999702898,30.298140000013518,1.0628810000525846,55.652550000104384,0.10322580645161294,775,0,0,183,0.5628415300546448,0
0.48591,2,0,1,256,28.999447999922268,30.57798499958153,1.0635130001901416,59.62007500011168,0.1030927835051546,776,0,0,183,0.6509562841530054,0
0.54649,2,0,1,256,29.04215300031865,31.4946600001349,1.0570740000730439,60.57322500009832,0.10296010296010294,777,0,0,183,0.7390710382513661,0
0.60699,2,0,1,256,29.67184699991776,30.785743999786064,1.0710609999478038,60.493497000152274,0.10282776349614398,778,0,0,183,0.8271857923497268,0
0.66794,2,0,1,256,29.870181999740453,31.03898900008062,1.04592399975445,60.94121899968741,0.10269576379974321,779,0,0,183,0.9153005464480874,0
0.73266,3,0,0,229,32.05240599982062,32.6260829997409,2.159620999918843,64.7140109999782,0.35741108902142704,1509,0,0,183,0.994535519125683,0
0.7902,3,1,1,256,25.82053200012524,31.65545599995312,1.81643099995199,57.53598199999033,0.3571743929359823,1510,0,0,251,0.7895916334661355,0
0.85036,3,0,1,256,29.214180000053602,30.897837999873445,1.8318659999749798,60.14552100032233,0.356938010147805,1511,0,0,251,0.8540836653386454,0
0.91406,3,0,1,256,31.63639799959128,32.026879000113695,1.820236999719782,63.69843699985722,0.35670194003527333,1512,0,0,251,0.9185756972111554,0
0.97545,3,0,1,256,29.597405000004073,31.74519499998496,1.8310030000066035,61.38266099969769,0.3564661819784093,1513,0,0,253,0.9752964426877471,0
1.03854,4,0,0,50,30.02102999971612,33.027415000105975,2.6668550003705604,63.08121399979427,0.3398282694848085,1514,0,0,253,0.9886363636363636,0
1.07091,4,0,0,0,0.0004079997779626865,32.32841699991695,2.3352499997599807,32.36421600013273,0.3396039603960396,1515,0,0,253,0.9896245059288538,0
1.10205,4,0,0,0,0.00038899997889529914,31.10312699982387,2.2924619997866102,31.13337800004956,0.33937994722955145,1516,0,0,253,0.9906126482213439,0
1.13306,4,0,0,0,0.00028400017981766723,30.974262000199815,2.264466000269749,30.999654999959603,0.3391562294001318,1517,0,0,253,0.991600790513834,0
1.16411,4,0,0,0,0.00028399972507031634,31.01679300016258,2.2660009999526665,31.045063999954436,0.3389328063241107,1518,0,0,253,0.9925889328063241,0
1.19652,4,0,0,0,0.0002970000423374586,32.37024999998539,2.3002249999990454,32.40221299984114,0.33870967741935487,1519,0,0,253,0.9935770750988142,0
1.23005,4,0,0,0,0.0003669997568067629,33.49273300000277,2.3544709997622704,33.52120899990041,0.33848684210526314,1520,0,0,254,0.9906496062992126,0
1.26141,4,0,0,0,0.00027499982024892233,31.328756000220892,2.284185999997135,31.35429500025566,0.3382642998027613,1521,0,0,254,0.9916338582677166,0
1.29294,4,0,0,0,0.0005580000106419902,31.4974699999766,2.2773589998905663,31.5245159999904,0.338042049934297,1522,0,0,254,0.9926181102362205,0
1.3249,4,0,0,0,0.0002970000423374586,31.927032000112376,2.295929999945656,31.95382600006269,0.33782009192383455,1523,0,0,254,0.9936023622047244,0
1.3563,4,0,0,0,0.00028700014809146523,31.36542400034159,2.311364999968646,31.3967249999223,0.33759842519685035,1524,0,0,254,0.9945866141732284,0
1.41383,4,1,1,256,25.867782000204897,31.601655000031315,2.2996640000201296,57.54065700011779,0.33737704918032785,1525,0,0,330,0.8147727272727273,0
1.47433,4,0,1,256,28.927763999945455,31.510930999957054,2.312324999820703,60.47570499958965,0.3371559633027523,1526,0,0,330,0.8640151515151515,0
1.53567,4,0,1,256,29.467310000200087,31.829426000058447,2.331441999558592,61.33383099995626,0.3369351669941061,1527,0,0,330,0.9132575757575757,0
1.59667,4,0,1,256,29.455863000293903,31.49465099977533,2.3110699999051576,60.99062799967214,0.3367146596858639,1528,0,0,331,0.9595921450151057,0
