t_s,batch,n_prefill,prefilling,prefill_tokens,prefill_ms,decode_ms,gather_ms,iteration_ms,padding_waste,context_max,waiting,preempted,kv_blocks_used,kv_slot_utilization,wasted_decode_tokens
0.05986,1,1,0,993,33.917788000053406,25.881741999910446,0.9320130002379301,59.85380399988571,0.0,993,0,0,63,0.9861111111111112,0
0.08621,1,0,0,0,0.0,26.305877000140754,0.9387570003127621,26.333248000355525,0.0,994,0,0,63,0.9871031746031746,0
0.11226,1,0,0,0,0.0,26.01355499973579,0.9265159997084993,26.041798000278504,0.0,995,0,0,63,0.9880952380952381,0
0.13748,1,0,0,0,0.0,25.18702699990172,0.9233069999936561,25.213412000084645,0.0,996,0,0,63,0.9890873015873016,0
0.16284,1,0,0,0,0.0,25.328552999781095,0.9149190000243834,25.35575699994297,0.0,997,0,0,63,0.9900793650793651,0
0.22348,2,1,0,1366,29.497867000372935,31.07639499967263,1.4563820000148553,60.63149200008411,0.13469985358711567,1366,0,0,149,0.9924496644295302,0
0.254,2,0,0,0,0.0,30.472217999886198,1.4386420002665545,30.50762000020768,0.1346013167520117,1367,0,0,149,0.9932885906040269,0
0.28535,2,0,0,0,0.0,31.316366999817546,1.4826459996584163,31.34369700001116,0.13450292397660824,1368,0,0,149,0.9941275167785235,0
0.31607,2,0,0,0,0.0,30.687154000133887,1.4458410000770527,30.71546799992575,0.13440467494521546,1369,0,0,149,0.9949664429530202,0
0.34667,2,0,0,0,0.0,30.561016999854473,1.440712000203348,30.595383000218135,0.13430656934306573,1370,0,0,149,0.9958053691275168,0
0.37798,2,0,0,0,0.0,31.26716800034046,1.4987030003794644,31.295023999973637,0.1342086068563093,1371,0,0,149,0.9966442953020134,0
0.40885,2,0,0,0,0.0,30.83974599985595,1.451495999845065,30.869880999944144,0.13411078717201164,1372,0,0,149,0.99748322147651,0
0.43971,2,0,0,0,0.0,30.825442999685038,1.454234999982873,30.85379300000568,0.13401310997815008,1373,0,0,149,0.9983221476510067,0
0.47161,2,0,0,0,0.0,31.86385600020003,1.4418349996958568,31.889331999991555,0.13391557496360995,1374,0,0,149,0.9991610738255033,0
0.5019,2,0,0,0,0.0,30.25110600037806,1.4839640002719534,30.280490000222926,0.13381818181818184,1375,0,0,149,1.0,0
0.53313,2,0,0,0,0.0,31.1936479997712,1.4557069998772931,31.226090000018303,0.13372093023255816,1376,0,0,151,0.9875827814569537,0
0.56418,2,0,0,0,0.0,31.010113999855093,1.4596029996027937,31.038882000302692,0.13362381989832972,1377,0,0,151,0.9884105960264901,0
0.59518,2,0,0,0,0.0,30.97037099996669,1.4281870003287622,30.99843600011809,0.13352685050798263,1378,0,0,151,0.9892384105960265,0
0.62575,2,0,0,0,0.0,30.53066900019985,1.4394249997167208,30.56235200028823,0.13343002175489482,1379,0,0,151,0.9900662251655629,0
0.65669,2,0,0,0,0.0,30.90154400024403,1.4525320002576336,30.929569999898376,0.1333333333333333,1380,0,0,151,0.9908940397350994,0
0.68797,2,0,0,0,0.0,31.246454000211088,1.4450769999712065,31.273415999748977,0.13323678493845037,1381,0,0,151,0.9917218543046358,0
0.71876,2,0,0,0,0.0,30.756979000216234,1.4436989999921934,30.786631999944802,0.13314037626628072,1382,0,0,151,0.9925496688741722,0
0.74915,2,0,0,0,0.0,30.348461999892606,1.4617500000895234,30.378966000171204,0.13304410701373826,1383,0,0,151,0.9933774834437086,0
0.78043,2,0,0,0,0.0,31.243871000242507,1.4834179996796593,31.271515999833355,0.1329479768786127,1384,0,0,151,0.9942052980132451,0
0.81137,2,0,0,0,0.0,30.904955999631056,1.457974999993894,30.934022999645094,0.1328519855595668,1385,0,0,151,0.9950331125827815,0
0.84251,2,0,0,0,0.0,31.10093599980246,1.4463659999819356,31.135583999912342,0.13275613275613274,1386,0,0,151,0.9958609271523179,0
