t_s,batch,n_prefill,prefilling,prefill_tokens,prefill_ms,decode_ms,gather_ms,iteration_ms,padding_waste,context_max,waiting,preempted,kv_blocks_used,kv_slot_utilization,wasted_decode_tokens
0.05924,1,1,0,993,33.36718400078098,25.811751000219374,0.9554469997965498,59.22931100030837,0.0,993,0,0,63,0.9861111111111112,0
0.11808,2,1,0,1366,27.639624000585172,31.11984599945572,1.420343999598117,58.83617400013463,0.1361639824304539,1366,0,0,149,0.9907718120805369,0
0.14825,2,0,0,0,0.0,30.127191999781644,1.4891330001773895,30.15595699980622,0.1360643745427944,1367,0,0,149,0.9916107382550335,0
0.17969,2,0,0,0,0.0,31.38786399995297,1.491817999522027,31.432097000106296,0.13596491228070173,1368,0,0,149,0.9924496644295302,0
0.21054,2,0,0,0,0.0,30.809049999334093,1.5424009998241672,30.838693999612588,0.13586559532505482,1369,0,0,149,0.9932885906040269,0
0.24117,2,0,0,0,0.0,30.59276800013322,1.4676890004921006,30.622317999586812,0.1357664233576642,1370,0,0,149,0.9941275167785235,0
0.27229,2,0,0,0,0.0,31.06083700004092,1.467752999815275,31.11201699994126,0.1356673960612691,1371,0,0,149,0.9949664429530202,0
0.30308,2,0,0,0,0.0,30.749227000342216,1.480480000282114,30.7791229997747,0.13556851311953355,1372,0,0,149,0.9958053691275168,0
0.33376,2,0,0,0,0.0,30.646374999378168,1.4572070003850968,30.67698599988944,0.13546977421704298,1373,0,0,149,0.9966442953020134,0
0.36455,2,0,0,0,0.0,30.751506000342488,1.4777559999856749,30.779914000049757,0.1353711790393013,1374,0,0,149,0.99748322147651,0
0.39491,2,0,0,0,0.0,30.320521000248846,1.4669900001536007,30.348839999533084,0.13527272727272732,1375,0,0,149,0.9983221476510067,0
0.42569,2,0,0,0,0.0,30.742210999960662,1.4738750005562906,30.781948000367265,0.13517441860465118,1376,0,0,150,0.9925,0
0.45632,2,0,0,0,0.0,30.58617199985747,1.4620620004279772,30.61932299988257,0.13507625272331159,1377,0,0,150,0.9933333333333333,0
0.48717,2,0,0,0,0.0,30.810533000476426,1.4595810007449472,30.843900999570906,0.13497822931785197,1378,0,0,150,0.9941666666666666,0
0.51809,2,0,0,0,0.0,30.878442999892286,1.5192709997791098,30.908120999811217,0.1348803480783176,1379,0,0,150,0.995,0
0.54858,2,0,0,0,0.0,30.45321000081458,1.476289000493125,30.485821000183932,0.13478260869565217,1380,0,0,151,0.9892384105960265,0
0.5798,2,0,0,0,0.0,31.176864999906684,1.5371520003100159,31.203990999529196,0.13468501086169438,1381,0,0,151,0.9900662251655629,0
0.61069,2,0,0,0,0.0,30.860157999995863,1.4670030004708678,30.897078000634792,0.13458755426917512,1382,0,0,151,0.9908940397350994,0
0.64086,2,0,0,0,0.0,30.129522999231995,1.4746779997949488,30.157428000165964,0.13449023861171372,1383,0,0,151,0.9917218543046358,0
0.6718,2,0,0,0,0.0,30.898092999450455,1.4709469996887492,30.931005999264016,0.13439306358381498,1384,0,0,151,0.9925496688741722,0
0.70292,2,0,0,0,0.0,31.082740999408998,1.4935949993741815,31.113376000575954,0.13429602888086645,1385,0,0,151,0.9933774834437086,0
0.73378,2,0,0,0,0.0,30.819534999864118,1.4870850000079372,30.848237000100198,0.1341991341991342,1386,0,0,151,0.9942052980132451,0
0.79724,3,1,0,539,26.256653999553237,37.13967000021512,7.720765999692958,63.448853000409144,0.29319875030040854,1387,0,0,185,0.9945945945945946,0
0.89142,5,2,0,1994,61.11280000004626,32.96949499963375,2.897893000408658,94.16841799975373,0.30155586987270155,1414,0,0,311,0.9933681672025724,0
0.92406,5,0,0,0,0.0,32.59621000051993,2.78609300039534,32.63595000044006,0.3013427561837456,1415,0,0,311,0.9943729903536977,0
0.95762,5,0,0,0,0.0,33.51908900003764,2.9089439995004795,33.55148199989344,0.30112994350282485,1416,0,0,311,0.9953778135048231,0
0.99059,5,0,0,0,0.0,32.93831499922817,2.8487780000432394,32.96779999982391,0.30091743119266057,1417,0,0,311,0.9963826366559485,0
1.02321,5,0,0,0,0.0,32.57192499950179,2.759044999947946,32.60548999969615,0.30070521861777155,1418,0,0,313,0.9910143769968051,0
1.08429,6,1,0,1086,27.788258000327914,33.21304000019154,3.6222779999661725,61.07405300008395,0.2895231383603477,1419,0,0,381,0.9932742782152231,0
1.1463,7,1,0,1015,27.19282199996087,34.75236599933851,4.200551999929303,62.0061790004911,0.28873239436619713,1420,0,0,445,0.9939606741573034,0
1.22362,9,2,0,1649,42.43025100004161,34.80534899972554,4.752450999149005,77.30745500066405,0.31769489404957385,1421,0,0,550,0.9926136363636363,0
1.259,9,0,0,0,0.0,35.331983999640215,4.526997000539268,35.367661000236694,0.31747147991873725,1422,0,0,551,0.9918330308529946,0
1.3208,10,1,0,723,27.486982999107568,34.24331800033542,5.413629000031506,61.7928949995985,0.3347153900210822,1423,0,0,597,0.9921482412060302,0
1.3552,10,0,0,0,0.0,34.36172100009571,5.013079000491416,34.400352999909956,0.33448033707865166,1424,0,0,598,0.9915342809364549,0
1.39024,10,0,0,0,0.0,34.99137699964194,5.384908000451105,35.02499500064005,0.3342456140350877,1425,0,0,598,0.9925794314381271,0
