t_s,batch,n_prefill,prefilling,prefill_tokens,prefill_ms,decode_ms,gather_ms,iteration_ms,padding_waste,context_max,waiting,preempted,kv_blocks_used,kv_slot_utilization,wasted_decode_tokens
0.05434,1,1,0,609,29.704835999837087,24.588688000221737,0.7691649998378125,54.3359130006138,0.0,609,0,0,39,0.9775641025641025,0
0.11118,2,1,0,773,26.768873000037274,30.02014399953623,1.0163959996134508,56.83159499949397,0.10543337645536865,773,0,0,88,0.9836647727272727,0
0.16844,3,1,0,1509,26.697634000811377,30.499337000037485,2.0070589998795185,57.24948700026289,0.36072454163905454,1509,0,0,183,0.9894125683060109,0
0.19867,3,0,0,0,0.0,30.19940800004406,1.802237999982026,30.22239600068133,0.360485651214128,1510,0,0,183,0.9904371584699454,0
0.25678,4,1,0,1074,26.61942699978681,31.43810100027622,3.430028000366292,58.10630399992078,0.3424884182660489,1511,0,0,251,0.9905378486055777,0
0.28791,4,0,0,0,0.0,31.10083499996108,2.3047399999995832,31.12618700015446,0.34226190476190477,1512,0,0,251,0.9915338645418327,0
0.31951,4,0,0,0,0.0,31.557151000015438,2.938345999609737,31.586789999892062,0.34203569068076667,1513,0,0,251,0.9925298804780877,0
0.35013,4,0,0,0,0.0,30.593118000069808,2.3022180002953974,30.618736000178615,0.34180977542932633,1514,0,0,251,0.9935258964143426,0
0.40722,5,1,0,1212,25.765806999515917,31.25578300023335,3.0576210001527215,57.07989099937549,0.3132673267326732,1515,0,0,327,0.9952217125382263,0
0.43822,5,0,0,0,0.0,30.969491999712773,2.762498000265623,30.99112400013837,0.31306068601583115,1516,0,0,327,0.996177370030581,0
0.4691,5,0,0,0,0.0,30.851106999762123,2.7644740002870094,30.871301999468415,0.3128543177323665,1517,0,0,327,0.9971330275229358,0
0.50003,5,0,0,0,0.0,30.903703999683785,2.7624630001810146,30.923440999686136,0.3126482213438735,1518,0,0,327,0.9980886850152905,0
0.55856,6,1,0,676,25.89733500008151,32.573450000199955,3.6263290003262227,58.529199000076915,0.35286372613561556,1519,0,0,372,0.9919354838709677,0
0.61869,7,1,0,1384,26.308725000490085,33.750634000170976,4.356511999503709,60.12789200030966,0.31503759398496245,1520,1,0,460,0.9911684782608695,0
0.71228,9,2,0,1933,57.97926600007486,35.52320200014947,5.17837499955931,93.57559500040225,0.32588209511286437,1521,0,0,582,0.9919458762886598,0
0.77554,10,1,0,1273,27.56780199979403,35.62092500033032,5.688186000043061,63.259146999371296,0.30946123521682,1522,0,0,663,0.9917043740573153,0
0.81118,10,0,0,0,0.0,35.57919300055801,5.376319999413681,35.63102199950663,0.309258043335522,1523,0,0,663,0.9926470588235294,0
0.8465,10,0,0,0,0.0,35.278112999549194,5.335743999239639,35.311589000230015,0.3090551181102362,1524,0,0,663,0.9935897435897436,0
0.88042,10,0,0,0,0.0,33.87260899944522,5.345061000298301,33.9074140001685,0.30885245901639347,1525,0,0,665,0.9915413533834586,0
0.91469,10,0,0,0,0.0,34.23424599986902,5.271424000056868,34.265866999703576,0.30865006553079943,1526,0,0,665,0.9924812030075187,0
0.94856,10,0,0,0,0.0,33.82842900009564,5.698631000086607,33.859515000585816,0.30844793713163066,1527,0,0,665,0.993421052631579,0
1.0103,11,1,0,795,25.968475999434304,35.70176499943045,6.087329000365571,61.73452299935889,0.3238338886244645,1528,0,0,716,0.9930167597765364,0
1.07373,12,1,0,1012,27.711112000361027,35.65096700003778,6.541027000821487,63.42686100015271,0.3248310442555047,1529,0,0,781,0.9923175416133163,0
1.10871,12,0,0,0,0.0,34.935274999952526,6.104404000325303,34.96386299957521,0.3246187363834423,1530,0,0,781,0.9932778489116517,0
1.17173,13,1,0,1007,26.68416799951956,36.269055000047956,6.956197999897995,63.01375699968048,0.32578003316083004,1531,0,0,845,0.993491124260355,0
1.20754,13,0,0,0,0.0,35.765155000262894,6.6361160006636055,35.79731300033018,0.3255673830086363,1532,0,0,846,0.9932771867612293,0
1.24373,13,0,0,0,0.0,36.151858999801334,7.052198000565113,36.185330000080285,0.32535501028651714,1533,0,0,847,0.9930637544273908,0
1.30867,14,1,0,584,26.12912899985531,38.747593999687524,7.4646789998951135,64.94436200046039,0.34615384615384615,1534,0,0,884,0.9937782805429864,0
1.37397,15,1,0,549,27.33082699978695,37.88244399947871,7.923715999822889,65.28377500035276,0.3656894679695982,1535,0,0,921,0.992128121606949,0
1.41113,15,0,0,0,0.0,37.110479999682866,7.370116999481979,37.15010500036442,0.36545138888888884,1536,0,0,923,0.9909940411700975,0
1.44819,15,0,0,0,0.0,36.999745000684925,7.359652000559436,37.05927000009979,0.36521361960529164,1537,0,0,923,0.9920097508125677,0
1.48585,15,0,0,0,0.0,37.60488999978406,7.405479999761155,37.64676700029668,0.364976159514521,1538,0,0,924,0.9919507575757576,0
1.52486,15,0,0,0,0.0,38.971123000010266,7.719221999650472,39.009138000437815,0.36473900801386183,1539,0,0,924,0.9929653679653679,0
1.56329,15,0,0,0,0.0,38.37991000000329,7.848862999708217,38.41953600021952,0.36450216450216455,1540,0,0,924,0.9939799783549783,0
1.60063,15,0,0,0,0.0,37.28750200025388,7.425826000144298,37.32727500027977,0.3642656283798399,1541,0,0,927,0.9917745415318231,0
1.63768,15,0,0,0,0.0,36.99635000066337,7.414517999677628,37.03685399977985,0.36402939904885434,1542,0,0,928,0.9917160560344828,0
1.70257,16,1,0,670,25.980446999710693,38.841036000121676,8.322572999531985,64.88741299926915,0.3764176928062216,1543,0,0,970,0.9929768041237114,0
1.74145,16,0,0,0,0.0,38.8247480004793,7.929582000542723,38.86482899997645,0.37617389896373055,1544,0,0,971,0.9929840370751802,0
1.7808,16,0,0,0,0.0,39.30416100047296,7.896851000623428,39.346595000097295,0.37593042071197413,1545,0,0,973,0.9919707091469682,0
1.8192,16,0,0,0,0.0,38.346813000316615,7.845769999221375,38.38980100044864,0.37568725743855114,1546,0,0,974,0.9919789527720739,0
1.85695,16,0,0,0,0.0,37.70155199981673,7.831996000277286,37.74257500026579,0.3754444085326438,1547,0,0,975,0.9919871794871795,0
