t_s,batch,n_prefill,prefilling,prefill_tokens,prefill_ms,decode_ms,gather_ms,iteration_ms,padding_waste,context_max,waiting,preempted,kv_blocks_used,kv_slot_utilization,wasted_decode_tokens
0.05537,1,1,0,609,29.919801000232837,25.407312999959686,0.7822069997018843,55.36977499968998,0.0,609,0,0,39,0.9775641025641025,0
0.11464,2,1,0,773,27.804381000350986,31.394596000154706,1.0546039998189372,59.25494100029027,0.10543337645536865,773,0,0,88,0.9836647727272727,0
0.14523,2,0,0,0,0.0,30.538548000095034,1.0890260000451235,30.57132100002491,0.10529715762273906,774,0,0,88,0.9850852272727273,0
0.17572,2,0,0,0,0.0,30.447958999957336,1.127881999764213,30.479556000045704,0.10516129032258059,775,0,0,88,0.9865056818181818,0
0.2067,2,0,0,0,0.0,30.9405519997199,1.1259140001129708,30.970648999755213,0.10502577319587625,776,0,0,88,0.9879261363636364,0
0.2681,3,1,0,1509,28.670070999851305,32.65117699993425,2.1772119998786366,61.381775999961974,0.3593991605920035,1509,0,0,183,0.9914617486338798,0
0.30052,3,0,0,0,0.0,32.38481700009288,1.8719579998105473,32.41454499993779,0.3591611479028698,1510,0,0,183,0.9924863387978142,0
0.33217,3,0,0,0,0.0,31.60907599976781,1.9533889999365783,31.638843000109773,0.3589234502536951,1511,0,0,183,0.9935109289617486,0
0.36415,3,0,0,0,0.0,31.948606000241853,1.84616799970172,31.975938999948994,0.3586860670194003,1512,0,0,183,0.994535519125683,0
0.42527,4,1,0,1074,27.177830999789876,33.880624000175885,3.5477029996400233,61.1152590004167,0.34137475214805024,1513,0,0,251,0.9935258964143426,0
0.45705,4,0,0,0,0.0,31.739801000185253,2.36515500000678,31.76703200006159,0.3411492734478203,1514,0,0,251,0.9945219123505976,0
0.48848,4,0,0,0,0.0,31.39860300007058,2.313981000042986,31.42808199982028,0.34092409240924093,1515,0,0,251,0.9955179282868526,0
0.52016,4,0,0,0,0.0,31.63371400023607,2.3412440000356582,31.668282999817166,0.34069920844327173,1516,0,0,252,0.9925595238095238,0
0.55203,4,0,0,0,0.0,31.835473000228376,2.3325580000346235,31.866284999978234,0.34047462096242587,1517,0,0,252,0.9935515873015873,0
0.58326,4,0,0,0,0.0,31.18989499989766,2.351804999761953,31.21460499960449,0.34025032938076416,1518,0,0,252,0.9945436507936508,0
0.61358,4,0,0,0,0.0,30.28722699991704,2.277320999837684,30.313361000025907,0.34002633311389074,1519,0,0,253,0.991600790513834,0
0.64435,4,0,0,0,0.0,30.737928000235115,2.2652889997516468,30.763287000354467,0.3398026315789474,1520,0,0,254,0.9886811023622047,0
0.67632,4,0,0,0,0.0,31.94014700011394,2.2528940003212483,31.967772000371042,0.33957922419460884,1521,0,0,254,0.9896653543307087,0
0.7362,5,1,0,1212,27.327942999818333,32.48608200010494,3.2645289998072258,59.87756600006833,0.3122207621550591,1522,0,0,330,0.9922348484848484,0
0.76845,5,0,0,0,0.0,32.20624899995528,2.8774399997928413,32.234510999842314,0.312015758371635,1523,0,0,330,0.9931818181818182,0
0.80094,5,0,0,0,0.0,32.45454299985795,2.906434000124136,32.48694900003102,0.31181102362204727,1524,0,0,330,0.9941287878787879,0
0.83346,5,0,0,0,0.0,32.48345999963931,2.9014470001129666,32.518921999781014,0.31160655737704923,1525,0,0,330,0.9950757575757576,0
0.86643,5,0,0,0,0.0,32.91698900011397,2.897857999869302,32.95081099986419,0.3114023591087811,1526,0,0,331,0.9930135951661632,0
0.89861,5,0,0,0,0.0,32.142241000201466,3.3257600002798426,32.178020000174,0.31119842829076616,1527,0,0,332,0.9909638554216867,0
0.93057,5,0,0,0,0.0,31.918225000026723,2.880081000057544,31.948932999966928,0.31099476439790574,1528,0,0,332,0.9919051204819277,0
0.96264,5,0,0,0,0.0,32.03787599977659,2.859959000033996,32.064566999906674,0.3107913669064748,1529,0,0,332,0.9928463855421686,0
0.99484,5,0,0,0,0.0,32.15626399969551,2.8555179997056257,32.19220600021799,0.3105882352941176,1530,0,0,332,0.9937876506024096,0
1.02773,5,0,0,0,0.0,32.84964799968293,2.9753629996776,32.88545100031115,0.31038536903984326,1531,0,0,332,0.9947289156626506,0
1.08886,6,1,0,676,27.20612000030087,33.85022400016169,3.770272000110708,61.123636000047554,0.3516100957354221,1532,0,0,376,0.991688829787234,0
1.15036,7,1,0,1384,26.961062000282254,34.460293000392994,4.286836999654042,61.48841200001698,0.31506849315068497,1533,0,0,463,0.9931155507559395,0
1.21238,8,1,0,1361,27.297998999983974,34.65005099997143,4.881575000126759,62.010376999751315,0.2896023468057366,1534,0,0,549,0.9933970856102003,0
1.24632,8,0,0,0,0.0,33.89901700029441,4.516050999882282,33.937734000119235,0.289413680781759,1535,0,0,550,0.9925,0
1.30984,9,1,0,572,27.468107000004238,35.97560199978034,5.1662719997693785,63.50687200028915,0.32682291666666663,1536,0,0,587,0.9918015332197615,0
1.34635,9,0,0,0,0.0,36.47026699991329,4.967501000010088,36.505661999854055,0.3266102797657775,1537,0,0,587,0.9927597955706985,0
1.38153,9,0,0,0,0.0,35.13785499990263,4.9208340001314355,35.17104299999119,0.32639791937581275,1538,0,0,587,0.9937180579216355,0
1.44333,10,1,0,1273,27.16271700001016,34.56618299969705,5.692633000307978,61.79201100030696,0.3108512020792723,1539,0,0,667,0.9947526236881559,0
1.47801,10,0,0,0,0.0,34.62680200027535,5.399504000251909,34.662771000057546,0.3106493506493506,1540,0,0,668,0.9941991017964071,0
1.51327,10,0,0,0,0.0,35.216993000176444,5.377159000090614,35.258720999991056,0.31044776119402984,1541,0,0,669,0.9936472346786248,0
1.5483,10,0,0,0,0.0,34.98280400026488,5.420539999704488,35.02336800011108,0.31024643320363166,1542,0,0,670,0.9930970149253732,0
1.58237,10,0,0,0,0.0,34.0229929997804,5.418016000021453,34.05973199960499,0.31004536616979905,1543,0,0,671,0.992548435171386,0
1.61658,10,0,0,0,0.0,34.157572999902186,5.371462999846699,34.195073999853776,0.3098445595854922,1544,0,0,672,0.9920014880952381,0
1.65081,10,0,0,0,0.0,34.194794000086404,5.3496989999075595,34.226610000132496,0.3096440129449838,1545,0,0,672,0.9929315476190477,0
1.68575,10,0,0,0,0.0,34.89988700039248,5.774206999831222,34.93544200000542,0.30944372574385515,1546,0,0,673,0.9923848439821694,0
1.72027,10,0,0,0,0.0,34.476279000045906,5.405647999850771,34.509825999975874,0.3092436974789916,1547,0,0,673,0.9933135215453195,0
1.75466,10,0,0,0,0.0,34.34512400008316,5.393225000261737,34.39758000013171,0.3090439276485788,1548,0,0,674,0.99276706231454,0
1.78954,10,0,0,0,0.0,34.82295399999202,5.363579000004393,34.863431000303535,0.3088444157520981,1549,0,0,675,0.9922222222222222,0
1.82397,10,0,0,0,0.0,34.379707999960374,5.395443999987037,34.41345300007015,0.3086451612903226,1550,0,0,675,0.9931481481481481,0
1.85728,10,0,0,0,0.0,33.268704999954934,5.389303999891126,33.30211699994834,0.30844616376531275,1551,0,0,676,0.992603550295858,0
1.91883,11,1,0,795,26.178323000294768,35.3041039998061,6.063037999865628,61.5420159997484,0.32456654170571697,1552,0,0,727,0.9922627235213205,0
1.95363,11,0,0,0,0.0,34.75889599985749,5.834972999764432,34.79214599974512,0.32435754843996956,1553,0,0,727,0.9932083906464925,0
2.01644,12,1,0,1012,27.0478729999013,35.68397900016862,6.589716999769735,62.81051199994181,0.3262012012012012,1554,0,0,791,0.9937579013906448,0
2.05225,12,0,0,0,0.0,35.7661149996602,6.268610999995872,35.80192599974907,0.3259914255091104,1555,0,0,791,0.9947060682680152,0
2.08797,12,0,0,0,0.0,35.66961900014576,6.313185000180965,35.70561900005487,0.3257819194515853,1556,0,0,792,0.9943970959595959,0
2.12316,12,0,0,0,0.0,35.1530510001794,6.261623000227701,35.19014999983483,0.32557268250909865,1557,0,0,794,0.9928369017632241,0
2.15828,12,0,0,0,0.0,35.07694600011746,6.249690000004193,35.11030500021661,0.32536371416345744,1558,0,0,795,0.9925314465408805,0
2.22237,13,1,0,1007,27.596189999712806,36.41532699975869,7.245227999646886,64.07981499978632,0.32737948389006755,1559,0,0,859,0.9927968568102444,0
2.26003,13,0,0,0,0.0,37.620745000367606,6.919417000062822,37.661748999653355,0.32716962524654836,1560,0,0,861,0.9914343786295006,0
2.29697,13,0,0,0,0.0,36.888502999772754,7.070492000366357,36.925269000221306,0.3269600354802149,1561,0,0,861,0.9923780487804879,0
2.33457,13,0,0,0,0.0,37.55578800019066,7.307498000045598,37.594732000343356,0.3267507140746577,1562,0,0,862,0.992169373549884,0
2.37238,13,0,0,0,0.0,37.76811500028998,6.985192999763967,37.80199299990272,0.32654166051478917,1563,0,0,862,0.9931119489559165,0
2.40951,13,0,0,0,0.0,37.088272999881156,7.060370999624865,37.12777000009737,0.32633287428683844,1564,0,0,863,0.9929026651216686,0
