t_s,batch,n_prefill,prefilling,prefill_tokens,prefill_ms,decode_ms,gather_ms,iteration_ms,padding_waste,context_max,waiting,preempted,kv_blocks_used,kv_slot_utilization,wasted_decode_tokens
0.02884,0,1,1,256,28.7792700000864,0.0,0.0,28.829828000198177,0.0,0,0,0,63,0.25396825396825395,0
0.05978,0,0,1,256,30.902799999239505,0.0,0.0,30.93279499989876,0.0,0,0,0,63,0.5079365079365079,0
0.09187,0,1,2,256,32.0235130002402,0.0,0.0,32.07579700028873,0.0,0,0,0,149,0.3221476510067114,0
0.17782,1,0,1,256,58.84043100013514,27.069273000051908,1.892987999781326,85.94117099983123,0.0,993,0,0,149,0.4299496644295302,0
0.23451,1,0,1,256,30.120483000246168,26.53159599958599,0.9617390005587367,56.685319999814965,0.0,994,0,0,149,0.537751677852349,0
0.29127,1,0,1,256,30.93158100000437,25.78739399996266,0.9084729999813135,56.75179500030936,0.0,995,0,0,149,0.6455536912751678,0
0.34777,1,0,1,256,30.64832500058401,25.81761599958554,0.9018339997055591,56.498190000638715,0.0,996,0,0,149,0.7533557046979866,0
0.40881,1,0,1,256,33.814561999861326,27.183030999367475,0.9791310003492981,61.032933999740635,0.0,997,0,0,149,0.8611577181208053,0
0.46874,1,0,1,256,33.21249400050874,26.672717000110424,0.9347570003228611,59.916524999607645,0.0,998,0,0,149,0.9689597315436241,0
0.53266,2,0,0,55,31.60552400004235,32.278497999868705,2.017945000261534,63.9172379997035,0.13433382137628114,1366,0,0,149,0.9928691275167785,0
0.56365,2,0,0,0,0.00037399968277895823,30.953258000408823,1.4759890000277665,30.98279999994702,0.13423555230431605,1367,0,0,149,0.9937080536912751,0
0.59645,2,0,0,0,0.0003079994712607004,32.765623000159394,2.126614999724552,32.79651200045919,0.13413742690058483,1368,0,0,149,0.9945469798657718,0
0.62792,2,0,0,0,0.0002999995558639057,31.426829999873007,1.4816780003457097,31.45617999962269,0.13403944485025565,1369,0,0,149,0.9953859060402684,0
0.65949,2,0,0,0,0.0002800006768666208,31.536061000224436,1.4535339996655239,31.565876999593456,0.13394160583941606,1370,0,0,149,0.9962248322147651,0
0.69156,2,0,0,0,0.00037799964047735557,32.03189299983933,1.5043319999676896,32.06997699999192,0.1338439095550693,1371,0,0,149,0.9970637583892618,0
0.72352,2,0,0,0,0.00029400052881101146,31.91815599984693,1.5297989993996453,31.94738399997732,0.13374635568513116,1372,0,0,149,0.9979026845637584,0
0.78243,2,1,1,256,26.552037999863387,32.28611900067335,1.4683869994769339,58.902982999825326,0.13364894391842685,1373,0,0,183,0.9006147540983607,0
0.84472,2,2,3,256,30.163880000145582,32.057745000201976,1.4780120000068564,62.2835660005876,0.13355167394468703,1374,0,0,309,0.5855582524271845,0
0.93508,3,0,2,256,57.49331599963625,32.81383899957291,2.257181999993918,90.34597800018673,0.2916363636363636,1375,0,0,310,0.6358870967741935,0
0.99881,3,0,2,256,31.102818999897863,32.58160099994711,1.820137999857252,63.72555999951146,0.2914244186046512,1376,0,0,311,0.6858922829581994,0
1.06162,3,1,3,256,31.109954000385187,31.632516000172473,1.8444269999235985,62.79832099971827,0.29121278140885987,1377,0,0,379,0.6055408970976254,0
1.12356,3,1,4,256,30.52427000056923,31.35833700071089,1.7727490003380808,61.940090999996755,0.29100145137880984,1378,0,0,443,0.5545993227990971,0
1.18488,3,0,4,256,30.022390999874915,31.25554500002181,1.780226999471779,61.306583999794384,0.2907904278462654,1379,0,0,443,0.5911399548532731,0
1.27409,4,2,5,256,56.2009430004764,32.94216199992661,2.6730939998742542,89.20036900053674,0.23072842998585574,1414,0,0,548,0.5075273722627737,0
1.3358,4,1,6,256,29.894819000219286,31.73061100005725,2.41781099975924,61.68511400028365,0.23056537102473496,1415,0,0,594,0.49558080808080807,0
1.42747,5,0,5,256,57.83133899967652,33.79916999983834,3.121525000096881,91.66472100059764,0.3024011299435029,1416,0,0,594,0.5230429292929293,0
1.49149,5,1,6,256,30.651191999822913,33.298476999334525,2.7521009997144574,64.0068650000103,0.30218772053634435,1417,1,0,648,0.5046296296296297,0
1.55635,5,1,7,256,30.920758000320347,33.881186000144226,2.8038020000167307,64.86379699981626,0.3019746121297602,1418,0,0,734,0.4677282016348774,0
1.62166,5,0,7,256,31.823646999328048,33.43141299956187,2.802375000101165,65.29518699971959,0.3017618040873855,1419,0,0,734,0.4899523160762943,0
1.68721,5,1,8,256,31.758584000272094,33.7160250001034,2.834234000147262,65.54061699989688,0.30154929577464784,1420,1,0,821,0.45790194884287455,0
1.78018,6,1,8,256,57.88801700055046,35.00092900048912,3.7133739997443627,92.96244199958892,0.2904058174994135,1421,0,0,911,0.43063940724478594,0
1.84389,6,1,9,256,30.251202000727062,33.39022699947236,3.330096000354388,63.71012999989034,0.2902015939990623,1422,1,0,996,0.4103288152610442,0
1.9087,6,1,10,256,31.40126399921428,33.33402899988869,3.3546590002515586,64.79900799968163,0.2899976575310377,1423,0,0,1052,0.4040518060836502,0
