rid,prompt_tokens,output_tokens,arrival_s,queue_ms,ttft_ms,e2e_ms,tpot_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,preemptions
0,235,51,0.0,500.113705998956,540.5281839994132,1858.4960459993454,26.359357239998644,26.245446999382693,28.397483331646068,28.996500001085224,0
1,201,111,0.1274,372.6640683157229,413.07854631618005,3327.7772203177365,26.497260672741422,26.25237900065258,32.48223134200087,34.54537699872162,0
2,239,60,0.1299,370.188235492091,410.60271349254816,1961.812575494545,26.291692576305028,26.21932199690491,28.287459861749088,28.996500001085224,0
3,115,68,0.1302,369.90456965693744,410.3190476573946,2170.104159658222,26.265449432848175,26.21931900284835,28.189661221840655,28.996500001085224,0
4,98,90,0.199,301.11171057705644,341.5261885775136,2692.445534578833,26.414824112374376,26.20811100132414,33.033182361687075,34.54537699872162,0
5,146,122,0.4027,97.36915624475829,137.78363424521544,3345.8245292475563,26.51273466944083,26.295304000086617,32.06087920189019,34.54537699872162,0
6,207,63,0.4869,13.171287161354295,53.58576516181146,1683.2670281643784,26.285181661331727,26.21932049987663,28.250785371783422,28.996500001085224,0
7,228,113,0.5814,3167.4684104356706,3211.0117474359718,6196.639539433076,26.657390999974144,26.699115998781053,27.938178440999764,28.64751999732107,0
8,174,74,0.9335,2815.370163051205,2858.913500051506,4808.531210048762,26.707091917770626,26.72270900075091,28.17615616018884,28.64751999732107,0
9,98,89,1.6907,2058.1510279958834,2101.6943649961845,4451.045102993341,26.697167477240416,26.706286998887663,28.077955360786287,28.64751999732107,0
10,173,38,2.1015,1647.3474957591657,1690.8908327594668,2677.8176337564923,26.673697324243935,26.65039500061539,28.090084117429797,28.64751999732107,0
11,135,68,2.1016,1647.1865269673128,1690.729863967614,3479.75900696522,26.70192750742696,26.706025997555116,28.21543647994986,28.64751999732107,0
12,82,127,2.3853,1363.5496939339494,1407.0930309342505,4764.068519931955,26.642662611092895,26.692818997616996,28.483851998316823,29.551915999036282,0
13,253,33,2.3943,1354.4874833189629,1398.030820319264,2252.5355063173724,26.70327143744089,26.66643950215075,28.1675057674147,28.64751999732107,0
