t_s,batch,n_prefill,padding_waste,wasted_decode_tokens
1.1973999789915979e-05,1,1,0.0,0
1.082176657000673,1,1,0.0,0
3.441228450003109,1,1,0.0,0
4.726585247000912,1,1,0.0,0
6.212696130001859,1,1,0.0,0
8.184274566003296,1,1,0.0,0
10.792221042000165,1,1,0.0,0
12.119650114000251,1,1,0.0,0
14.533963788002438,1,1,0.0,0
16.084926257000916,1,1,0.0,0
17.999238290001813,1,1,0.0,0
18.843324978002784,1,1,0.0,0
20.329968982001446,1,1,0.0,0
23.006745653001417,1,1,0.0,0
23.708173577000707,1,1,0.0,0
25.983932264000032,1,1,0.0,0
27.001529510002,1,1,0.0,0
28.489077913000074,1,1,0.0,0
30.118786850001925,1,1,0.0,0
32.08627011200224,1,1,0.0,0
32.97756493700217,1,1,0.0,0
34.772908207,1,1,0.0,0
36.183835362000536,1,1,0.0,0
37.837847114002216,1,1,0.0,0
38.86245806000079,1,1,0.0,0
41.08894570200209,1,1,0.0,0
42.43753474600089,1,1,0.0,0
44.53115239300314,1,1,0.0,0
45.260739260000264,1,1,0.0,0
47.57850652799971,1,1,0.0,0
48.68316016300014,1,1,0.0,0
49.49785293700188,1,1,0.0,0
51.1157992030021,1,1,0.0,0
52.38589662900267,1,1,0.0,0
53.53085800200279,1,1,0.0,0
54.466731237000204,1,1,0.0,0
55.63884362800309,1,1,0.0,0
56.95641563600293,1,1,0.0,0
58.19499508100125,1,1,0.0,0
59.961829010000656,1,1,0.0,0
62.64958065800238,1,1,0.0,0
65.2294278240006,1,1,0.0,0
66.74406759400154,1,1,0.0,0
68.09366713700001,1,1,0.0,0
70.22898243200325,1,1,0.0,0
71.50279315300213,1,1,0.0,0
73.62184435400195,1,1,0.0,0
75.48079645600228,1,1,0.0,0
77.84438859800139,1,1,0.0,0
80.24389436999991,1,1,0.0,0
82.45906577999995,1,1,0.0,0
83.18061274300271,1,1,0.0,0
83.9348153610008,1,1,0.0,0
86.54793090300154,1,1,0.0,0
89.21976246000122,1,1,0.0,0
91.67746399000316,1,1,0.0,0
92.50354897200305,1,1,0.0,0
94.84270220700273,1,1,0.0,0
95.60952774700127,1,1,0.0,0
96.32723109600192,1,1,0.0,0
98.7236664660013,1,1,0.0,0
100.10904841500087,1,1,0.0,0
102.62619756800268,1,1,0.0,0
103.52197095700103,1,1,0.0,0
