t_s,batch,n_prefill,padding_waste,wasted_decode_tokens
1.2661999789997935e-05,1,1,0.0,0
1.0826811130027636,1,1,0.0,0
3.4481623970023065,1,1,0.0,0
4.753325308000058,1,1,0.0,0
6.221040627002367,1,1,0.0,0
8.156680521002272,1,1,0.0,0
10.74053948800065,1,1,0.0,0
12.067237844003103,1,1,0.0,0
14.500404690003052,1,1,0.0,0
16.09106273600264,1,1,0.0,0
17.986464328001603,1,1,0.0,0
18.792366011999547,1,1,0.0,0
20.226037897002243,1,1,0.0,0
22.890556714999548,1,1,0.0,0
23.58933894400252,1,1,0.0,0
25.860717208001006,1,1,0.0,0
26.811159700002463,1,1,0.0,0
28.301597235000372,1,1,0.0,0
29.923242210999888,1,1,0.0,0
31.83688003300267,1,1,0.0,0
32.71832897100103,1,1,0.0,0
34.5159784230018,1,1,0.0,0
35.90795812900251,1,1,0.0,0
37.559127111002454,1,1,0.0,0
38.584927585001424,1,1,0.0,0
40.85802107100244,1,1,0.0,0
42.219791816001816,1,1,0.0,0
44.33919752200018,1,1,0.0,0
45.07747783800005,1,1,0.0,0
47.43271559999994,1,1,0.0,0
48.55334324400246,1,1,0.0,0
49.38260329900004,1,1,0.0,0
51.02449523300311,1,1,0.0,0
52.31815328100129,1,1,0.0,0
53.483256814000924,1,1,0.0,0
54.44751937800174,1,1,0.0,0
55.64515368100183,1,1,0.0,0
56.98033056500208,1,1,0.0,0
58.244421870000224,1,1,0.0,0
60.04378776500016,1,1,0.0,0
62.73802574000001,1,1,0.0,0
65.29834935899999,1,1,0.0,0
66.83203765600047,1,1,0.0,0
68.19868237999981,1,1,0.0,0
70.33450498900129,1,1,0.0,0
71.63034192600026,1,1,0.0,0
73.77882574900286,1,1,0.0,0
75.63969285200074,1,1,0.0,0
77.99888905999978,1,1,0.0,0
80.38182147300176,1,1,0.0,0
82.5654244340003,1,1,0.0,0
83.28560438700151,1,1,0.0,0
84.04440524200254,1,1,0.0,0
86.6484420500019,1,1,0.0,0
89.32358691800255,1,1,0.0,0
91.79100030900008,1,1,0.0,0
92.61495305500284,1,1,0.0,0
94.96162972599996,1,1,0.0,0
95.72555992799971,1,1,0.0,0
96.43851005100078,1,1,0.0,0
98.81156786400243,1,1,0.0,0
100.17405856100231,1,1,0.0,0
102.67324858100255,1,1,0.0,0
103.5618628129996,1,1,0.0,0
