t_s,batch,n_prefill,padding_waste,wasted_decode_tokens
1.0343002941226587e-05,1,1,0.0,0
1.1384184220005409,1,1,0.0,0
3.5326642079999147,1,1,0.0,0
4.838102156001696,1,1,0.0,0
6.313280289999966,1,1,0.0,0
8.235506246001023,1,1,0.0,0
10.83030703100303,1,1,0.0,0
12.176144478002243,1,1,0.0,0
14.612284732000262,1,1,0.0,0
16.205037278999953,1,1,0.0,0
18.115081592000934,1,1,0.0,0
18.934738856001786,1,1,0.0,0
20.38263905200074,1,1,0.0,0
23.095509132999723,1,1,0.0,0
23.81110352700125,1,1,0.0,0
26.12958860300205,1,1,0.0,0
27.10466823400202,1,1,0.0,0
28.600054946000455,1,1,0.0,0
30.216658056000597,1,1,0.0,0
32.1237583880029,1,1,0.0,0
33.02314749300058,1,1,0.0,0
34.828248734000226,1,1,0.0,0
36.253383324001334,1,1,0.0,0
37.91135553800268,1,1,0.0,0
38.95052207700064,1,1,0.0,0
41.243970224000805,1,1,0.0,0
42.60403125800076,1,1,0.0,0
44.7361927790007,1,1,0.0,0
45.48405816900049,1,1,0.0,0
47.82876757200211,1,1,0.0,0
48.94781299900205,1,1,0.0,0
49.77059769200059,1,1,0.0,0
51.40007132100072,1,1,0.0,0
52.699176762002025,1,1,0.0,0
53.88366528000188,1,1,0.0,0
54.844749783002044,1,1,0.0,0
56.07661980500052,1,1,0.0,0
57.4046686790025,1,1,0.0,0
58.663744036002754,1,1,0.0,0
60.48186894800165,1,1,0.0,0
63.215969477001636,1,1,0.0,0
65.78558092100138,1,1,0.0,0
67.31976278900038,1,1,0.0,0
68.68840288700085,1,1,0.0,0
70.85022342199954,1,1,0.0,0
72.15202746900104,1,1,0.0,0
74.33308188400042,1,1,0.0,0
76.21845600800225,1,1,0.0,0
78.586515641,1,1,0.0,0
80.9436237910013,1,1,0.0,0
83.13784596500045,1,1,0.0,0
83.8629656990015,1,1,0.0,0
84.62377106799977,1,1,0.0,0
87.25937208300093,1,1,0.0,0
89.92509495600098,1,1,0.0,0
92.42882479200125,1,1,0.0,0
93.27125344900196,1,1,0.0,0
95.63564370099994,1,1,0.0,0
96.40977745500277,1,1,0.0,0
97.14098908900269,1,1,0.0,0
99.57441364900296,1,1,0.0,0
100.99294207899948,1,1,0.0,0
103.53954760000124,1,1,0.0,0
104.43815381500099,1,1,0.0,0
