rid,prompt_tokens,output_tokens,arrival_s,queue_ms,ttft_ms,e2e_ms,tpot_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,preemptions
0,235,51,0.0,500.1358949994028,526.683800999308,1592.2556599980453,21.311437179974746,21.252814500257955,22.338985989299545,22.455874997831415,0
1,201,111,0.5098,1082.6470992667853,1113.9049502651576,4000.935187266612,26.245729427285948,26.237258502078475,27.955715237985714,28.51851000013994,0
2,239,60,0.5197,1072.7437679722577,1104.00161897063,2652.6618609730003,26.248478678006276,26.221726002404466,28.14719225942099,28.51851000013994,0
3,115,68,0.5208,1071.6091046316435,1102.8669556300158,2856.6831856306817,26.176361641800984,26.195372000074713,28.095976019321828,28.51851000013994,0
4,98,90,0.796,796.4376683121196,827.6955193104919,3159.1674723131114,26.19631407868112,26.199217998509994,27.955131359049123,28.51851000013994,0
5,146,122,1.611,2900.0098389837144,2929.3174509833984,6096.629276983912,26.176130793392673,26.033122001535958,29.26395319809671,31.342540998593904,0
6,207,63,1.9478,2563.2183626500982,2592.5259746497823,4231.464319650279,26.434489435491887,26.23126750040683,30.20532165781333,31.342540998593904,0
7,228,113,2.3254,2185.567683737403,2214.875295737087,5148.362822736757,26.19185291963991,26.046080500236712,29.360385407744616,31.342540998593904,0
8,174,74,3.7338,777.1746941995406,806.4823061992246,2731.8015791985563,26.3742366164292,26.158548000239534,30.000249317672573,31.342540998593904,0
9,98,89,6.7627,945.2034379777672,975.982592978113,2850.984874976717,21.3068441136205,21.2111585024104,22.384913019595817,27.269835998595227,0
10,173,38,8.4059,1208.0238530320546,1238.0342010324146,2222.130620029484,26.597200513434306,26.5240119988448,28.27096764012822,28.34437199999229,0
11,135,68,8.4065,1207.379977864644,1237.390325865004,3015.111445862299,26.53315104473575,26.51060499920277,28.209797340241494,28.34437199999229,0
12,82,127,9.5411,72.83264573118942,102.84299373154937,3451.1148167285983,26.573585896801973,26.57139449729584,28.062374500223086,28.34437199999229,0
13,253,33,9.5773,36.58380327124355,66.59415127160351,918.7161302697878,26.628811843693256,26.539164000496385,28.28116269010934,28.34437199999229,0
14,225,108,10.112,2880.4284291863364,2910.9781841861472,5746.2580201853925,26.49794239251631,26.4406530004635,28.455224620120134,29.242144999443553,0
15,251,45,10.5365,2455.9619144140684,2486.511669413879,3647.5845604157016,26.388020250041418,26.424316498378175,26.912250780333125,26.93269900191808,0
16,198,71,12.1115,881.007588044822,911.5573430446328,2759.6143760439827,26.400814757133567,26.432235499669332,26.93716889130883,26.947117999952752,0
17,182,77,12.2885,704.0025669481977,734.5523219480085,2741.791170948723,26.411037486851505,26.436204001583974,26.93630375142675,26.947117999952752,0
18,211,90,12.442,550.4469971340243,580.9967521338351,2936.5129451355115,26.466474078670522,26.43639700181666,28.172838758473517,28.47588700024062,0
19,135,42,13.1881,2670.417195572256,2714.298248571751,3804.9054575719056,26.600175829272057,26.560018999589374,28.96610999887344,30.16575599758653,0
20,174,85,13.2066,2651.9150961794116,2695.796149178907,4931.356642176955,26.613815392833903,26.57910800189711,28.324606840105847,30.16575599758653,0
21,223,66,13.2743,2584.2496900708074,2628.1307430703027,4359.310022069055,26.63352736921157,26.580212001135806,28.746074719529133,30.16575599758653,0
22,207,77,13.7894,2069.1506367445863,2113.0316897440816,4136.271227744862,26.62157286843132,26.57910800189711,28.50206699986302,30.16575599758653,0
23,156,48,14.1767,1681.8765277579876,1725.7575807574829,2975.7296257570774,26.595149893608394,26.560018999589374,28.786163099066467,30.16575599758653,0
24,249,106,15.0455,813.0372727376614,856.9183257371567,3649.7503597368864,26.598400323806953,26.59513300022809,27.917286520678314,30.16575599758653,0
25,78,64,15.2524,606.20222982031,650.0832828198053,2328.17644781896,26.63639944443102,26.581933998386376,28.790439759468434,30.16575599758653,0
26,225,99,15.4765,382.09684814624546,425.97790114574076,3033.186603145948,26.604170428573543,26.58107299976109,28.014051560530792,30.16575599758653,0
27,197,35,16.4025,2293.0231016552475,2324.783537654124,3228.896091652981,26.591545705848738,26.61095850089623,27.42232417833293,27.574075997108594,0
28,112,112,17.2651,1430.4162965937408,1462.176732592617,4376.120619593259,26.251746729735512,26.11501700084773,27.528090597479608,31.61887399983243,0
29,129,53,17.4268,1268.6866598184424,1300.4470958173188,2673.6034368174587,26.406852711541152,26.499249001062708,27.339550459000748,27.574075997108594,0
30,134,39,17.5322,1163.3059493792964,1195.0663853781728,2203.7230593773847,26.54359668418979,26.57768750032119,27.403930018481333,27.574075997108594,0
31,229,77,18.1439,551.6589694948095,583.4194054936859,2580.3932994953984,26.275972289496217,26.15721499932988,27.229185499891173,27.574075997108594,0
32,94,61,18.413,282.49686785961717,314.2573038584935,1895.0275248589144,26.346170350007014,26.426646500112838,27.302762139297556,27.574075997108594,0
33,88,55,18.8404,2801.1030650008415,2829.6517510020003,4262.644418001781,26.536901240736672,26.08153049914108,33.27369371814711,35.48505299841054,0
34,100,45,19.3647,2276.7419598659408,2305.2906458670996,3472.9343758646073,26.537357499943358,26.07138299936196,33.65944198976649,35.48505299841054,0
35,110,56,19.9808,1660.6566379170608,1689.2053239182196,3147.949501916816,26.5226214181563,26.07848399929935,33.231969958142145,35.48505299841054,0
36,189,63,21.4449,196.57198126052933,225.1206672616881,1863.9812332611818,26.433234935475706,26.014180000856868,32.93990363810735,35.48505299841054,0
37,129,59,21.5217,119.72760196645993,148.2762879676187,1684.4433269651377,26.485638603405498,26.05175499957113,33.106798678127234,35.48505299841054,0
38,161,85,22.2546,1054.489400371356,1081.3411783736663,3250.871005372435,25.82773603569963,25.839978998192237,26.549839189792696,27.96192399910069,0
39,123,128,22.8168,492.37063583673194,519.2224138390422,3821.2683858382197,26.000361984245494,25.95969300091383,27.348723857649016,27.96192399910069,0
40,143,120,23.7658,2872.505653672057,2914.8654306743324,6068.148109673281,26.49817377310041,26.404141000966774,27.964635961689055,28.46520399907604,0
41,185,72,24.0653,2573.0096665989563,2615.3694436012315,4499.692490602321,26.539761225367464,26.434880997840082,28.1183883013,28.46520399907604,0
