t_s,batch,n_prefill,padding_waste,wasted_decode_tokens
1.3955999747850001e-05,1,1,0.0,0
1.1110548190008558,1,1,0.0,0
3.490751712000929,1,1,0.0,0
4.77796721300183,1,1,0.0,0
6.200293332000001,1,1,0.0,0
8.071023317999789,1,1,0.0,0
10.62956164299976,1,1,0.0,0
11.980204620002041,1,1,0.0,0
14.373965835999115,1,1,0.0,0
15.938544642001943,1,1,0.0,0
17.839816175001033,1,1,0.0,0
18.647336426001857,1,1,0.0,0
20.100580805999925,1,1,0.0,0
22.79260172800059,1,1,0.0,0
23.501202079001814,1,1,0.0,0
25.818079689001024,1,1,0.0,0
26.785378184002184,1,1,0.0,0
28.284624259998964,1,1,0.0,0
29.90946414300197,1,1,0.0,0
31.827420787001756,1,1,0.0,0
32.718968536999455,1,1,0.0,0
34.533531762001076,1,1,0.0,0
35.95818270699965,1,1,0.0,0
37.61378797300131,1,1,0.0,0
38.63572302600005,1,1,0.0,0
40.90920611100228,1,1,0.0,0
42.27047416099958,1,1,0.0,0
44.415303685000254,1,1,0.0,0
45.176796361000015,1,1,0.0,0
47.5923595000022,1,1,0.0,0
48.73564030000125,1,1,0.0,0
49.60111310499997,1,1,0.0,0
51.26676119699914,1,1,0.0,0
52.57737992300099,1,1,0.0,0
53.745972343000176,1,1,0.0,0
54.700015041998995,1,1,0.0,0
55.88389773000017,1,1,0.0,0
57.24355339400063,1,1,0.0,0
58.504713745001936,1,1,0.0,0
60.33350204300223,1,1,0.0,0
63.048203754002316,1,1,0.0,0
65.61562577400036,1,1,0.0,0
67.15947454699926,1,1,0.0,0
68.51907698899959,1,1,0.0,0
70.66423366000163,1,1,0.0,0
71.96932385900072,1,1,0.0,0
74.12177927300218,1,1,0.0,0
76.00834934199884,1,1,0.0,0
78.39584259600088,1,1,0.0,0
80.80510943400077,1,1,0.0,0
83.04289855699972,1,1,0.0,0
83.7692821870005,1,1,0.0,0
84.54178759999922,1,1,0.0,0
87.19194281000091,1,1,0.0,0
89.88363803600078,1,1,0.0,0
92.35260657799881,1,1,0.0,0
93.18208190099904,1,1,0.0,0
95.52619712199885,1,1,0.0,0
96.31151126700206,1,1,0.0,0
97.04813575699882,1,1,0.0,0
99.46186894700077,1,1,0.0,0
100.9060400970011,1,1,0.0,0
103.40036345200133,1,1,0.0,0
104.31136530400181,1,1,0.0,0
