t_s,batch,n_prefill,prefill_tokens,prefill_ms,decode_ms,gather_ms,iteration_ms,padding_waste,context_max,waiting,preempted,kv_blocks_used,kv_slot_utilization,wasted_decode_tokens
0.05072,1,1,235,27.103967000584817,23.573750997456955,0.5693860002793372,50.716194997221464,0.0,235,0,0,15,0.9833333333333333,0
0.07428,1,0,0,0.0,23.53221500015934,0.5601340017165057,23.555855001177406,0.0,236,0,0,15,0.9875,0
0.0981,1,0,0,0.0,23.7856039966573,0.5509260008693673,23.806666999007575,0.0,237,0,0,15,0.9916666666666667,0
0.12205,1,0,0,0.0,23.926896003104048,0.5665600001520943,23.95075199819985,0.0,238,0,0,15,0.9958333333333333,0
0.14581,1,0,0,0.0,23.73096399969654,0.5630310006381478,23.751608001475688,0.0,239,0,0,15,1.0,0
0.16961,1,0,0,0.0,23.771640000632033,0.5692529994121287,23.797950998414308,0.0,240,0,0,16,0.94140625,0
0.19333,1,0,0,0.0,23.695538999163546,0.588873001106549,23.71544200286735,0.0,241,0,0,16,0.9453125,0
0.21685,1,0,0,0.0,23.49118200072553,0.5447450021165423,23.524935000750702,0.0,242,0,0,16,0.94921875,0
0.24055,1,0,0,0.0,23.663533997023478,0.571184998989338,23.688276000029873,0.0,243,0,0,16,0.953125,0
0.26438,1,0,0,0.0,23.799650000000838,0.5675190004694741,23.822589999326738,0.0,244,0,0,16,0.95703125,0
0.32514,4,3,555,31.332852002378786,29.377127000770997,0.7864059989515226,60.7610740007658,0.18367346938775508,245,0,0,52,0.9663461538461539,0
0.35433,4,0,0,0.0,29.155422998883296,0.8443220031040255,29.18340899850591,0.18292682926829273,246,0,0,53,0.9528301886792453,0
0.38307,4,0,0,0.0,28.70507300031022,0.7933419983601198,28.729824000038207,0.18218623481781382,247,0,0,53,0.9575471698113207,0
0.41222,4,0,0,0.0,29.107915997883538,0.8081840023805853,29.149038997275056,0.18145161290322576,248,0,0,53,0.9622641509433962,0
