t_s,batch,n_prefill,prefill_tokens,prefill_ms,decode_ms,gather_ms,iteration_ms,padding_waste,context_max,waiting,preempted,kv_blocks_used,kv_slot_utilization,wasted_decode_tokens
0.05092,1,1,235,27.165511997736758,23.708502001682064,0.5804979991808068,50.911309001094196,0.0,235,0,0,15,0.9833333333333333,0
0.07468,1,0,0,0.0,23.739135001960676,0.5782549997093156,23.762041997542838,0.0,236,0,0,15,0.9875,0
0.09837,1,0,0,0.0,23.660585000470746,0.5525920023501385,23.68151400150964,0.0,237,0,0,15,0.9916666666666667,0
0.12198,1,0,0,0.0,23.581675999594154,0.5314869995345362,23.61054100038018,0.0,238,0,0,15,0.9958333333333333,0
0.1456,1,0,0,0.0,23.585045000800164,0.5922029995417688,23.606220001965994,0.0,239,0,0,15,1.0,0
0.16913,1,0,0,0.0,23.50646500053699,0.5369529972085729,23.529066998889903,0.0,240,0,0,16,0.94140625,0
0.19262,1,0,0,0.0,23.464347003027797,0.547622999874875,23.487201000534697,0.0,241,0,0,16,0.9453125,0
0.21642,1,0,0,0.0,23.769487997924443,0.5581159966823179,23.790555002051406,0.0,242,0,0,16,0.94921875,0
0.24007,1,0,0,0.0,23.622332999366336,0.5701299996871967,23.645162000320852,0.0,243,0,0,16,0.953125,0
0.26414,1,0,0,0.0,24.050407999311574,0.5831270027556457,24.071374999039108,0.0,244,0,0,16,0.95703125,0
0.28798,1,0,0,0.0,23.81088299807743,0.5669570018653758,23.843577000661753,0.0,245,0,0,16,0.9609375,0
0.3118,1,0,0,0.0,23.782304997439496,0.5828620014654007,23.802993000572314,0.0,246,0,0,16,0.96484375,0
0.33552,1,0,0,0.0,23.697171000094386,0.5843670005560853,23.71922200109111,0.0,247,0,0,16,0.96875,0
0.3596,1,0,0,0.0,24.049913001363166,0.5539800004044082,24.07223399859504,0.0,248,0,0,16,0.97265625,0
0.38322,1,0,0,0.0,23.593359997903462,0.5638779985019937,23.615829999471316,0.0,249,0,0,16,0.9765625,0
0.40694,1,0,0,0.0,23.694284998782678,0.5609440013358835,23.714504000963643,0.0,250,0,0,16,0.98046875,0
0.43071,1,0,0,0.0,23.75042000130634,0.5612970016954932,23.774330999003723,0.0,251,0,0,16,0.984375,0
0.45438,1,0,0,0.0,23.639921000722097,0.6008409982314333,23.661749000893906,0.0,252,0,0,16,0.98828125,0
0.47773,1,0,0,0.0,23.32665799985989,0.533246999111725,23.34688299742993,0.0,253,0,0,16,0.9921875,0
0.50142,1,0,0,0.0,23.656292003579438,0.5298280011629686,23.678821002249606,0.0,254,0,0,16,0.99609375,0
0.5251,1,0,0,0.0,23.66234299915959,0.6232990017451812,23.682609000388766,0.0,255,0,0,16,1.0,0
0.58595,4,3,555,30.777740001212806,30.011079001269536,0.7784359986544587,60.83992700223462,0.2080078125,256,0,0,53,0.9610849056603774,0
0.61521,4,0,0,0.0,29.234710997116053,1.0443289975228254,29.260796000016853,0.20719844357976658,257,0,0,54,0.9479166666666666,0
0.64398,4,0,0,0.0,28.736423002555966,0.8010530000319704,28.7704920010583,0.20639534883720934,258,0,0,54,0.9525462962962963,0
0.67307,4,0,0,0.0,29.054810001980513,0.8039029999054037,29.08384600232239,0.20559845559845558,259,0,0,54,0.9571759259259259,0
0.70255,4,0,0,0.0,29.441256003337912,0.8256789988081437,29.465198000252713,0.20480769230769236,260,0,0,54,0.9618055555555556,0
0.7315,4,0,0,0.0,28.925703001732472,0.8181000011973083,28.949184001248796,0.20402298850574707,261,0,0,54,0.9664351851851852,0
0.76056,4,0,0,0.0,29.025177002040436,0.812087000667816,29.050870001810836,0.2032442748091603,262,0,0,54,0.9710648148148148,0
0.789,4,0,0,0.0,28.41361800165032,0.8383580025110859,28.44209199975012,0.20247148288973382,263,0,0,55,0.9579545454545455,0
0.81821,4,0,0,0.0,29.18084599878057,0.8149789973685984,29.205355000158306,0.20170454545454541,264,0,0,55,0.9625,0
0.87236,5,1,98,24.572554997575935,29.53124999839929,1.1699500028043985,54.14780499995686,0.2867924528301887,265,0,0,62,0.9576612903225806,0
0.90168,5,0,0,0.0,29.282385999977123,0.8741029996599536,29.307695000170497,0.2857142857142857,266,0,0,62,0.9627016129032258,0
0.93114,5,0,0,0.0,29.431465998641215,0.90185099907103,29.454998002620414,0.28464419475655434,267,0,0,62,0.967741935483871,0
0.96029,5,0,0,0.0,29.121482999471482,0.8943780012486968,29.14545800013002,0.28358208955223885,268,0,0,62,0.9727822580645161,0
0.98966,5,0,0,0.0,29.33966399723431,0.9237989979737904,29.369021001912188,0.2825278810408922,269,0,0,63,0.9623015873015873,0
1.01901,5,0,0,0.0,29.31760099818348,0.9053470021171961,29.341007000766695,0.28148148148148144,270,0,0,63,0.9672619047619048,0
1.04738,5,0,0,0.0,28.34645599796204,0.9126820004894398,28.37068599910708,0.28044280442804426,271,0,0,63,0.9722222222222222,0
1.07659,5,0,0,0.0,29.17240199894877,0.8791929976723623,29.200929999205982,0.27941176470588236,272,0,0,64,0.9619140625,0
1.10774,5,0,0,0.0,31.123426000704058,0.9048869978869334,31.149493999691913,0.2783882783882784,273,0,0,65,0.9519230769230769,0
1.13689,5,0,0,0.0,29.12050799932331,0.9056499984581023,29.14529999907245,0.2773722627737226,274,0,0,65,0.9567307692307693,0
1.1661,5,0,0,0.0,29.17862300091656,0.9277530007238965,29.201468998508062,0.27636363636363637,275,0,0,65,0.9615384615384616,0
1.1951,5,0,0,0.0,28.974313998332946,0.8980290003819391,28.998398000112502,0.2753623188405797,276,0,0,65,0.9663461538461539,0
1.22451,5,0,0,0.0,29.37666000070749,0.9093699991353787,29.399787999864202,0.2743682310469314,277,0,0,65,0.9711538461538461,0
1.25358,5,0,0,0.0,29.045752999081742,0.9081940006581135,29.070183998555876,0.27338129496402874,278,0,0,65,0.9759615384615384,0
1.28199,5,0,0,0.0,28.369890998874325,0.8953760006988887,28.40606500103604,0.2724014336917563,279,0,0,67,0.9514925373134329,0
1.31174,5,0,0,0.0,29.717497000092408,1.19829700270202,29.740482998022344,0.27142857142857146,280,0,0,67,0.9561567164179104,0
1.34083,5,0,0,0.0,29.071364999254,0.9396659988851752,29.094665998854907,0.2704626334519573,281,0,0,67,0.960820895522388,0
1.37037,5,0,0,0.0,29.507101000490366,0.9388840007886756,29.532566000852967,0.2695035460992907,282,0,0,67,0.9654850746268657,0
1.39961,5,0,0,0.0,29.212305002147332,0.9442129994567949,29.23771600035252,0.26855123674911663,283,0,0,67,0.9701492537313433,0
1.42901,5,0,0,0.0,29.362833996856352,0.917631001357222,29.3942899988906,0.2676056338028169,284,0,0,49,0.9693877551020408,0
1.45806,4,0,0,0.0,29.019503999734297,0.8075339974311646,29.047297000943217,0.29104477611940294,268,0,0,50,0.955,0
1.48683,4,0,0,0.0,28.736217998812208,0.7971349987201393,28.75986600338365,0.28996282527881045,269,0,0,50,0.96,0
1.5159,4,0,0,0.0,29.041605001111748,0.8072500022535678,29.0651909999724,0.28888888888888886,270,0,0,50,0.965,0
1.54412,4,0,0,0.0,28.196588998980587,0.8115050004562363,28.219104999152478,0.2878228782287823,271,0,0,50,0.97,0
1.57285,4,0,0,0.0,28.698432000965113,0.7917240000097081,28.7223150007776,0.2867647058823529,272,0,0,51,0.9558823529411765,0
1.60198,4,0,0,0.0,29.104788998665754,0.7980549999047071,29.13871200144058,0.2857142857142857,273,0,0,51,0.9607843137254902,0
1.63105,4,0,0,0.0,29.035743998974795,0.8143609993567225,29.05957000257331,0.2846715328467153,274,0,0,51,0.9656862745098039,0
1.6854,5,1,146,25.103043000854086,29.191819001425756,0.8890070021152496,54.33937199995853,0.32072727272727275,275,0,0,61,0.9620901639344263,0
1.7147,5,0,0,0.0,29.271184997924138,0.9148979988822248,29.29497600052855,0.3195652173913044,276,0,0,61,0.9672131147540983,0
1.74363,5,0,0,0.0,28.90513300008024,0.8993459996418096,28.926557002705522,0.31841155234657037,277,0,0,61,0.9723360655737705,0
1.77272,5,0,0,0.0,29.059055999823613,0.8787440019659698,29.089264000504045,0.3172661870503597,278,0,0,63,0.9464285714285714,0
1.80156,5,0,0,0.0,28.808864000893664,0.9083469994948246,28.834133998316247,0.31612903225806455,279,0,0,63,0.9513888888888888,0
1.83147,5,0,0,0.0,29.878206998546375,0.9042190031323116,29.902345999289537,0.31499999999999995,280,0,0,63,0.9563492063492064,0
1.86076,5,0,0,0.0,29.26838100029272,0.9125680007855408,29.294834999745945,0.3138790035587189,281,0,0,63,0.9613095238095238,0
1.88994,5,0,0,0.0,29.147399000066798,0.9550969989504665,29.174602997954935,0.31276595744680846,282,0,0,63,0.9662698412698413,0
1.91913,5,0,0,0.0,29.161034002754604,0.9346810002170969,29.185307001171168,0.31166077738515896,283,0,0,63,0.9712301587301587,0
1.94827,5,0,0,0.0,29.107393998856423,0.9307679974881466,29.134385000361362,0.31056338028169017,284,0,0,64,0.9609375,0
2.00276,6,1,207,24.97102300185361,29.472530997736612,1.2289439982851036,54.48514800082194,0.3035087719298246,285,0,0,77,0.9715909090909091,0
2.03219,6,0,0,0.0,29.393000997515628,1.0407269983261358,29.420228998787934,0.3024475524475524,286,0,0,78,0.9639423076923077,0
2.06077,6,0,0,0.0,28.548979997140123,1.0374230005254503,28.571998002007604,0.3013937282229965,287,0,0,78,0.96875,0
2.09028,6,0,0,0.0,29.480978999345098,1.0487370018381625,29.507844999898225,0.3003472222222222,288,0,0,79,0.9612341772151899,0
2.12109,6,0,0,0.0,30.78340499996557,1.056727000104729,30.812829001661157,0.2993079584775087,289,0,0,80,0.95390625,0
2.1524,6,0,0,0.0,31.276229001377942,1.08315100078471,31.302846000471618,0.2982758620689655,290,0,0,80,0.95859375,0
2.18374,6,0,0,0.0,31.30594799949904,1.0572400024102535,31.334171999333194,0.29725085910652926,291,0,0,80,0.96328125,0
2.21329,6,0,0,0.0,29.514873000152875,1.082808001228841,29.539715997088933,0.2962328767123288,292,0,0,80,0.96796875,0
2.24309,6,0,0,0.0,29.774441998597467,1.0736780022853054,29.80110999851604,0.2952218430034129,293,0,0,80,0.97265625,0
2.2731,6,0,0,0.0,29.972967997309752,1.0548909995122813,30.000727998412913,0.29421768707483,294,0,0,82,0.9535060975609756,0
2.30246,6,0,0,0.0,29.328234999411507,1.3260149971756618,29.35360499759554,0.2932203389830509,295,0,0,82,0.958079268292683,0
