t_s,batch,n_prefill,padding_waste,wasted_decode_tokens
1.5242000017678947e-05,1,1,0.0,0
1.1020730589998493,1,1,0.0,0
3.4908953159999783,1,1,0.0,0
4.778404202000047,1,1,0.0,0
6.228108106000036,1,1,0.0,0
8.14846598600002,1,1,0.0,0
10.765938986000037,1,1,0.0,0
12.108309424000026,1,1,0.0,0
14.553144971999927,1,1,0.0,0
16.155434283999966,1,1,0.0,0
18.051111816000002,1,1,0.0,0
18.858758024000053,1,1,0.0,0
20.295087404000014,1,1,0.0,0
22.98028811899985,1,1,0.0,0
23.688876806000053,1,1,0.0,0
25.996574939999846,1,1,0.0,0
26.984242993999942,1,1,0.0,0
28.509146008000016,1,1,0.0,0
30.16195351800002,1,1,0.0,0
32.106696249999914,1,1,0.0,0
33.00581736799995,1,1,0.0,0
34.82685962599999,1,1,0.0,0
36.25685537000004,1,1,0.0,0
37.90022423200003,1,1,0.0,0
38.93345389399997,1,1,0.0,0
41.25468617299998,1,1,0.0,0
42.6254215859999,1,1,0.0,0
44.75954404699996,1,1,0.0,0
45.49816333099989,1,1,0.0,0
47.87396411099985,1,1,0.0,0
48.99621434599999,1,1,0.0,0
49.82796327799997,1,1,0.0,0
51.47134211000002,1,1,0.0,0
52.77005067799996,1,1,0.0,0
53.94504838900002,1,1,0.0,0
54.90569938999988,1,1,0.0,0
56.10224743599997,1,1,0.0,0
57.441599360000055,1,1,0.0,0
58.690036213999974,1,1,0.0,0
60.488448542000015,1,1,0.0,0
63.20005434599989,1,1,0.0,0
65.77898436800001,1,1,0.0,0
67.32753503899994,1,1,0.0,0
68.68831105899994,1,1,0.0,0
70.83539253999993,1,1,0.0,0
72.12976073100003,1,1,0.0,0
74.26675330199987,1,1,0.0,0
76.14516573699984,1,1,0.0,0
78.526725661,1,1,0.0,0
80.93158089300005,1,1,0.0,0
83.12901193499988,1,1,0.0,0
83.85368263300006,1,1,0.0,0
84.62122739799997,1,1,0.0,0
87.23570023100001,1,1,0.0,0
89.89719310199985,1,1,0.0,0
92.38832594199994,1,1,0.0,0
93.22168839400001,1,1,0.0,0
95.57101710100005,1,1,0.0,0
96.33910332100004,1,1,0.0,0
97.06369600199992,1,1,0.0,0
99.44694870299986,1,1,0.0,0
100.82622739299995,1,1,0.0,0
103.36925754200001,1,1,0.0,0
104.27221859799988,1,1,0.0,0
