t_s,batch,n_prefill,padding_waste,wasted_decode_tokens
0.5001477200000863,2,2,0.1791666666666667,29
6.1839903340001,3,3,0.32248062015503876,98
9.484866612000133,4,4,0.23936170212765961,135
12.547593774000006,3,3,0.06157965194109771,73
14.884841413999993,5,5,0.23035714285714282,182
18.029650630000106,2,2,0.16078431372549018,35
20.162474915000075,2,2,0.03217821782178221,38
22.628781839000112,1,1,0.0,0
25.20814678900001,1,1,0.0,0
26.06559386799995,1,1,0.0,0
28.052594479000163,2,2,0.15702479338842978,85
31.233394692000047,2,2,0.16274509803921566,46
37.499316989000135,2,2,0.1644444444444444,16
40.751650344000154,1,1,0.0,0
43.30743245000008,2,2,0.22265625,20
45.46686184600003,3,3,0.36786786786786785,72
48.01204453000014,3,3,0.3407407407407408,141
51.75592159600001,1,1,0.0,0
53.293939119000015,3,3,0.25044091710758376,18
55.4998838030001,3,3,0.19937694704049846,122
58.86297478899996,3,3,0.22807017543859653,28
61.213194006000094,3,3,0.23299319727891155,59
64.61413353600005,4,4,0.2806324110671937,113
67.99019265700008,7,7,0.3691045796308954,216
71.14843295800006,1,1,0.0,0
