rid,prompt_tokens,output_tokens,arrival_s,queue_ms,ttft_ms,e2e_ms,tpot_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,preemptions
0,82,33,0.0,0.012645999959204346,26.5423800001372,766.0484299999553,23.109564062494314,23.136437499942986,24.355998800128873,24.571827000272606,0
1,119,37,0.0137,752.5367558424259,777.9408728425333,1596.3240198426104,22.732865194446585,22.74970899998152,23.31129255005635,23.370781000267016,0
2,201,41,0.0458,1564.3884857561454,1593.7894467558829,2494.946600756313,22.52892885001075,22.353380500135245,23.621787310298714,23.700205000295682,0
3,148,95,0.09,2450.9075620065832,2476.5023700064066,4506.69066600664,21.597747829789714,21.486253500142993,22.776161090032474,22.862546000396833,0
4,223,84,0.1658,4431.044033456132,4455.232430455893,6257.3997544559315,21.712859325301665,21.703360000174143,23.0490016398835,23.200577000352496,0
5,118,63,0.2495,6173.851823789697,6197.930240789752,7540.557792789819,21.65528309677528,21.545454500028427,22.810060079987124,23.054226000112976,0
6,104,55,0.265,7525.251491423328,7549.18157542364,8720.691519423448,21.69462859258903,21.592843500002346,22.863842499896236,22.909766999873682,0
7,149,110,0.2759,8709.959397960967,8734.996170960978,11103.520693961338,21.72958277981982,21.6553809996185,22.830789480121894,23.190639999938867,0
8,247,64,0.3075,11072.126999424087,11097.005344424248,12503.353679423868,22.32298944443842,22.10833199978879,24.30920464016708,24.37701899998501,0
9,164,94,0.3435,12467.599237112532,12493.879345112342,14620.10333711252,22.86262356989438,22.83200300007593,23.842357319790608,24.13147100014612,0
10,184,91,0.459,14504.78782959882,14530.497979598942,16463.48269459869,21.47760794444164,21.37131699987549,22.707899739789354,23.214874000132113,0
11,242,98,0.4813,16441.384749989807,16465.22639798995,18590.91552098998,21.914320855670404,21.932324999852426,22.686363880038698,22.838065000087227,0
12,92,54,0.5392,18533.14339575108,18556.990938751183,19701.389800751072,21.592431358488472,21.535016000143514,22.070099760112498,22.07950499996514,0
13,213,57,0.606,19634.778151727634,19658.913302727517,20869.110169727894,21.61065833929245,21.48543999987851,22.875146249998583,23.225796000133414,0
