t_s,batch,n_prefill,padding_waste,wasted_decode_tokens
1.070100006472785e-05,1,1,0.0,0
1.104298555000014,1,1,0.0,0
5.684020595999982,1,1,0.0,0
6.479052170000159,1,1,0.0,0
9.132078596000156,1,1,0.0,0
11.55222483800003,1,1,0.0,0
13.4233734070001,1,1,0.0,0
15.888387441000077,1,1,0.0,0
17.357210300000133,1,1,0.0,0
18.556121816000086,1,1,0.0,0
19.30479305300014,1,1,0.0,0
21.183911275000128,1,1,0.0,0
22.687535561000004,1,1,0.0,0
24.097608085000047,1,1,0.0,0
25.664023581000038,1,1,0.0,0
28.219485773000088,1,1,0.0,0
30.540930863000085,1,1,0.0,0
31.523550204000003,1,1,0.0,0
33.24178780500006,1,1,0.0,0
34.22329201499997,1,1,0.0,0
35.41406110599996,1,1,0.0,0
37.408355159000166,1,1,0.0,0
39.982585123000035,1,1,0.0,0
40.84712335400013,1,1,0.0,0
42.83062360400004,1,1,0.0,0
43.581001128000025,1,1,0.0,0
46.130172105000156,1,1,0.0,0
47.82564438700001,1,1,0.0,0
48.53766614599999,1,1,0.0,0
50.82942092400003,1,1,0.0,0
53.46590558599996,1,1,0.0,0
56.0098221180001,1,1,0.0,0
57.32784213700006,1,1,0.0,0
59.08383410300007,1,1,0.0,0
60.45213541400017,1,1,0.0,0
62.51892805300008,1,1,0.0,0
63.69706615300015,1,1,0.0,0
64.73971501200003,1,1,0.0,0
65.59138593500006,1,1,0.0,0
68.03655931800017,1,1,0.0,0
69.56131712700017,1,1,0.0,0
71.07663155900013,1,1,0.0,0
72.74514360500007,1,1,0.0,0
74.52834638000013,1,1,0.0,0
75.84391435900011,1,1,0.0,0
77.25244574500016,1,1,0.0,0
79.88926716600008,1,1,0.0,0
81.54945518500017,1,1,0.0,0
82.8759305850001,1,1,0.0,0
84.31889309400003,1,1,0.0,0
86.23645824100004,1,1,0.0,0
88.47415555500015,1,1,0.0,0
91.18455994700003,1,1,0.0,0
93.89354671800015,1,1,0.0,0
96.25256334000005,1,1,0.0,0
97.68437753900002,1,1,0.0,0
99.54335191400014,1,1,0.0,0
102.04555004600002,1,1,0.0,0
104.47189455700004,1,1,0.0,0
105.91324412400013,1,1,0.0,0
107.99026182900002,1,1,0.0,0
109.40686055200013,1,1,0.0,0
111.56682073000002,1,1,0.0,0
112.56287516600014,1,1,0.0,0
