rid,prompt_tokens,output_tokens,arrival_s,queue_ms,ttft_ms,e2e_ms,tpot_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,preemptions
0,235,51,0.0,500.09083900022233,535.0639440002851,1874.1199599999163,26.781120319992624,26.573829499739077,31.088809340085376,34.47080600017216,0
1,201,111,0.2549,245.19156363375615,280.16466863381896,3209.019349633667,26.625951645453164,26.545812999984264,27.567744020020655,34.47080600017216,0
2,239,60,0.2599,240.2398979864923,275.2130029865551,1849.0438119864561,26.675098457625438,26.485160999982327,30.467626280069464,34.47080600017216,0
3,115,68,0.2604,239.67256631618528,274.64567131624807,2062.7534193159227,26.688175343278726,26.545672999873204,29.91546356005531,34.47080600017216,0
4,98,90,0.398,102.08684815642327,137.05995315648605,2507.257633156305,26.631434606739536,26.520544000049995,28.39701608001636,34.47080600017216,0
5,146,122,0.8055,2658.6467984918268,2688.1310374917116,5923.175992491632,26.73590871900761,26.65177800008678,28.145358199890325,30.132816999866918,0
6,207,63,0.9739,2490.251060325019,2519.7352993249037,4171.39651432478,26.63969701612703,26.5880299998571,28.689733290120785,30.132816999866918,0
7,228,113,1.1627,2301.4257208686713,2330.909959868556,5321.686080868737,26.7033582232159,26.63822300019092,28.126780959955795,30.132816999866918,0
8,174,74,1.8669,1597.2292260997401,1626.713465099625,3570.309516099611,26.624603438355972,26.595450000058918,28.429505080166567,30.132816999866918,0
9,98,89,3.3813,82.79095598909691,112.27519498898175,2454.4009259891054,26.615065125001408,26.59180949990514,28.07464843022898,30.132816999866918,0
10,173,38,4.203,2526.157494515478,2567.9308565156634,3566.40283651564,26.985729189188557,26.915731000372034,29.187679479910003,29.97695499971087,0
11,135,68,4.2033,2525.8355569317723,2567.6089189319578,4379.348942931804,27.040895880594725,26.91616600031921,28.82667729965761,29.97695499971087,0
12,82,127,4.7705,1958.5618908650454,2000.3352528652308,5376.4694898650905,26.794716166665552,26.69675999982246,28.225911499703216,29.97695499971087,0
13,253,33,4.7887,1940.4374696350724,1982.2108316352578,2846.0023316351917,26.993484374997934,26.880891500240978,29.29730107988235,29.97695499971087,0
14,225,108,5.056,1673.0873940932431,1714.8607560934286,4589.5125330934825,26.865904457944428,26.806789000147546,28.232142359647696,29.97695499971087,0
15,251,45,5.2683,1460.854136707109,1502.6274987072945,2686.569028707378,26.907762045456444,26.834054499886406,29.034209239948723,29.97695499971087,0
16,198,71,6.0557,673.376973522486,715.1503355226714,2606.929185522481,27.025412142854425,26.91594850034562,28.774391949655186,29.97695499971087,0
17,182,77,6.1442,584.8744629741738,626.6478249743592,2678.8997399743016,27.003314671051875,26.90038400010053,28.66982124965034,29.97695499971087,0
18,211,90,6.221,3926.272677067228,3967.17794706694,6311.357138067361,26.3390920337126,26.369218000127148,26.944278000228223,26.957103999848187,0
19,135,42,6.5941,3553.2178237857224,3594.1230937854343,4675.129452785619,26.36600875610206,26.40809700005775,26.887620000252355,26.930532000278617,0
20,174,85,6.6033,3543.9667740893005,3584.8720440890124,5797.135146089191,26.336465500002127,26.366448000089804,26.935049240205444,26.957103999848187,0
21,223,66,6.6372,3510.134071034998,3551.03934103471,5262.947159035037,26.33704335385118,26.361229000031017,26.940097920123662,26.957103999848187,0
22,207,77,6.8947,3252.5845443718877,3293.4898143715996,5295.447140371738,26.341543763159716,26.362453500041738,26.93717500017101,26.957103999848187,0
23,156,48,7.0883,3058.9474898785884,3099.8527598783003,4338.154156878514,26.346838234047105,26.395940000384144,26.881183200248415,26.930532000278617,0
24,249,106,7.5228,2624.5278623684253,2665.433132368137,5431.60833036852,26.344525695241742,26.387853999949584,26.94204912027999,26.957103999848187,0
25,78,64,7.6262,2521.1103409097495,2562.0156109094614,4221.21696390976,26.336529412703154,26.361229000031017,26.940629360115054,26.957103999848187,0
26,225,99,7.7382,5216.381401072503,5255.4737630727495,7847.434328072431,26.448577193874296,26.441844499913714,27.075174519964094,27.36858400021447,0
27,197,35,8.2013,4753.358312827429,4792.450674827675,5689.779088827406,26.392012176462657,26.408919499999683,27.249520990144447,27.36858400021447,0
