t_s,batch,n_prefill,prefill_tokens,prefill_ms,decode_ms,gather_ms,iteration_ms,padding_waste,context_max,waiting,preempted,kv_blocks_used,kv_slot_utilization,wasted_decode_tokens
0.05138,1,1,82,26.94625399999495,24.391172000377992,0.5932479998591589,51.37378900008116,0.0,82,0,0,6,0.8645833333333334,0
0.0755,1,0,0,0.0,24.094870999761042,0.5310370002007403,24.113205000048765,0.0,83,0,0,6,0.875,0
0.1291,2,1,119,25.067085000046063,28.49266000021089,0.5944449999333301,53.59121299989056,0.1470588235294118,119,0,0,14,0.9151785714285714,0
0.15828,2,0,0,0.0,29.1601530002481,0.5896470001971466,29.177698000239616,0.14583333333333337,120,0,0,14,0.9241071428571429,0
0.18746,2,0,0,0.0,29.154924000067695,0.5673840000781638,29.171581999889895,0.14462809917355368,121,0,0,14,0.9330357142857143,0
0.24313,3,1,201,25.888589000260254,29.73783600009483,0.8630800002720207,55.660690999957296,0.3200663349917081,201,0,0,27,0.9560185185185185,0
0.27226,3,0,0,0.0,29.11437799957639,0.6890429999657499,29.13357099987479,0.3184818481848185,202,0,0,27,0.9629629629629629,0
0.30165,3,0,0,0.0,29.361017000155698,0.6664080001428374,29.379538999819488,0.3169129720853858,203,0,0,27,0.9699074074074074,0
0.33089,3,0,0,0.0,29.216983999958757,0.7008970001152193,29.236166999908164,0.315359477124183,204,0,0,27,0.9768518518518519,0
0.36031,3,0,0,0.0,29.397222000170586,0.695541999903071,29.41584200016223,0.31382113821138213,205,0,0,27,0.9837962962962963,0
0.41652,4,1,148,25.506256999960897,30.65264599990769,1.2545070003397996,56.196774000000005,0.3046116504854369,206,0,0,37,0.9746621621621622,0
0.44571,4,0,0,0.0,29.163301000153297,0.8031679999476182,29.19210300024133,0.3031400966183575,207,0,0,38,0.9555921052631579,0
0.47681,4,0,0,0.0,31.067089999851305,0.839342000290344,31.094662999748834,0.3016826923076923,208,0,0,39,0.9375,0
0.50835,4,0,0,0.0,31.505786999787233,0.8778930000516993,31.527339999684045,0.30023923444976075,209,0,0,39,0.9439102564102564,0
0.53904,4,0,0,0.0,30.664376000004268,1.3901190000069619,30.687110000144457,0.29880952380952386,210,0,0,40,0.9265625,0
0.56878,4,0,0,0.0,29.714251999848784,0.7842559998607612,29.734447999999247,0.29739336492891,211,0,0,40,0.9328125,0
0.5981,4,0,0,0.0,29.284267000093678,0.7917020002423669,29.304237999895122,0.2959905660377359,212,0,0,40,0.9390625,0
0.62717,4,0,0,0.0,29.050850000203354,0.7507569998779218,29.08326600027067,0.29460093896713613,213,0,0,40,0.9453125,0
0.65622,4,0,0,0.0,29.00920699994458,0.7305369999812683,29.027109000253404,0.2932242990654206,214,0,0,40,0.9515625,0
0.68459,4,0,0,0.0,28.348028999971575,0.732916999822919,28.366057999846817,0.29186046511627906,215,0,0,40,0.9578125,0
0.7396,5,1,223,25.03248299990446,29.933119999896007,1.302371999827301,54.9994359998891,0.25022421524663674,223,0,0,54,0.9733796296296297,0
0.76974,5,0,0,0.0,30.113888999949268,1.2721409998448507,30.136052000216296,0.24910714285714286,224,0,0,55,0.9613636363636363,0
0.7999,5,0,0,0.0,30.137614000068425,0.9171709998554434,30.158410999774787,0.248,225,0,0,56,0.9497767857142857,0
