t_s,batch,n_prefill,padding_waste,wasted_decode_tokens
1.2645999959204346e-05,1,1,0.0,0
0.7662106849998054,1,1,0.0,0
1.6101548520000506,1,1,0.0,0
2.540891915999964,1,1,0.0,0
4.5968505390001155,1,1,0.0,0
6.423394157000075,1,1,0.0,0
7.79026974899989,1,1,0.0,0
8.985883084999841,1,1,0.0,0
11.379653809000047,1,1,0.0,0
12.811074273000031,1,1,0.0,0
14.96376250000003,1,1,0.0,0
16.922647137999775,1,1,0.0,0
19.072347929999978,1,1,0.0,0
20.240758771999936,1,1,0.0,0
21.475250123000023,1,1,0.0,0
23.320826132000093,1,1,0.0,0
25.578208216999883,1,1,0.0,0
28.365399704000083,1,1,0.0,0
29.549983459000032,1,1,0.0,0
31.11222091799982,1,1,0.0,0
33.00451310100016,1,1,0.0,0
35.54499615099985,1,1,0.0,0
37.37400601099989,1,1,0.0,0
39.19792956299989,1,1,0.0,0
40.36499945200012,1,1,0.0,0
42.39577311599987,1,1,0.0,0
43.679561743999784,1,1,0.0,0
44.8809506409998,1,1,0.0,0
47.49984282200012,1,1,0.0,0
49.79799671899991,1,1,0.0,0
50.82103583900016,1,1,0.0,0
53.248976993999804,1,1,0.0,0
54.215613403000134,1,1,0.0,0
56.784547514000224,1,1,0.0,0
58.029248214999825,1,1,0.0,0
58.755536413999835,1,1,0.0,0
59.46256107999989,1,1,0.0,0
61.70188781099978,1,1,0.0,0
63.23182287700001,1,1,0.0,0
64.27899655500005,1,1,0.0,0
66.76418852899997,1,1,0.0,0
68.36800767400018,1,1,0.0,0
69.82721555199987,1,1,0.0,0
71.64874158200018,1,1,0.0,0
73.81268749599985,1,1,0.0,0
75.781692518,1,1,0.0,0
77.03027447100021,1,1,0.0,0
78.94522529999995,1,1,0.0,0
81.5582866220002,1,1,0.0,0
82.38976653600002,1,1,0.0,0
83.60956488900001,1,1,0.0,0
85.03858693800021,1,1,0.0,0
87.45982343800006,1,1,0.0,0
88.24737738700014,1,1,0.0,0
90.1221094450002,1,1,0.0,0
92.32260611299989,1,1,0.0,0
93.57022635900012,1,1,0.0,0
95.07153375999997,1,1,0.0,0
97.4418570910002,1,1,0.0,0
99.42355402700014,1,1,0.0,0
101.56030151699997,1,1,0.0,0
102.36903037000002,1,1,0.0,0
104.89948335300005,1,1,0.0,0
107.70650933500019,1,1,0.0,0
