rid,prompt_tokens,output_tokens,arrival_s,queue_ms,ttft_ms,e2e_ms,tpot_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,preemptions
0,82,33,0.0,0.025162999918393325,26.04124600020441,1117.4199669999325,34.1055850312415,29.47091450005246,56.52970021987585,56.69525199982672,0
1,119,37,0.0547,20.828041370627318,45.01607737056867,1290.9600513706248,34.6095548333349,29.544607499929043,56.50833869988219,56.69525199982672,0
2,201,41,0.1831,4.417180024197526,29.36375002453592,1395.3411880243812,34.14943594999613,29.68699099983496,56.48697717988853,56.69525199982672,0
3,148,95,0.3599,0.4007830266024581,25.004838026656817,3121.712548026576,32.94369904255233,29.723221999802263,55.79513754992603,56.69525199982672,0
4,223,84,0.6632,21.387553824240847,45.46134782407341,2789.0091898238443,33.054793277105674,29.751820000001317,55.901602699914285,56.69525199982672,0
5,118,63,0.9982,8.217044158611685,32.372223158602,2103.4839671586656,33.40502812903328,29.78496399987307,55.66625646008106,55.727386999933515,0
6,104,55,1.0601,3.0167656937383214,26.99768969390881,1833.054075693818,33.44548862962795,29.78496399987307,55.67427358006171,55.727386999933515,0
7,149,110,1.1037,14.567541844577425,39.5178948444721,3593.0477658446093,32.60119147706548,29.828421999809507,58.91230004013779,59.2878769998606,0
8,247,64,1.2301,2.418696696167455,26.21864769616833,2075.4719356959863,32.527829968251076,29.75786800016067,55.7161116799125,55.727386999933515,0
9,164,94,1.3739,2.299631449812045,26.578665450113228,2971.102942449914,31.661551365589254,29.785231000005297,55.71065587990233,55.727386999933515,0
10,184,91,1.8359,8.19434139507269,32.832354395258,2948.231747395174,32.39332658888796,29.86595000015768,59.2000980801231,59.2878769998606,0
11,242,98,1.925,4.451886960118223,28.154186960086314,3130.3139019602845,31.981027989692763,29.8793269998896,59.193194120143744,59.2878769998606,0
12,92,54,2.1568,6.3965900046105695,30.026035004252716,1706.3194570043242,31.628177773586255,29.75786800016067,55.66654644004302,55.70920099989962,0
13,213,57,2.4239,0.9850459107498821,24.96271691076135,1768.1175799109612,31.127765410717853,29.808998999897085,55.664085600051294,55.70920099989962,0
14,131,84,2.5345,5.799396910858068,30.304538911038126,2665.0619449111005,31.744065132530874,29.8793269998896,59.20700204010245,59.2878769998606,0
15,184,101,3.2318,18.87758045553456,43.68060445552801,3283.2202314554133,32.395396269998855,29.872938499920565,59.19023528015259,59.2878769998606,0
16,238,122,3.645,14.64042937425436,38.09225537418204,4040.469905373926,33.077501239667306,29.95750800027963,58.60007840010439,59.2878769998606,0
17,125,54,4.3523,24.517657536206272,52.363979536393046,1784.9868755364594,32.690998037737096,29.852270999981556,57.42858111982058,59.2878769998606,0
18,74,72,4.3709,5.924026507451607,33.765844507521514,2401.0640945077253,33.342228873242306,29.845053999906668,57.156740299888035,59.2878769998606,0
