rid,prompt_tokens,output_tokens,arrival_s,queue_ms,ttft_ms,e2e_ms,tpot_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,preemptions
0,82,33,0.0,0.010658000064722728,25.557610999840108,711.1373749999075,21.424367625002105,21.321479999869553,22.222706499951528,22.265098999923794,0
1,119,37,0.0547,656.5938413703446,680.135107370283,1449.9903933704484,21.38486905556015,21.304146499915078,22.074398800077688,22.11247600007482,0
2,201,41,0.1831,1321.805642024251,1347.5972150241296,2202.267920024119,21.36676762499974,21.295269999882294,21.895650589995057,21.901741999954538,0
3,148,95,0.3599,2025.554023026384,2050.355844026367,4056.594856026518,21.342968212767563,21.312305000037668,21.618874739847342,21.777981000013824,0
4,223,84,0.6632,3753.487093823822,3777.587202824123,5572.884776824083,21.630091253011567,21.604979000130697,22.443585500213885,22.487967999950342,0
5,118,63,0.9982,5238.127112158366,5262.320478158329,6594.661513158228,21.489371532256442,21.487206000074366,22.08245945010276,22.2046760000012,0
6,104,55,1.0601,6532.954910693698,6557.423421693821,7742.329103693502,21.942697814808895,21.92741149997346,22.834269909990326,23.071261000040977,0
7,149,110,1.1037,7698.886475844326,7724.71952484441,10107.290983844656,21.85845375229583,21.75505500008512,23.48486564000268,24.25050800002282,0
8,247,64,1.2301,9981.07924169608,10006.695942696297,11413.129237696012,22.324338015868495,22.232153999993898,24.328534840169596,24.755818999892654,0
9,164,94,1.3739,11269.508055450086,11294.872088449818,13301.954482449826,21.58153111827966,21.534555000016553,23.865593079954124,24.08388699996067,0
10,184,91,1.8359,12840.141870395062,12864.713271395292,14817.675249394913,21.699577533329123,21.57045449985162,23.078912540267993,24.04733399998804,0
11,242,98,1.925,14728.703456960098,14753.419921960081,16886.27556395995,21.988202494843996,22.013710000010178,23.68596639980751,24.23168799987252,0
12,92,54,2.1568,16654.692165004402,16678.977227004165,17825.269648004163,21.62815888679242,21.554585000103543,23.747652839956565,24.896753000120952,0
