t_s,batch,n_prefill,padding_waste,wasted_decode_tokens
1.174099998024758e-05,1,1,0.0,0
1.1217661020000378,1,1,0.0,0
3.5279474669998763,1,1,0.0,0
4.819869957000037,1,1,0.0,0
6.266722716000004,1,1,0.0,0
8.178137088999847,1,1,0.0,0
10.770708044999992,1,1,0.0,0
12.124143667999988,1,1,0.0,0
14.58232838799995,1,1,0.0,0
16.162703928000155,1,1,0.0,0
18.065910473999793,1,1,0.0,0
18.87952795299998,1,1,0.0,0
20.325618075999955,1,1,0.0,0
23.030643184999917,1,1,0.0,0
23.74561218300005,1,1,0.0,0
26.091715512000064,1,1,0.0,0
27.07969070099989,1,1,0.0,0
28.589087684999868,1,1,0.0,0
30.234373413999947,1,1,0.0,0
32.156424590999904,1,1,0.0,0
33.05145166000011,1,1,0.0,0
34.86624381899992,1,1,0.0,0
36.28238444099998,1,1,0.0,0
37.94666528500011,1,1,0.0,0
38.98523808800019,1,1,0.0,0
41.28649220199986,1,1,0.0,0
42.65340193400016,1,1,0.0,0
44.788668330999826,1,1,0.0,0
45.53759678100005,1,1,0.0,0
47.93161564100001,1,1,0.0,0
49.068843791999825,1,1,0.0,0
49.919945864000056,1,1,0.0,0
51.58893890499985,1,1,0.0,0
52.89920410200011,1,1,0.0,0
54.07420784399983,1,1,0.0,0
55.04011979999996,1,1,0.0,0
56.237415905000034,1,1,0.0,0
57.56860231900009,1,1,0.0,0
58.83263224199982,1,1,0.0,0
60.64403240499996,1,1,0.0,0
63.40641922499981,1,1,0.0,0
65.97506754300002,1,1,0.0,0
67.51636877100009,1,1,0.0,0
68.88315022300003,1,1,0.0,0
71.05079535300001,1,1,0.0,0
72.36218947399993,1,1,0.0,0
74.52219152599992,1,1,0.0,0
76.44557352799984,1,1,0.0,0
78.8259570780001,1,1,0.0,0
81.2105335729998,1,1,0.0,0
83.42899642600014,1,1,0.0,0
84.15474034599993,1,1,0.0,0
84.9271033619998,1,1,0.0,0
87.57795451999982,1,1,0.0,0
90.26146080699982,1,1,0.0,0
92.73778847299991,1,1,0.0,0
93.57010271299987,1,1,0.0,0
95.9135868379999,1,1,0.0,0
96.68715395299978,1,1,0.0,0
97.41960286499989,1,1,0.0,0
99.82916548100002,1,1,0.0,0
101.22403919099997,1,1,0.0,0
103.74752487900014,1,1,0.0,0
104.64482605600006,1,1,0.0,0
