t_s,batch,n_prefill,padding_waste,wasted_decode_tokens
1.1376000202290015e-05,1,1,0.0,0
1.1075151039999582,1,1,0.0,0
3.4831965040002615,1,1,0.0,0
4.7747694839999895,1,1,0.0,0
6.2316755490001015,1,1,0.0,0
8.16169391700032,1,1,0.0,0
10.776976015999935,1,1,0.0,0
12.116089248000208,1,1,0.0,0
14.528582337999978,1,1,0.0,0
16.093909348000125,1,1,0.0,0
18.033671808000236,1,1,0.0,0
18.888530242000343,1,1,0.0,0
20.360655892000068,1,1,0.0,0
23.086041198000203,1,1,0.0,0
23.80246128700037,1,1,0.0,0
26.13239532200032,1,1,0.0,0
27.10327162700014,1,1,0.0,0
28.616942591000225,1,1,0.0,0
30.32220006200032,1,1,0.0,0
32.287299627000266,1,1,0.0,0
33.189834925000014,1,1,0.0,0
35.0006111900002,1,1,0.0,0
36.42530346700005,1,1,0.0,0
38.078975217000334,1,1,0.0,0
39.107833184000356,1,1,0.0,0
41.39936879700008,1,1,0.0,0
42.80543460000035,1,1,0.0,0
45.00402631099996,1,1,0.0,0
45.75717857200016,1,1,0.0,0
48.160533602000214,1,1,0.0,0
49.298785383999984,1,1,0.0,0
50.139193475999946,1,1,0.0,0
51.797979508000026,1,1,0.0,0
53.09853402099998,1,1,0.0,0
54.29818814500004,1,1,0.0,0
55.302756216000034,1,1,0.0,0
56.55641680999997,1,1,0.0,0
57.91328123500034,1,1,0.0,0
59.18033574000037,1,1,0.0,0
60.99967449500036,1,1,0.0,0
63.72080119200018,1,1,0.0,0
66.28977804000033,1,1,0.0,0
67.893710027,1,1,0.0,0
69.33449065100012,1,1,0.0,0
71.50379889400028,1,1,0.0,0
72.81206008400022,1,1,0.0,0
74.97395140500021,1,1,0.0,0
76.86120894100031,1,1,0.0,0
79.25531143600028,1,1,0.0,0
81.74539746400023,1,1,0.0,0
83.9607726170002,1,1,0.0,0
84.69450068000015,1,1,0.0,0
85.4657402580001,1,1,0.0,0
88.12196911900037,1,1,0.0,0
90.82046763200015,1,1,0.0,0
93.41679644100032,1,1,0.0,0
94.29028558200025,1,1,0.0,0
96.67615207300014,1,1,0.0,0
97.45354539000027,1,1,0.0,0
98.1872400520001,1,1,0.0,0
100.59452239100028,1,1,0.0,0
101.9909165490003,1,1,0.0,0
104.56780002799997,1,1,0.0,0
105.51208079900016,1,1,0.0,0
