t_s,batch,n_prefill,prefill_tokens,prefill_ms,decode_ms,gather_ms,iteration_ms,padding_waste,context_max,waiting,preempted,kv_blocks_used,kv_slot_utilization,wasted_decode_tokens
0.07154,1,1,235,37.272159999702126,34.22302299804869,0.6077600010030437,71.53411399849574,0.0,235,0,0,15,0.9833333333333333,0
0.1054,1,0,0,0.0,33.835599999292754,0.5899729985685553,33.85982799954945,0.0,236,0,0,15,0.9875,0
0.13868,1,0,0,0.0,33.245086000533774,0.5800229992019013,33.26782899966929,0.0,237,0,0,15,0.9916666666666667,0
0.17249,1,0,0,0.0,33.78311100095743,0.5881530014448799,33.80458900210215,0.0,238,0,0,15,0.9958333333333333,0
0.20569,1,0,0,0.0,33.18235500046285,0.5745180023950525,33.20374600298237,0.0,239,0,0,15,1.0,0
0.23932,1,0,0,0.0,33.59253999951761,0.5800549988634884,33.617494998907205,0.0,240,0,0,16,0.94140625,0
0.27319,1,0,0,0.0,33.85161099868128,0.5798729980597273,33.89041199989151,0.0,241,0,0,16,0.9453125,0
0.30669,1,0,0,0.0,33.45288700074889,0.5773010016127955,33.475053001893684,0.0,242,0,0,16,0.94921875,0
0.3406,1,0,0,0.0,33.87821499927668,0.613207997957943,33.899688998644706,0.0,243,0,0,16,0.953125,0
0.37366,1,0,0,0.0,33.04304700213834,0.611681000009412,33.06451000025845,0.0,244,0,0,16,0.95703125,0
0.4069,1,0,0,0.0,33.208319000550546,0.5788810012745671,33.23132800142048,0.0,245,0,0,16,0.9609375,0
0.44028,1,0,0,0.0,33.35147300094832,0.6008050004311372,33.37388799991459,0.0,246,0,0,16,0.96484375,0
0.47412,1,0,0,0.0,33.81470000022091,0.6016620027367026,33.83716700045625,0.0,247,0,0,16,0.96875,0
0.50717,1,0,0,0.0,33.02812800029642,0.6031910015735775,33.050107002054574,0.0,248,0,0,16,0.97265625,0
0.53976,1,0,0,0.0,32.55839000121341,0.5617040005745366,32.579604998318246,0.0,249,0,0,16,0.9765625,0
0.64028,4,3,555,62.68074499894283,37.792388000525534,0.8332789984706324,100.52314700078568,0.19499999999999995,250,0,0,52,0.9723557692307693,0
0.67781,4,0,0,0.0,37.49176999917836,0.841982000565622,37.51914700114867,0.19422310756972117,251,0,0,53,0.9587264150943396,0
0.71514,4,0,0,0.0,37.30143500069971,0.8627889983472414,37.3262720022467,0.19345238095238093,252,0,0,53,0.9634433962264151,0
0.75266,4,0,0,0.0,37.48733700194862,0.862648001202615,37.509780002437765,0.19268774703557312,253,0,0,53,0.9681603773584906,0
0.78976,4,0,0,0.0,37.078564000694314,0.8751809982641134,37.101150999660604,0.1919291338582677,254,0,0,53,0.972877358490566,0
