t_s,batch,n_prefill,padding_waste,wasted_decode_tokens
1.1768999684136361e-05,1,1,0.0,0
1.5443256399994425,1,1,0.0,0
4.9148087140019925,1,1,0.0,0
6.728994943001453,1,1,0.0,0
8.772840667999844,1,1,0.0,0
11.480981295000674,1,1,0.0,0
15.161039288999746,1,1,0.0,0
17.038591961001657,1,1,0.0,0
20.40963846500017,1,1,0.0,0
22.606972565001342,1,1,0.0,0
25.257677351000893,1,1,0.0,0
26.411708324001665,1,1,0.0,0
28.4421836060028,1,1,0.0,0
32.17463466200206,1,1,0.0,0
33.18620917700173,1,1,0.0,0
36.427317611000035,1,1,0.0,0
37.80141718300001,1,1,0.0,0
39.96718963800231,1,1,0.0,0
42.31025221700111,1,1,0.0,0
45.01451189200088,1,1,0.0,0
46.2541038590025,1,1,0.0,0
48.76649695300148,1,1,0.0,0
50.7380492379998,1,1,0.0,0
53.04908023200187,1,1,0.0,0
54.492699190002895,1,1,0.0,0
57.67532541000037,1,1,0.0,0
59.59967486900132,1,1,0.0,0
62.62474205400213,1,1,0.0,0
63.69029925799987,1,1,0.0,0
67.03328151400274,1,1,0.0,0
68.63406921200294,1,1,0.0,0
69.81626956699984,1,1,0.0,0
72.11599752900293,1,1,0.0,0
73.97125821500231,1,1,0.0,0
75.60190722300104,1,1,0.0,0
76.93677788900095,1,1,0.0,0
78.61768586700055,1,1,0.0,0
80.48321125000075,1,1,0.0,0
82.22098426600132,1,1,0.0,0
84.7369114940011,1,1,0.0,0
88.52266830699955,1,1,0.0,0
92.09531659500135,1,1,0.0,0
94.2476337650005,1,1,0.0,0
96.14937563100102,1,1,0.0,0
99.16946320200077,1,1,0.0,0
100.99294444599946,1,1,0.0,0
103.98973963900062,1,1,0.0,0
106.58414566500142,1,1,0.0,0
109.87308801300242,1,1,0.0,0
113.21858049200091,1,1,0.0,0
116.28841649100286,1,1,0.0,0
117.30101333200219,1,1,0.0,0
118.3776083010016,1,1,0.0,0
122.10676149600113,1,1,0.0,0
125.8999348230027,1,1,0.0,0
129.3858274459999,1,1,0.0,0
130.54637485100102,1,1,0.0,0
133.78807686200162,1,1,0.0,0
134.847884523002,1,1,0.0,0
135.85262874100226,1,1,0.0,0
139.1585295440018,1,1,0.0,0
141.1075425090021,1,1,0.0,0
144.658873391003,1,1,0.0,0
145.9074170950007,1,1,0.0,0
