t_s,batch,n_prefill,prefill_tokens,prefill_ms,decode_ms,gather_ms,iteration_ms,padding_waste,context_max,waiting,preempted,kv_blocks_used,kv_slot_utilization,wasted_decode_tokens
0.07019,1,1,235,36.72490100143477,33.414672001526924,0.5763740009570029,70.1867960015079,0.0,235,0,0,15,0.9833333333333333,0
0.10354,1,0,0,0.0,33.319846999802394,0.6221920011739712,33.34230700056651,0.0,236,0,0,15,0.9875,0
0.13689,1,0,0,0.0,33.32687500005704,0.5905719990551006,33.3506170027249,0.0,237,0,0,15,0.9916666666666667,0
0.16988,1,0,0,0.0,32.95384900047793,0.6041829983587377,32.97774900056538,0.0,238,0,0,15,0.9958333333333333,0
0.20288,1,0,0,0.0,32.97503900103038,0.5789470014860854,32.997174999763956,0.0,239,0,0,15,1.0,0
0.23583,1,0,0,0.0,32.91844499835861,0.5925320001551881,32.94443500271882,0.0,240,0,0,16,0.94140625,0
0.26905,1,0,0,0.0,33.199471999978414,0.577703001908958,33.22018100152491,0.0,241,0,0,16,0.9453125,0
0.36987,4,3,555,62.73510699975304,38.02428200287977,0.8220359995902982,100.81055999762611,0.17665289256198347,242,0,0,52,0.9627403846153846,0
0.40764,4,0,0,0.0,37.7396959993348,0.8502829987264704,37.76732699770946,0.17592592592592593,243,0,0,53,0.9492924528301887,0
0.47862,5,1,98,33.10840600170195,37.82271599993692,0.9610380002413876,70.97381899802713,0.2598360655737705,244,0,0,60,0.9458333333333333,0
0.51623,5,0,0,0.0,37.57993999897735,0.9482659988861997,37.605691999488045,0.2587755102040816,245,0,0,60,0.9510416666666667,0
0.55408,5,0,0,0.0,37.81798100317246,0.9884450009849388,37.842953999643214,0.2577235772357723,246,0,0,60,0.95625,0
0.59103,5,0,0,0.0,36.92347000105656,0.9856799988483544,36.94846399957896,0.2566801619433199,247,0,0,60,0.9614583333333333,0
0.62894,5,0,0,0.0,37.88364700085367,0.9967080004571471,37.91124000053969,0.25564516129032255,248,0,0,60,0.9666666666666667,0
0.66683,5,0,0,0.0,37.854523998248624,0.9828080001170747,37.88430799977505,0.25461847389558234,249,0,0,61,0.9559426229508197,0
0.70499,5,0,0,0.0,38.1277360029344,0.9826659988902975,38.15367900097044,0.25360000000000005,250,0,0,61,0.9610655737704918,0
0.74276,5,0,0,0.0,37.73365800225292,1.0007949967985041,37.761020998004824,0.252589641434263,251,0,0,61,0.9661885245901639,0
0.7808,5,0,0,0.0,38.00929399949382,0.9855800017248839,38.03348899964476,0.2515873015873016,252,0,0,61,0.9713114754098361,0
0.81875,5,0,0,0.0,37.920373000815744,0.9986149998439942,37.947134998830734,0.25059288537549407,253,0,0,61,0.9764344262295082,0
0.89089,6,1,146,33.50898899952881,38.575753998884466,1.14511100036907,72.1310490007454,0.27887139107611547,254,0,0,71,0.9727112676056338,0
0.92821,6,0,0,0.0,37.290524000127334,1.1499149986775592,37.322023999877274,0.2777777777777778,255,0,0,72,0.9644097222222222,0
0.96676,6,0,0,0.0,38.50937000242993,1.1517390012159012,38.54063600010704,0.27669270833333337,256,0,0,73,0.9563356164383562,0
1.0052,6,0,0,0.0,38.411147997976514,1.144771002145717,38.4389069986355,0.27561608300907914,257,0,0,73,0.961472602739726,0
1.07801,7,1,207,33.69407799982582,39.05568100162782,1.2876290020358283,72.7996030000213,0.26356589147286824,258,0,0,87,0.9604885057471264,0
1.11703,7,0,0,0.0,38.98628400202142,1.3308510024216957,39.017417999275494,0.2625482625482626,259,0,0,89,0.9438202247191011,0
1.15545,7,0,0,0.0,38.38865000216174,1.3181329995859414,38.41798000212293,0.2615384615384615,260,0,0,89,0.9487359550561798,0
1.19418,7,0,0,0.0,38.69270200084429,1.3138440008333419,38.7210100016091,0.26053639846743293,261,0,0,89,0.9536516853932584,0
1.2662,8,1,228,32.954758000414586,39.01097999914782,1.494228003139142,72.01409700064687,0.24332061068702293,262,0,0,104,0.9579326923076923,0
1.30421,8,0,0,0.0,37.97422999923583,1.4777659998799209,38.0034310001065,0.24239543726235746,263,0,0,104,0.9627403846153846,0
1.34309,8,0,0,0.0,38.854278001963394,1.4852159984002355,38.8840359992173,0.2414772727272727,264,0,0,104,0.9675480769230769,0
1.38182,8,0,0,0.0,38.68971500196494,1.481650997448014,38.718674000847386,0.24056603773584906,265,0,0,105,0.9630952380952381,0
1.42055,8,0,0,0.0,38.69424599906779,1.5194999978120904,38.724285001080716,0.23966165413533835,266,0,0,105,0.9678571428571429,0
1.45901,8,0,0,0.0,38.425955001002876,1.4728239984833635,38.45389699927182,0.2387640449438202,267,0,0,105,0.9726190476190476,0
1.49776,8,0,0,0.0,38.71907299981103,1.5043470011733007,38.74922300019534,0.23787313432835822,268,0,0,106,0.9681603773584906,0
1.53619,8,0,0,0.0,38.3918959996663,1.5019090023997705,38.42064600030426,0.23698884758364314,269,0,0,106,0.972877358490566,0
1.57475,8,0,0,0.0,38.52549099974567,1.5609799993399065,38.55471100177965,0.23611111111111116,270,0,0,106,0.9775943396226415,0
1.61271,8,0,0,0.0,37.92503400109126,1.5024839995021466,37.95604500191985,0.23523985239852396,271,0,0,107,0.9731308411214953,0
1.65379,8,0,0,0.0,41.04391000146279,1.5126030011742841,41.07765099979588,0.234375,272,0,0,108,0.96875,0
1.69434,8,0,0,0.0,40.51992399763549,1.5573849996144418,40.54636399814626,0.23351648351648346,273,0,0,108,0.9733796296296297,0
1.73345,8,0,0,0.0,39.07495900057256,1.5684229983889963,39.10762300074566,0.23266423357664234,274,0,0,110,0.9602272727272727,0
1.77225,8,0,0,0.0,38.75437899841927,1.5511630008404609,38.79426599814906,0.2318181818181818,275,0,0,112,0.9475446428571429,0
1.81125,8,0,0,0.0,38.95361400282127,1.5205310010060202,38.990265002212254,0.2309782608695652,276,0,0,112,0.9520089285714286,0
1.84978,8,0,0,0.0,38.49509700012277,1.529011999082286,38.52190299949143,0.23014440433213001,277,0,0,112,0.9564732142857143,0
1.88861,8,0,0,0.0,38.80201300125918,1.5546549984719604,38.829227996757254,0.22931654676258995,278,0,0,112,0.9609375,0
1.97109,9,1,174,34.2154110003321,48.198579002928454,1.6727040019759443,82.47374499842408,0.24492234169653526,279,0,0,123,0.9679878048780488,0
2.01183,9,0,0,0.0,40.71398800078896,1.8265210019308142,40.74370400121552,0.24404761904761907,280,0,0,123,0.9725609756097561,0
2.05006,9,0,0,0.0,38.18936400057282,1.6856490001373459,38.2210669995402,0.2431791221826809,281,0,0,125,0.9615,0
2.08821,9,0,0,0.0,38.113806000183104,1.703072997770505,38.141791002999526,0.24231678486997632,282,0,0,125,0.966,0
2.12677,9,0,0,0.0,38.53106200040202,1.6981640001176856,38.56156700203428,0.24146054181389875,283,0,0,125,0.9705,0
2.16492,9,0,0,0.0,38.10476199942059,1.7273539997404441,38.14414100270369,0.24061032863849763,284,0,0,108,0.9635416666666666,0
2.20297,8,0,0,0.0,38.01454099811963,1.5350600006058812,38.04261700133793,0.26196808510638303,282,0,0,108,0.9681712962962963,0
2.24057,8,0,0,0.0,37.56598800100619,1.5360729994426947,37.60658800092642,0.2610424028268551,283,0,0,108,0.9728009259259259,0
2.27857,8,0,0,0.0,37.95296500175027,1.5268770002876408,37.99935200004256,0.26012323943661975,284,0,0,109,0.9684633027522935,0
2.31654,8,0,0,0.0,37.92788700229721,1.6168510010174941,37.9558159984299,0.25921052631578945,285,0,0,109,0.9730504587155964,0
2.35468,8,0,0,0.0,38.10134999730508,1.5371010013041086,38.13109399925452,0.25830419580419584,286,0,0,109,0.9776376146788991,0
2.39189,8,0,0,0.0,37.16900700237602,1.5374520007753745,37.19984499912243,0.257404181184669,287,0,0,111,0.964527027027027,0
2.43002,8,0,0,0.0,38.09828800149262,1.5609099973517004,38.13028299919097,0.25651041666666663,288,0,0,113,0.9518805309734514,0
2.46833,8,0,0,0.0,38.27270699912333,1.5719930015620776,38.30263199779438,0.25562283737024216,289,0,0,113,0.9563053097345132,0
2.5066,8,0,0,0.0,38.22292000040761,1.556003997393418,38.26715800096281,0.2547413793103448,290,0,0,113,0.9607300884955752,0
2.5526,8,0,0,0.0,45.9530519983673,1.55905399878975,46.0000860002765,0.2538659793814433,291,0,0,113,0.9651548672566371,0
2.59444,8,0,0,0.0,41.798883001320064,1.705738999589812,41.82831099751638,0.2529965753424658,292,0,0,113,0.9695796460176991,0
2.63304,8,0,0,0.0,38.572962999751326,1.5984460005711298,38.59984600057942,0.25213310580204773,293,0,0,113,0.974004424778761,0
2.67156,8,0,0,0.0,38.480152001284296,1.5822109999135137,38.51298100198619,0.2512755102040817,294,0,0,115,0.9614130434782608,0
2.70933,8,0,0,0.0,37.72366399789462,1.5620789999957196,37.76305700012017,0.25042372881355934,295,0,0,115,0.9657608695652173,0
2.74777,8,0,0,0.0,38.4093180000491,1.5820599983271677,38.436699000158114,0.24957770270270274,296,0,0,115,0.970108695652174,0
2.7864,8,0,0,0.0,38.59032400214346,1.5933159993437584,38.62814999956754,0.2487373737373737,297,0,0,97,0.9632731958762887,0
2.82455,7,0,0,0.0,38.11598799802596,1.3517790030164178,38.14228899864247,0.20010700909577317,267,0,0,97,0.9677835051546392,0
2.86245,7,0,0,0.0,37.871329001063714,1.3386470018303953,37.89822900216677,0.1993603411513859,268,0,0,97,0.9722938144329897,0
2.90112,7,0,0,0.0,38.6328210006468,1.346094002656173,38.662939998175716,0.19861922464152948,269,0,0,98,0.9668367346938775,0
2.93936,7,0,0,0.0,38.2127720004064,1.385075996950036,38.23852200002875,0.19788359788359788,270,0,0,98,0.9713010204081632,0
2.97692,7,0,0,0.0,37.529295001149876,1.349837999441661,37.55751100106863,0.1971534001054296,271,0,0,98,0.9757653061224489,0
3.01519,7,0,0,0.0,38.23234599985881,1.3761310001427773,38.261052999587264,0.1964285714285714,272,0,0,100,0.960625,0
3.05343,7,0,0,0.0,38.20869700211915,1.3833699995302595,38.237198001297656,0.19570905285190998,273,0,0,101,0.9554455445544554,0
3.09175,7,0,0,0.0,38.282358000287786,1.375536998239113,38.31588200046099,0.19499478623566213,274,0,0,89,0.961376404494382,0
3.13,6,0,0,0.0,38.219381000089925,1.2211900029797107,38.24642800100264,0.1703030303030303,275,0,0,89,0.9655898876404494,0
