rid,prompt_tokens,output_tokens,arrival_s,queue_ms,ttft_ms,e2e_ms,tpot_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,preemptions
0,235,51,0.0,0.016037996829254553,36.30351799802156,1532.9670680002891,29.93327100004535,29.915952998635476,31.796042598580243,32.1866999984195,0
1,201,111,2.0392,0.14827906775405353,33.87549106551102,3262.804734065095,29.353902209087128,29.222568000477622,34.1023919697909,38.654408999718726,0
2,239,60,2.0788,3223.3954978900756,3254.762988889476,4990.819074889211,29.42467942372432,29.38814899971476,30.884274180352804,31.160254999122117,0
3,115,68,2.0833,4986.46517052519,5018.676721527737,6985.442659527035,29.35471549252684,29.370747000939446,29.712508802185766,29.753376002190635,0
4,98,90,3.184,5884.9773782493885,5916.885775248304,8553.133980247296,29.62076634830328,29.558037997048814,31.11876220034901,31.215438997605816,0
5,146,122,6.4439,5293.456033932305,5326.41151593052,8915.856915931361,29.664838016535874,29.56551800161833,33.78393980019608,34.93860099843005,0
6,207,63,7.7911,7568.919078595148,7600.777480597547,9422.689369598604,29.385675629049302,29.381203501543496,29.663020621264877,29.721433002123376,0
7,228,113,9.3017,7912.289135946536,7943.75342694451,11281.119469945166,29.797911098220148,29.881708998800605,30.611635969034978,30.714390999492025,0
8,174,74,14.9353,5647.777317796324,5680.221858793272,7911.877892793752,30.5706306027463,29.958125000121072,38.35435255852644,38.61830599998939,0
9,98,89,27.0508,0.10046690806575498,33.18820690913071,2643.1590259104496,29.65875930683317,29.6336710016476,30.21125878982275,30.26535800017882,0
10,173,38,33.6236,0.1551391233434174,36.03882712381079,1160.5471451203257,30.39211670260851,30.086287999438355,35.9049825600232,36.52598400003626,0
11,135,68,33.6262,1158.2019994533966,1190.9466514520518,3215.0957324524115,30.211180313438206,30.094915000518085,32.81737494129629,32.909736000874545,0
12,82,127,38.1644,0.15673791907033774,33.693087917100684,3797.941860917973,29.874990261911687,29.862434001188376,30.394941501072026,30.583906001993455,0
13,253,33,38.3094,3653.1645210780043,3686.1483940774706,4644.8889070779915,29.960641031266277,29.91632550038048,30.233810389981954,30.23710599882179,0
14,225,108,40.4482,2506.2668157440767,2538.227705743104,5761.606591742513,30.125036317751487,29.984408000018448,33.0981894613069,35.43997399901855,0
15,251,45,42.146,4063.9646816535733,4096.408418653567,5418.954578654933,30.057867272758315,30.00538800188224,31.034738889575237,31.28739699968719,0
16,198,71,48.4459,0.07673217685777445,34.53819017948234,2136.57713717901,30.029127814278972,29.974854000101914,31.194702351240267,31.278458001906984,0
17,182,77,49.1539,1428.7721197931944,1461.84905779117,3745.144838789912,30.04336553945713,29.85424400139891,36.65892325079767,37.17777100246167,0
18,211,90,49.7681,3131.1131635347638,3163.407637534846,5817.511813534083,29.82139523594648,29.78735999931814,30.347653437784174,30.39976000218303,0
19,135,42,52.7525,2833.2819692829503,2865.074588282994,4085.0668842819573,29.755909658511307,29.697262001718627,30.565380599728087,30.670178999571363,0
20,174,85,52.8265,4011.240679712401,4042.867745712911,6550.771365709707,29.855995476152337,29.79686799881165,31.159584460037877,31.224605001625605,0
21,223,66,53.0972,6280.333110278214,6313.187459277749,8268.106387278302,30.075675815393108,30.048113003431354,30.779765840998152,30.826625999907264,0
22,207,77,55.1576,6207.9024839723825,6239.7244519735505,8511.718842971412,29.89466303944554,29.793810999763082,31.40699574851169,33.057669999834616,0
23,156,48,56.7067,6962.924578024947,6995.6433200256715,8397.786051025583,29.832824063827907,29.600612000649562,34.480289440689376,35.66602499995497,0
24,249,106,60.1821,4922.625860942738,4954.744913943962,8086.907346945175,29.83011840953536,29.774403999908827,31.16055143851554,32.486388001416344,0
25,78,64,61.0094,7259.77187427332,7292.134547275673,9169.12159527481,29.793445206335505,29.77869899768848,30.346599840631825,30.47107599923038,0
26,225,99,61.9058,8272.898725577243,8304.292894577366,11262.433628578428,30.18510953062309,30.056433999561705,31.959941079549026,32.20305800277856,0
27,197,35,65.61,7558.478796617905,7591.258176616733,8612.572814617792,30.038665823560542,29.940007500044885,31.9198851596957,32.55647100013448,0
28,112,112,69.0604,5162.3282703734785,5194.880650371857,8511.735255371974,29.881573018019072,29.849526999896625,30.288703299083863,30.34118700088584,0
29,129,53,69.7074,7865.034057270066,7897.511320271122,9458.016735271201,30.009719519232302,29.88621100121236,32.026306010229746,32.13281900025322,0
30,134,39,70.1289,9036.688694514069,9068.938506514442,10198.378090515816,29.722094315825654,29.67267100029858,30.255729279160732,30.334634000610095,0
31,229,77,72.5755,7751.979030976031,7783.665297976654,10030.119067976444,29.55860223683934,29.555890499977977,29.863490998650377,29.948072999104625,0
32,94,61,73.6521,8953.652420433897,8985.925951433997,10761.954602435977,29.60047751669966,29.547419000664377,30.762148369467464,31.40575400175294,0
33,88,55,75.3615,9052.780056002732,9084.975423001808,10683.777660002008,29.607448833337035,29.5820890005416,30.244790989745525,30.391291998967063,0
34,100,45,77.4589,8586.528617459848,8618.827945462257,9919.375412461235,29.557896977249502,29.5724474999588,29.923942600180453,29.93068499927176,0
35,110,56,79.9233,7455.219664666245,7487.656828664356,9117.943141664753,29.641569327279946,29.622475998621667,30.005711180710932,30.042826998396777,0
36,189,63,85.7796,3261.7891660408277,3293.668274039803,5134.905359038086,29.697372338681994,29.687874999581254,30.077885720529594,30.16709700023057,0
37,129,59,86.087,4827.73087386471,4859.319786864433,6582.653027864069,29.712642086200628,29.716759499933687,29.959634929546155,29.996314999152673,0
38,161,85,89.0186,3651.2402404909067,3683.548742489975,6184.112930491566,29.76862128573322,29.76247049991798,30.209216500916227,30.27001400187146,0
