rid,prompt_tokens,output_tokens,arrival_s,queue_ms,ttft_ms,e2e_ms,tpot_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,preemptions
0,235,51,0.0,500.15468199853785,534.84635699715,2044.916964998265,30.2014121600223,30.192162001185352,30.75966345906636,30.795406997640384,0
1,201,111,0.5098,1535.3299282667538,1651.3237482666116,5420.682921265132,34.26690157271382,34.32892349883332,34.749395138569525,37.164743000175804,0
2,239,60,0.5197,1525.4265969722262,1641.420416972084,3666.4064939702594,34.321797915223314,34.36026399867842,35.76395367905207,37.164743000175804,0
3,115,68,0.5208,1524.291933631612,1640.2857536314698,3938.555096630007,34.30252750744086,34.33317799863289,35.570741358897074,37.164743000175804,0
4,98,90,0.796,1249.120497312088,1365.1143173119458,4414.416846309887,34.261826168516194,34.32678399985889,35.039407478470835,37.164743000175804,0
5,146,122,1.611,434.15027998289537,550.1440999827531,4692.352973982815,34.23313119008316,34.29873500135727,34.74915819897433,37.164743000175804,0
6,207,63,1.9478,97.3588036492794,213.3526236491372,2341.156577646637,34.3194186128629,34.350571000686614,35.69149905899394,37.164743000175804,0
7,228,113,2.3254,3978.1744987346738,4022.7670477367924,7763.679985736175,33.40100837499448,33.42995699858875,34.320709770436224,35.06005999952322,0
8,174,74,3.7338,2569.7815091968114,2614.3740581989296,5051.963520197798,33.391636465737925,33.41831500074477,34.547511440177914,35.06005999952322,0
9,98,89,6.7627,3326.6753419760844,3419.0675789781435,6415.489056975644,34.05024406815342,34.10563000034017,34.71750340089784,34.99588599879644,0
10,173,38,8.4059,1683.4612130292132,1775.8534500312724,3038.8555660279144,34.13519232423357,34.210786998301046,34.846665280347224,34.99588599879644,0
11,135,68,8.4065,1682.8173378618026,1775.2095748638617,4060.02419386105,34.101710731301324,34.174110001913505,34.784699200390605,34.99588599879644,0
12,82,127,9.5411,548.270005728348,640.6622427304071,4927.009217727694,34.01862678569275,34.06580550108629,34.763613500217616,34.99588599879644,0
13,253,33,9.5773,512.0211632684022,604.4134002704614,1696.2699442674439,34.1205169999057,34.19802999997046,34.82162817970675,34.99588599879644,0
14,225,108,10.112,4356.364922185945,4505.25210518657,8149.824761184333,34.06142669156788,34.127642000385094,34.734784758184105,34.990172996913316,0
15,251,45,10.5365,3931.8984074136765,4080.785590414301,5578.6476904115925,34.04232045448389,34.027420999336755,34.80533018882852,34.990172996913316,0
16,198,71,12.1115,2356.9440810444303,2505.831264045055,4891.20670204481,34.076791971425074,34.155797999119386,34.81528007770976,34.990172996913316,0
17,182,77,12.2885,2179.939059947806,2328.8262429484307,4918.897933948479,34.07989067105326,34.155797999119386,34.800071997779014,34.990172996913316,0
18,211,90,12.442,2026.3834901336324,2175.270673134257,5206.951269133462,34.063826921339384,34.13699199882103,34.76712115792907,34.990172996913316,0
19,135,42,13.1881,1280.2737835706212,1429.1609665712458,2825.1003355696157,34.047301682887074,34.058043002005434,34.8182261986949,34.990172996913316,0
20,174,85,13.2066,1261.7716841777772,1410.6588671784018,4272.53713017851,34.069979321429855,34.14118099863117,34.779794557871355,34.990172996913316,0
21,223,66,13.2743,1194.1062780691727,1342.9934610697974,3557.862039067347,34.0749011999623,34.14536999844131,34.827953477652045,34.990172996913316,0
22,207,77,13.7894,4472.726472741476,4619.8844477410485,7202.52034574222,33.98205128948911,33.988229999522446,35.341600999345246,35.77400899666827,0
23,156,48,14.1767,4085.452363754877,4232.61033875445,5826.230642754519,33.906814978724874,33.95238099983544,34.69742900029814,34.79101600169088,0
24,249,106,15.0455,3216.6131087345507,3363.7710837341233,6942.073966735139,34.07907507620015,34.06140099832555,35.22586852152017,35.77400899666827,0
25,78,64,15.2524,3009.7780658171996,3156.936040816772,5295.084939817725,33.93887141271354,33.923913000762695,35.41655171888124,35.77400899666827,0
26,225,99,15.4765,2785.672684143135,2932.8306591427076,6271.3360011451705,34.066381040841456,34.02567400189582,35.24346071142645,35.77400899666827,0
27,197,35,16.4025,1859.6265076529867,2006.7844826525593,3161.527820652676,33.963039352944605,33.99537350014725,34.72387750069174,34.79101600169088,0
28,112,112,17.2651,997.0197025914799,1144.1776775910525,4926.336694593467,34.07350465767941,34.06140099832555,35.22409330144001,35.77400899666827,0
29,129,53,17.4268,835.2900658161815,982.4480408157541,2745.2173688167677,33.899410153865645,33.92160499970487,34.68725650014676,34.79101600169088,0
30,134,39,17.5322,4659.521865377915,4804.333336378054,6132.440984376021,34.950201263104404,34.44800500074052,40.310353258973926,41.39722899708431,0
31,229,77,18.1439,4047.8748854934283,4192.6863564935675,6840.287325494927,34.83685485528105,34.6012680001877,39.194102500914596,41.39722899708431,0
32,94,61,18.413,3778.7127838582355,3923.5242548583747,6015.865677856663,34.87235704997147,34.60446800090722,39.66410282009746,41.39722899708431,0
33,88,55,18.8404,3351.3702369995535,3496.1817079996927,5381.26466799751,34.908943703663276,34.60446800090722,39.840352939791046,41.39722899708431,0
34,100,45,19.3647,2827.0091318646528,2971.820602864792,4507.6692968633515,34.9056521363309,34.44800500074052,40.13410313928034,41.39722899708431,0
35,110,56,19.9808,2210.923809915773,2355.735280915912,4275.582738916643,34.906317418195115,34.60755600099219,39.81097791984212,41.39722899708431,0
36,189,63,21.4449,746.8391532592414,891.6506242593805,3053.1731642576397,34.86326677416547,34.60446800090722,39.60535278019961,41.39722899708431,0
