rid,prompt_tokens,output_tokens,arrival_s,queue_ms,ttft_ms,e2e_ms,tpot_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,preemptions
0,235,51,0.0,0.01034600063576363,34.06500100027188,1543.5055089983507,30.188810159961577,30.1757204997557,31.85598186038987,33.040550002624514,0
1,201,111,0.5098,1033.8854812669413,1066.23729926813,4396.862743267582,30.278413127267743,30.308297498777392,30.799514541249664,30.819946998235537,0
2,239,60,0.5197,4387.2027339727865,4419.186465971266,6224.892581971049,30.60518840677598,30.480058001558064,33.32393760036212,35.634733001643326,0
3,115,68,0.5208,6223.952230630966,6256.219517629797,8296.43689862962,30.45100568656451,30.38726299928385,32.484976820342126,32.736880999436835,0
4,98,90,0.796,8021.47353531107,8054.16497631084,10758.647704311425,30.387446382029044,30.202085999917472,32.50628107896777,39.31660899979761,0
5,146,122,1.611,9943.880242982594,9976.311175981571,13622.132359981513,30.130753586776382,30.089695999777177,30.782806399656693,31.05133799908799,0
6,207,63,1.9478,13285.56895265023,13317.663427648533,15178.536335649134,30.014079161300025,29.99396749873995,30.583196490697446,30.62869700079318,0
7,228,113,2.3254,14801.093927734413,14833.133922737701,18206.807034734753,30.122081357116535,30.10399349841464,30.86880745129747,31.877299999905517,0
8,174,74,3.7338,16798.650800197403,16830.68654019885,19070.872698198993,30.687481616440305,30.244470999605255,38.33974695939105,39.26497000065865,0
9,98,89,6.7627,16042.21910997731,16077.344220977835,18730.825662975265,30.15319820451625,29.98196450062096,33.69682521934007,39.316410999163054,0
10,173,38,8.4059,17087.827349030256,17119.837407029543,18233.390641030845,30.096033351386527,29.88061900032335,34.67026255995734,35.77933400083566,0
11,135,68,8.4065,18232.94435386388,18264.72602986369,20265.597385861933,29.863751582063323,29.624142000102438,33.099135620504974,35.10477199961315,0
12,82,127,9.5411,19131.274984730346,19162.92746172906,22916.77821573024,29.79246630159665,29.63667049880314,32.833764498718665,33.36491499794647,0
13,253,33,9.5773,22880.76364826793,22912.45883326792,23866.188085267822,29.80403912499696,29.6996984998259,31.261990148123004,31.401500997162657,0
14,225,108,10.112,23331.675158186896,23362.742627184103,26556.76162918729,29.850644878534464,29.69239599769935,32.02059173905582,32.15796500080614,0
15,251,45,10.5365,26132.504954415046,26164.194468413618,27474.041460414148,29.769249818193863,29.760739500488853,30.050475909301895,30.05948999998509,0
16,198,71,12.1115,25899.275213045414,25930.91990104419,28016.836781045797,29.7988125714515,29.801423001117655,30.16947579875705,30.186228999809828,0
17,182,77,12.2885,27840.03716694833,27871.746105949293,30133.369253948054,29.758199315773183,29.74179650118458,30.080344748967036,30.206895997253014,0
18,211,90,12.442,29980.008436133397,30011.531768133176,32644.467233133804,29.583544550568853,29.5426070006215,30.307190321182137,31.121595999138663,0
19,135,42,13.1881,31898.550935570413,31929.980548568594,33173.16562857074,30.321587317125594,30.128957001579693,33.11267760072951,33.589139999094186,0
20,174,85,13.2066,33154.86534917724,33187.34700917773,35703.362250176695,29.952562392844854,29.923292000603396,30.638296569886734,30.742562001250917,0
21,223,66,13.2743,35635.895902070275,35667.682593067526,37618.90180806711,30.018757153839733,30.002441999386065,30.391067121527158,30.468085999018513,0
22,207,77,13.7894,37104.014863741024,37135.76765274119,39403.607872741115,29.84000289473586,29.802846500388114,30.4937847513429,30.574973003240302,0
23,156,48,14.1767,39016.52278875684,39048.577673756365,40455.79549875532,29.940804787211743,29.935883001598995,30.25715425850649,30.364894999365788,0
24,249,106,15.0455,39587.1566837362,39619.187759736036,42757.93716173425,29.892851447602013,29.87018899875693,30.597863000293728,31.157790999714052,0
25,78,64,15.2524,42551.31278681726,42584.44112181966,44480.60109681971,30.09777738095311,29.780668999592308,33.018213479590486,33.02692199940793,0
26,225,99,15.4765,44256.681696145606,44289.778799143605,47233.6697611439,30.039703693880572,29.74985699802346,35.35710831110919,36.60101399873383,0
27,197,35,16.4025,46307.84362865319,46340.02093165412,47353.62362565587,29.811843941227863,29.82409399919561,30.375369509602024,30.394394998438656,0
28,112,112,17.2651,46491.22514259316,46522.64222459153,49854.32059059267,30.015120414424707,30.005794997123303,32.80846449742968,35.55005800080835,0
29,129,53,17.4268,49692.80039981702,49725.06198281796,51284.29945481791,29.985335999999034,29.99581050062261,30.367809659219347,30.507362997013843,0
30,134,39,17.5322,51179.128638377304,51211.3577703781,52355.05698137743,30.0973476578771,30.095550499027013,30.356651578586025,30.360967997694388,0
31,229,77,18.1439,51743.61248849388,51775.48565249387,54063.341847492185,30.103370986819897,30.026755501239677,31.697429501036822,32.099608000862645,0
32,94,61,18.413,53794.40220285865,53826.70318085907,55613.3497418577,29.777442683310557,29.71736400104419,30.32978035047563,30.452934002823895,0
33,88,55,18.8404,55186.196568999934,55218.073833998846,56827.3084759998,29.800641518536228,29.773397000099067,30.451129391185532,30.571352999686496,0
34,100,45,19.3647,56303.136016866236,56335.1183418655,57646.71812986319,29.80908609085666,29.792518500471488,30.23366798155621,30.24936900328612,0
