rid,prompt_tokens,output_tokens,arrival_s,queue_ms,ttft_ms,e2e_ms,tpot_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,preemptions
0,235,51,0.0,0.011768999684136361,34.45955999995931,1544.1470139994635,30.193749079990084,29.804304998833686,36.15522485026304,36.50030000062543,0
1,201,111,1.0196,524.7285385335778,556.9263015346002,3894.8121695353398,30.344416981824907,30.077789500865038,36.91871036982774,38.80016599941882,0
2,239,60,1.0394,3875.4049499470725,3907.4635609463016,5689.402060946553,30.202347457631383,30.173904000548646,30.753412899866817,30.761297999561066,0
3,115,68,1.0417,5687.321852265304,5719.739671263815,7730.973548265174,30.018416074647156,29.99895700122579,30.35746111876506,30.358165997313336,0
4,98,90,1.592,7180.824704624648,7212.7525216273725,9888.763219627399,30.067535932584565,29.934357000456657,33.55784344021233,37.49774600146338,0
5,146,122,3.222,8259.024896967092,8291.3817569668,11938.866018967745,30.144498033065652,29.857519002689514,37.069126398273504,38.65912599940202,0
6,207,63,3.8955,11265.499938298932,11297.180219300104,13142.824422300224,29.76845488709871,29.627523999806726,31.956233851997244,34.90114000305766,0
7,228,113,4.6508,12387.751252475453,12419.193584473276,15758.581927476796,29.815967348245717,29.807126500600134,30.213792321301298,30.308089997561183,0
8,174,74,7.4676,12942.011777398242,12973.405716398069,15139.159091398418,29.667854452059583,29.659738000191282,29.922786761453608,29.928307001682697,0
9,98,89,13.5254,9081.59279695684,9113.256189958349,11732.105704956495,29.75965357952439,29.62580800158321,31.45499904083408,32.118555001943605,0
10,173,38,16.8118,8445.86932506265,8478.121011062303,9599.717457064817,30.31341745952739,30.339305998495547,30.67428604073939,30.67689100134885,0
11,135,68,16.8131,9598.612547728599,9630.429004726657,11628.896582729985,29.82787429855714,29.633439000463113,32.200354419037474,33.874452998134075,0
12,82,127,19.0822,9359.993165462825,9391.534989461676,13092.218459462189,29.370503730162802,29.340770499402424,30.328544499752752,30.486077997920802,0
13,253,33,19.1547,13019.946536542197,13051.704949541094,14031.33133554184,30.613324562523303,30.15636350028217,37.85899981863623,39.02325999661116,0
14,225,108,20.2241,12962.120749374546,12993.496152373948,16203.021567374773,29.99556462617594,29.931690001831157,31.37980081774003,36.36946999904467,0
15,251,45,21.073,15354.296153828314,15387.064895827776,16728.192642828206,30.480176068191586,30.39156299928436,32.03106697015755,32.15022900258191,0
16,198,71,24.2229,13578.4870730898,13611.039737090632,15744.055808092835,30.471658157174325,30.289743501271005,34.33681665883341,35.04674799842178,0
17,182,77,24.5769,15390.249485898848,15422.498025898121,17733.112932898977,30.402827723695474,30.376388000149745,30.95897199909814,31.226520997734042,0
18,211,90,24.8841,17426.2009252693,17458.458141269588,20130.261738270277,30.020265134839207,29.947261999041075,30.80083564040251,31.110702999285422,0
19,135,42,26.3763,18638.241187143052,18669.73022414217,19877.650283143652,29.46146485369465,29.41998400274315,29.79932739835931,29.815096997481305,0
20,174,85,26.4133,19840.82895535898,19872.359698358145,22353.02173635859,29.53169092857674,29.543131500759046,29.878395240630198,30.00668999811751,0
21,223,66,26.5486,22217.89123714075,22249.620146138797,24189.25738613939,29.840572923086047,29.787313000269933,31.477724239230156,31.64909000042826,0
22,207,77,27.5788,23159.245415486635,23190.87890748922,25470.062872487302,29.989262697343197,29.807983999489807,33.797650751694164,38.72974900150439,0
23,156,48,28.3534,24695.728191515504,24727.404070515026,26139.161966514497,30.03740204254195,29.817955997714307,32.813372360906214,32.8865740011679,0
24,249,106,30.091,24401.668639475876,24433.924119472696,27584.070564473852,30.00139471429672,29.909992998000234,30.834967079863418,32.574132001172984,0
25,78,64,30.5047,27170.624773638647,27202.959557640806,29094.791884638053,30.029084555511844,30.069955002545612,30.96135204017628,31.358497999462998,0
26,225,99,30.9529,28646.76346929147,28678.386916292508,31671.621363292357,30.54320864285561,30.147887498969794,35.50472074766731,36.18520000236458,0
27,197,35,32.805,29819.73830131198,29852.98046430932,30885.09215931287,30.35622632363383,29.977432001032867,33.602388118742965,34.231016998091945,0
28,112,112,34.5302,29160.081895186708,29194.121234186427,32502.83726718972,29.808252549579215,29.55119900070713,34.077500298008104,34.83034100281657,0
29,129,53,34.8537,32179.60487763898,32211.192059637455,33780.195206637785,30.173137442314047,29.861961998904007,35.122630581136036,35.73312200023793,0
30,134,39,35.0644,33569.63115476089,33601.77151075829,34751.63633375912,30.259600605284888,30.03295950111351,34.8352725399309,37.42248200069298,0
31,229,77,36.2877,33528.53754998881,33560.18671799114,35828.06990098919,29.840568197342737,29.87821900023846,30.52685975035274,30.68823200010229,0
32,94,61,36.8261,35289.941308721514,35322.04207271925,37145.0014717192,30.382656649999262,29.806477499732864,39.001095601597626,39.16786500121816,0
33,88,55,37.6807,36290.51690100353,36322.26923400124,37920.98442200116,29.605836814813234,29.548773001806694,31.358912320902164,31.72432400242542,0
34,100,45,38.7295,36872.44369873246,36903.93540473109,38207.11073573351,29.61762115914594,29.565949998868746,30.16846090224135,30.220306001865538,0
35,110,56,39.9616,36975.14372083462,37006.86901683586,38655.8687238343,29.98181285451706,29.826105001120595,33.80113799961692,37.48307400019257,0
36,189,63,42.8898,35727.882385521145,35759.46633352017,37593.20811552046,29.576480354843362,29.52203450149682,30.225953610388387,30.297627999971155,0
37,129,59,43.0435,37439.719009933215,37470.90812693543,39177.3203729351,29.4209007930978,29.408772501483327,29.703615980397444,29.713412001001416,0
38,161,85,44.5093,37711.68711074797,37743.02682274874,40227.42681674726,29.576190404744313,29.40388249953685,32.29201415033458,32.347619999200106,0
39,123,128,45.6335,39103.3768096785,39134.53279867817,42888.89845267831,29.561934283465664,29.500783999537816,30.612264039446018,30.66732899969793,0
40,143,120,47.5316,40991.08320434739,41023.00459834938,44563.524584349085,29.752268789913515,29.583670999272726,33.94315216057292,34.532103996752994,0
41,185,72,48.1306,43964.73951820299,43996.054980204644,46116.82462820245,29.86999504222259,29.800352996971924,31.533337702057896,34.343409999564756,0
42,112,64,48.5993,45648.37202388225,45679.9405658814,47549.91984888256,29.682210841288214,29.677965998416767,30.2071464794426,30.209035001462325,0
43,141,101,49.4164,46733.006573405204,46764.48768440538,49752.88986740567,29.884021830002894,29.84994899998128,30.590165449975764,31.9911590013362,0
44,208,61,49.6808,49488.62486605102,49520.08514205189,51311.92075505131,29.863926883323682,29.899589499109425,30.298054959603178,30.324166000355035,0
45,121,101,50.4267,50566.28362104448,50597.993558044895,53562.88996304784,29.648964050029463,29.62467700126581,30.160287841972604,30.25204499863321,0
46,256,87,50.5327,53457.01675806702,53488.78286406687,56051.22686206885,29.795860441883505,29.8106465015735,30.186244750620975,30.592803999752505,0
47,77,111,52.1797,54404.475390397485,54435.679546396634,57693.21274539768,29.613938172736777,29.510181999285123,30.95267055890872,31.814370999200037,0
48,175,111,54.4589,55414.179570819186,55446.477750817365,58759.44022881865,30.117840709102563,29.977821999636944,33.06555799990746,34.595385997818084,0
49,198,103,55.011,58207.56957527978,58239.69710728183,61277.21797327889,29.779616333304574,29.749956500381813,30.406757521050167,32.007592999434564,0
50,154,34,58.1737,58114.674621571256,58146.30789856929,59127.09097456937,29.72069927272969,29.695070999878226,30.096398238820257,30.124747998343082,0
51,137,36,58.2814,59019.56883112183,59051.287290120345,60095.963583120865,29.847894085729163,29.86620500087156,30.115398620910128,30.142771000100765,0
52,152,123,58.561,59816.621009395734,59848.251947395314,63545.5423323954,30.30565889344334,30.26474599937501,31.46903408975049,32.06276600030833,0
53,235,124,58.8582,63248.52552136284,63280.78862536271,67041.49040036422,30.574811178874043,30.47086600054172,34.163536040869076,35.64015500160167,0
54,159,116,59.6218,66278.14191143586,66310.39462343285,69763.74167643332,30.029104808699746,29.945422000309918,31.180489020698587,33.41937299774145,0
55,83,39,60.5575,68828.28927393373,68860.85896093598,69988.65717793549,29.678900447355485,29.66633749929315,30.145434308105905,30.267695998190902,0
56,255,109,61.0935,69452.89386815143,69485.09092015315,72694.3798701513,29.715638425908832,29.771769999570097,30.804646641809082,31.004984997707652,0
57,180,36,61.218,72570.04184504975,72601.15094705096,73629.66088805032,29.385998314267322,29.367028997512534,29.8025318015425,29.912770001828903,0
58,192,34,63.216,71631.8581494804,71663.053438481,72636.42062347819,29.49597530294506,29.388997998466948,31.24410104006529,31.43250200082548,0
59,211,112,63.7135,72139.13845202231,72170.38928702212,75444.79903002255,29.499186873877775,29.450809000991285,30.25521890267555,30.513943998812465,0
60,129,65,63.8271,75331.4693403613,75363.35625935908,77280.27936936132,29.951923593785068,29.95030800047971,30.404922681336757,30.41724800277734,0
61,180,118,64.5983,76509.24587782385,76540.74444382451,80060.36574582351,30.082233350418765,30.066228999203304,30.557924680470023,30.687890997796785,0
62,71,42,64.8948,79764.07711724313,79795.45534224088,81012.43103424202,29.682333951247372,29.647922001458937,30.168494401004864,30.219912001484772,0
63,79,63,65.3107,80596.698696123,80628.2819021235,82473.7142721224,29.765038225788533,29.759848501271335,30.141438889113488,30.25743099715328,0
