rid,prompt_tokens,output_tokens,arrival_s,queue_ms,ttft_ms,e2e_ms,tpot_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,preemptions
0,235,51,0.0,0.20862700057477923,16.706241000065347,142.00341500054492,2.5059434800095914,2.527187999930902,2.809349919853048,2.8170879995741416,0
1,201,111,1.0196,1.491847534067059,17.87703453426337,303.97792653418554,2.6009171999992926,2.5400660001650976,3.229844570296336,9.59596499978943,0
2,239,60,1.0394,0.8417559451785461,20.043243945541136,170.7963359453728,2.55513715253952,2.5499720004518167,3.083459279732779,3.1866030003584456,0
3,115,68,1.0417,0.8793852641617583,17.835211263664608,188.3296082644308,2.544692492548749,2.5409990003026905,3.059022859815742,3.2173429999602376,0
4,98,90,1.592,1.0009716251817569,17.770384624747003,241.78422062501448,2.517009393261432,2.524496999285475,2.8209321199392434,2.8298649995122105,0
5,146,122,3.222,2.3998859667688777,18.643483966842567,323.7549159664912,2.521582082641724,2.532690999942133,2.7971721994617837,2.8406749997884617,0
6,207,63,3.8955,1.6845102995706185,18.325547298887912,173.78980229976725,2.507487983885151,2.525051500015252,2.795377859793007,2.7990829994450905,0
7,228,113,4.6508,1.2586554734914657,17.883244473948956,300.1703104741571,2.5204202321447156,2.532785999846965,2.7992801899927144,2.9625079996549175,0
8,174,74,7.4676,3.089918397839675,19.603551398453156,222.70481439800616,2.7822090821856573,2.80724900039786,3.202980760215724,3.359359000569384,0
9,98,89,13.5254,1.7339839558303538,20.746227955726226,258.6132869553808,2.7030347613597105,2.7050680000684224,3.134318300153609,3.1428530000994215,0
10,173,38,16.8118,0.9632040619358406,25.113563061513133,128.40218506154955,2.7915843783793624,2.83382499947038,3.2937463996495353,3.419281999413215,0
11,135,68,16.8131,0.10348072665777863,26.000874727479584,215.5320677267909,2.828823776109124,2.8471769992393092,3.2293639200179323,3.362808000019868,0
12,82,127,19.0822,2.6767764604898048,19.181134460509952,364.78701746024456,2.7429038333312272,2.73750700034725,3.4399757498704275,8.669469000778918,0
13,253,33,19.1547,0.5321315402433413,16.617998539917522,106.20032054066897,2.7994475625234827,2.8330964996712282,3.1097085800956847,3.1160890002865926,0
