policy,arrival_rate_rps,n_requests,throughput_out_tok_s,throughput_req_s,goodput_req_s,slo,ttft_ms_p50,ttft_ms_p99,tpot_ms_p50,tpot_ms_p99,e2e_ms_p50,e2e_ms_p99,queue_ms_p50,queue_ms_p99,itl_p99_ms_p50,itl_p99_ms_p99,energy_j_per_out_token
perfwattlab_http,0.5,64,37.21324479730685,0.4826033773105651,0.4826033773105651,TTFT<=2000ms & TPOT<=100ms,35.04567795782165,454.3955717307548,28.609835913750175,31.780315953745216,2009.1222819340587,3624.2643108642283,1.0313994840132068,6.132097360160242,37.3258463099592,106.94730687139283,1.976147112462006
perfwattlab_http,1.0,64,72.65714118980232,0.9422607975982468,0.9422607975982468,TTFT<=2000ms & TPOT<=100ms,39.795332345951785,70.64239451362351,29.46117502828583,31.40800491634136,2039.8528766145746,3769.6793861686,0.8240310063623024,3.4968736015546313,50.06905587001938,55.56854974014237,1.0645758865248227
perfwattlab_http,2.0,64,138.21578185502273,1.7924640402677718,1.7924640402677718,TTFT<=2000ms & TPOT<=100ms,41.516677254588075,72.2480347998224,30.89879825732904,33.22026752545188,2181.7343730884013,3976.0427826592772,0.6788235888650629,1.8261972581665409,55.24221297507779,56.82233639546591,0.5877890577507598
perfwattlab_http,4.0,64,250.95937002237073,3.254589601100654,3.254589601100654,TTFT<=2000ms & TPOT<=100ms,42.48600360265353,79.31488391367995,32.58368459993629,35.63837397441213,2292.482789417586,4234.991752715129,0.6548801537391569,1.9121757357884566,55.93306812003675,57.32701205995673,0.35118642350557244
perfwattlab_http,8.0,64,423.21206783083034,5.488464506823331,5.488464506823331,TTFT<=2000ms & TPOT<=100ms,47.147178229323934,78.6935234308004,36.82360988268833,39.47356046044321,2669.7590711831604,4621.313154784678,0.5558617993568493,1.6369744502055903,59.76991020997957,63.952977496823635,0.2638559270516717
perfwattlab_http,16.0,64,626.4906693278933,8.124701689358698,8.124701689358698,TTFT<=2000ms & TPOT<=100ms,48.114406559264964,89.07210060916876,41.61301533769965,49.52621417916103,3190.780095003888,5155.087270399916,0.6199542798535074,1.6692751581765635,67.9553123750054,72.49076060903359,0.21216616008105368
