rid,prompt_tokens,output_tokens,arrival_s,queue_ms,ttft_ms,e2e_ms,tpot_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,preemptions
0,235,51,0.0,0.21143499998288462,28.0189469999641,1565.103248000014,30.741686020000998,29.12971600005676,57.130042930054955,59.77341800007707,0
1,201,111,0.2549,1.0260316334042008,38.87542363340246,3430.236863633485,30.830558545455293,29.49043100011295,54.32900853993033,56.27889600009439,0
2,239,60,0.2599,0.4246629863413065,34.88654198633262,1899.1602089862395,31.59785876271029,29.679610999892247,55.180542780040014,56.293103999905725,0
3,115,68,0.2604,0.2065733158908012,35.288084315934775,2135.468004316008,31.345968955224976,29.609617000005528,55.01591855997504,56.26535400006105,0
4,98,90,0.398,1.1199061561822377,38.93130615619184,2765.981452156202,30.641012876404606,29.592977999982395,54.59431051997854,56.287911000026725,0
5,146,122,0.8055,0.9397824914683106,31.642920491503634,3724.1229154914886,30.5163635950412,29.39037900000585,55.762401399942966,57.74699100015823,0
6,207,63,0.9739,0.2619893247097771,35.43270132479081,1927.282682324741,30.51370937096694,29.69589899987568,54.74582199003635,56.28426699990996,0
7,228,113,1.1627,1.6196258683220943,45.69410886835335,3425.171811868374,30.173908062500182,29.399093000051835,55.99682830991469,57.74236299998847,0
8,174,74,1.8669,0.43371609952003176,51.376969099534044,2226.184961099376,29.791890301367694,29.325868999876548,37.20822375988976,53.61273399989841,0
9,98,89,3.3813,1.2795159888838725,41.03223698889735,2765.6860489889395,30.961975136364117,29.15954649995456,54.57040265005388,57.754171999931714,0
10,173,38,4.203,0.9952715154257774,33.56777251542997,1212.2241995155082,31.85557910811022,29.09325199993873,53.974583560066094,54.07489000003807,0
11,135,68,4.2033,0.9991929317063608,34.00580793168295,2172.6144709316964,31.919532283582292,29.259614000011425,54.53919115994722,54.8785130001761,0
12,82,127,4.7705,0.21594586502615698,42.27808686488643,4214.351021865074,33.11168996031895,29.742843999997604,56.5935855000248,58.690196000043215,0
13,253,33,4.7887,0.6052826349796092,77.99288163505568,1072.9735116349284,31.09314468749602,29.284608499892784,53.89437979000377,54.08465499999693,0
14,225,108,5.056,0.21751609321452037,36.97083209314567,3528.411915093073,32.63029049532642,29.776533999893218,56.77981941996677,58.68306399997891,0
15,251,45,5.2683,0.983022706929404,54.69163470696614,1486.3230977069968,32.537078704546154,29.51567200000227,57.06828441000198,58.67838199992548,0
16,198,71,6.0557,0.2523915223582307,33.05073052236818,2380.1684105224786,33.53025257143015,29.878735000011147,57.41295225000841,58.67680799997288,0
17,182,77,6.1442,0.7445999741300113,28.49691897413109,2553.7398169741186,33.22688023684194,29.905464499961454,57.27653924992637,58.67676000002575,0
18,211,90,6.221,0.7815130669506232,36.08412006689932,2994.1509550670808,33.23670601123799,29.88198499997452,56.98617155992907,58.696308999969915,0
19,135,42,6.5941,1.8016607856097266,46.11185378561089,1426.5787957854955,33.66992541463133,30.047692000152892,56.44579880008678,56.75951000011992,0
20,174,85,6.6033,0.4072100891665542,37.937724089021074,2842.4967950891064,33.38760798809625,29.832039499979146,56.126294039847835,56.412155999851166,0
21,223,66,6.6372,2.0516270348602816,58.052977034720676,2229.8150430348765,33.41172409231009,29.952713000056974,56.20584759986741,56.40473399989787,0
22,207,77,6.8947,1.0309403716233234,32.23117437177603,2551.2222063715794,33.14461884210268,29.83092749991556,56.421762750005655,56.53653000013037,0
23,156,48,7.0883,1.0315398783093954,41.933455878475634,1555.8094328784734,32.21012717021272,29.94773999989775,56.60832007994941,56.82498099986333,0
24,249,106,7.5228,0.5597733681250716,50.19110936830007,3515.1443403682815,32.9995545809522,30.004045999930895,55.976413680091355,56.961476999958904,0
25,78,64,7.6262,0.8834129094656973,34.23418390942512,2140.9897339095414,33.44056428571613,29.98833099991316,56.43205103987839,57.0174599999973,0
26,225,99,7.7382,0.9188840723970415,39.30393707258073,3239.763805072406,32.65775375510026,29.916856499994537,55.676750679951965,56.07780300010745,0
27,197,35,8.2013,0.5672528274924815,53.1193348274126,1185.5745998275022,33.30750779412028,29.823968000073364,54.33876501000441,54.514656000037576,0
28,112,112,8.6326,1.0648972966471604,36.269021296721604,3684.561779296747,32.86750232432455,29.833845999974073,55.58359119997932,55.93083700000534,0
